Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Loaded QIEA hyperparameters from hyperparams.json:
  adam_beta1      : 0.9433455433455433
  adam_beta2      : 0.9891394383394383
  dropout         : 0.30915750915750917
  embedding_lr    : 0.8919291819291818
  matrix_lr       : 0.04763736263736263
  scalar_lr       : 0.8675335775335776
  unembedding_lr  : 0.0037
  warmdown_ratio  : 0.6876434676434677
  warmup_ratio    : 0.0953113553113553
  weight_decay    : 0.22905982905982905
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'dropout': 0.30915750915750917}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011380 | lrm: 0.00 | dt: 16599ms | tok/sec: 31,584 | mfu: 0.8% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.011402 | lrm: 0.00 | dt: 587ms | tok/sec: 893,706 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.011412 | lrm: 0.00 | dt: 586ms | tok/sec: 893,955 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.011415 | lrm: 0.00 | dt: 586ms | tok/sec: 894,068 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.011421 | lrm: 0.00 | dt: 586ms | tok/sec: 894,028 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 9.011431 | lrm: 0.00 | dt: 587ms | tok/sec: 893,835 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 9.011412 | lrm: 0.00 | dt: 587ms | tok/sec: 893,864 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 9.011431 | lrm: 0.00 | dt: 587ms | tok/sec: 893,510 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 9.011415 | lrm: 0.00 | dt: 587ms | tok/sec: 893,632 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 9.011417 | lrm: 0.00 | dt: 587ms | tok/sec: 893,767 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 9.011428 | lrm: 0.00 | dt: 587ms | tok/sec: 893,608 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 9.011437 | lrm: 0.00 | dt: 587ms | tok/sec: 893,725 | mfu: 21.6% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 9.011434 | lrm: 0.02 | dt: 587ms | tok/sec: 893,834 | mfu: 21.6% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 9.010360 | lrm: 0.04 | dt: 594ms | tok/sec: 882,177 | mfu: 21.3% | epoch: 1 | remaining: 298s    
step 00014 (0.6%) | loss: 9.007250 | lrm: 0.06 | dt: 594ms | tok/sec: 883,283 | mfu: 21.3% | epoch: 1 | remaining: 298s    
step 00015 (0.8%) | loss: 9.001312 | lrm: 0.08 | dt: 594ms | tok/sec: 882,356 | mfu: 21.3% | epoch: 1 | remaining: 297s    
step 00016 (1.0%) | loss: 8.991134 | lrm: 0.10 | dt: 594ms | tok/sec: 882,085 | mfu: 21.3% | epoch: 1 | remaining: 296s    
step 00017 (1.2%) | loss: 8.973657 | lrm: 0.12 | dt: 594ms | tok/sec: 882,384 | mfu: 21.3% | epoch: 1 | remaining: 296s    
step 00018 (1.4%) | loss: 8.943195 | lrm: 0.14 | dt: 594ms | tok/sec: 883,039 | mfu: 21.3% | epoch: 1 | remaining: 295s    
step 00019 (1.6%) | loss: 8.890876 | lrm: 0.17 | dt: 594ms | tok/sec: 882,449 | mfu: 21.3% | epoch: 1 | remaining: 295s    
step 00020 (1.8%) | loss: 8.824891 | lrm: 0.19 | dt: 594ms | tok/sec: 883,185 | mfu: 21.3% | epoch: 1 | remaining: 294s    
step 00021 (2.0%) | loss: 8.740269 | lrm: 0.21 | dt: 593ms | tok/sec: 883,495 | mfu: 21.3% | epoch: 1 | remaining: 293s    
step 00022 (2.2%) | loss: 8.639534 | lrm: 0.23 | dt: 594ms | tok/sec: 882,525 | mfu: 21.3% | epoch: 1 | remaining: 293s    
step 00023 (2.4%) | loss: 8.525065 | lrm: 0.25 | dt: 595ms | tok/sec: 881,844 | mfu: 21.3% | epoch: 1 | remaining: 292s    
step 00024 (2.6%) | loss: 8.397324 | lrm: 0.27 | dt: 594ms | tok/sec: 882,474 | mfu: 21.3% | epoch: 1 | remaining: 292s    
step 00025 (2.8%) | loss: 8.261683 | lrm: 0.29 | dt: 595ms | tok/sec: 881,789 | mfu: 21.3% | epoch: 1 | remaining: 291s    
step 00026 (3.0%) | loss: 8.118318 | lrm: 0.31 | dt: 595ms | tok/sec: 881,120 | mfu: 21.3% | epoch: 1 | remaining: 291s    
step 00027 (3.2%) | loss: 7.972318 | lrm: 0.33 | dt: 595ms | tok/sec: 881,556 | mfu: 21.3% | epoch: 1 | remaining: 290s    
step 00028 (3.4%) | loss: 7.827064 | lrm: 0.35 | dt: 594ms | tok/sec: 881,940 | mfu: 21.3% | epoch: 1 | remaining: 289s    
step 00029 (3.6%) | loss: 7.684090 | lrm: 0.37 | dt: 595ms | tok/sec: 881,428 | mfu: 21.3% | epoch: 1 | remaining: 289s    
step 00030 (3.8%) | loss: 7.541961 | lrm: 0.39 | dt: 595ms | tok/sec: 880,462 | mfu: 21.3% | epoch: 1 | remaining: 288s    
step 00031 (4.0%) | loss: 7.402079 | lrm: 0.42 | dt: 596ms | tok/sec: 880,133 | mfu: 21.3% | epoch: 1 | remaining: 288s    
step 00032 (4.2%) | loss: 7.268952 | lrm: 0.44 | dt: 595ms | tok/sec: 880,684 | mfu: 21.3% | epoch: 1 | remaining: 287s    
step 00033 (4.4%) | loss: 7.140948 | lrm: 0.46 | dt: 596ms | tok/sec: 879,672 | mfu: 21.3% | epoch: 1 | remaining: 286s    
step 00034 (4.6%) | loss: 7.018251 | lrm: 0.48 | dt: 596ms | tok/sec: 880,236 | mfu: 21.3% | epoch: 1 | remaining: 286s    
step 00035 (4.8%) | loss: 6.904020 | lrm: 0.50 | dt: 596ms | tok/sec: 879,923 | mfu: 21.3% | epoch: 1 | remaining: 285s    
step 00036 (4.9%) | loss: 6.799127 | lrm: 0.52 | dt: 596ms | tok/sec: 879,854 | mfu: 21.3% | epoch: 1 | remaining: 285s    
step 00037 (5.1%) | loss: 6.699061 | lrm: 0.54 | dt: 595ms | tok/sec: 880,618 | mfu: 21.3% | epoch: 1 | remaining: 284s    
step 00038 (5.3%) | loss: 6.604936 | lrm: 0.56 | dt: 596ms | tok/sec: 879,524 | mfu: 21.3% | epoch: 1 | remaining: 283s    
step 00039 (5.5%) | loss: 6.517676 | lrm: 0.58 | dt: 596ms | tok/sec: 879,410 | mfu: 21.2% | epoch: 1 | remaining: 283s    
step 00040 (5.7%) | loss: 6.432202 | lrm: 0.60 | dt: 596ms | tok/sec: 879,043 | mfu: 21.2% | epoch: 1 | remaining: 282s    
step 00041 (5.9%) | loss: 6.353891 | lrm: 0.62 | dt: 597ms | tok/sec: 878,648 | mfu: 21.2% | epoch: 1 | remaining: 282s    
step 00042 (6.1%) | loss: 6.283482 | lrm: 0.64 | dt: 596ms | tok/sec: 879,293 | mfu: 21.2% | epoch: 1 | remaining: 281s    
step 00043 (6.3%) | loss: 6.215315 | lrm: 0.67 | dt: 596ms | tok/sec: 880,115 | mfu: 21.3% | epoch: 1 | remaining: 280s    
step 00044 (6.5%) | loss: 6.148210 | lrm: 0.69 | dt: 597ms | tok/sec: 878,910 | mfu: 21.2% | epoch: 1 | remaining: 280s    
step 00045 (6.7%) | loss: 6.088121 | lrm: 0.71 | dt: 597ms | tok/sec: 878,351 | mfu: 21.2% | epoch: 1 | remaining: 279s    
step 00046 (6.9%) | loss: 6.033952 | lrm: 0.73 | dt: 597ms | tok/sec: 878,189 | mfu: 21.2% | epoch: 1 | remaining: 279s    
step 00047 (7.1%) | loss: 5.979816 | lrm: 0.75 | dt: 596ms | tok/sec: 878,960 | mfu: 21.2% | epoch: 1 | remaining: 278s    
step 00048 (7.3%) | loss: 5.930936 | lrm: 0.77 | dt: 596ms | tok/sec: 879,282 | mfu: 21.2% | epoch: 1 | remaining: 277s    
step 00049 (7.5%) | loss: 5.882790 | lrm: 0.79 | dt: 596ms | tok/sec: 879,505 | mfu: 21.3% | epoch: 1 | remaining: 277s    
step 00050 (7.7%) | loss: 5.836050 | lrm: 0.81 | dt: 597ms | tok/sec: 877,951 | mfu: 21.2% | epoch: 1 | remaining: 276s    
step 00051 (7.9%) | loss: 5.798633 | lrm: 0.83 | dt: 598ms | tok/sec: 877,454 | mfu: 21.2% | epoch: 1 | remaining: 276s    
step 00052 (8.1%) | loss: 5.756856 | lrm: 0.85 | dt: 597ms | tok/sec: 877,679 | mfu: 21.2% | epoch: 1 | remaining: 275s    
step 00053 (8.3%) | loss: 5.718277 | lrm: 0.87 | dt: 598ms | tok/sec: 877,235 | mfu: 21.2% | epoch: 1 | remaining: 274s    
step 00054 (8.5%) | loss: 5.680633 | lrm: 0.89 | dt: 597ms | tok/sec: 877,669 | mfu: 21.2% | epoch: 1 | remaining: 274s    
step 00055 (8.7%) | loss: 5.642762 | lrm: 0.92 | dt: 597ms | tok/sec: 877,556 | mfu: 21.2% | epoch: 1 | remaining: 273s    
step 00056 (8.9%) | loss: 5.609623 | lrm: 0.94 | dt: 597ms | tok/sec: 878,180 | mfu: 21.2% | epoch: 1 | remaining: 273s    
step 00057 (9.1%) | loss: 5.576553 | lrm: 0.96 | dt: 597ms | tok/sec: 878,663 | mfu: 21.2% | epoch: 1 | remaining: 272s    
step 00058 (9.3%) | loss: 5.543285 | lrm: 0.98 | dt: 598ms | tok/sec: 877,261 | mfu: 21.2% | epoch: 1 | remaining: 271s    
step 00059 (9.5%) | loss: 5.508216 | lrm: 1.00 | dt: 598ms | tok/sec: 876,156 | mfu: 21.2% | epoch: 1 | remaining: 271s    
step 00060 (9.7%) | loss: 5.477378 | lrm: 1.00 | dt: 598ms | tok/sec: 876,828 | mfu: 21.2% | epoch: 1 | remaining: 270s    
step 00061 (9.9%) | loss: 5.447764 | lrm: 1.00 | dt: 599ms | tok/sec: 875,805 | mfu: 21.2% | epoch: 1 | remaining: 270s    
step 00062 (10.1%) | loss: 5.416845 | lrm: 1.00 | dt: 598ms | tok/sec: 876,207 | mfu: 21.2% | epoch: 1 | remaining: 269s    
step 00063 (10.3%) | loss: 5.385729 | lrm: 1.00 | dt: 598ms | tok/sec: 876,637 | mfu: 21.2% | epoch: 1 | remaining: 268s    
step 00064 (10.5%) | loss: 5.354939 | lrm: 1.00 | dt: 598ms | tok/sec: 876,007 | mfu: 21.2% | epoch: 1 | remaining: 268s    
step 00065 (10.7%) | loss: 5.325772 | lrm: 1.00 | dt: 598ms | tok/sec: 876,477 | mfu: 21.2% | epoch: 1 | remaining: 267s    
step 00066 (10.9%) | loss: 5.298905 | lrm: 1.00 | dt: 598ms | tok/sec: 876,755 | mfu: 21.2% | epoch: 1 | remaining: 267s    
step 00067 (11.1%) | loss: 5.271417 | lrm: 1.00 | dt: 597ms | tok/sec: 877,960 | mfu: 21.2% | epoch: 1 | remaining: 266s    
step 00068 (11.3%) | loss: 5.243519 | lrm: 1.00 | dt: 598ms | tok/sec: 876,938 | mfu: 21.2% | epoch: 1 | remaining: 265s    
step 00069 (11.5%) | loss: 5.213613 | lrm: 1.00 | dt: 599ms | tok/sec: 874,816 | mfu: 21.1% | epoch: 1 | remaining: 265s    
step 00070 (11.7%) | loss: 5.185054 | lrm: 1.00 | dt: 599ms | tok/sec: 875,449 | mfu: 21.2% | epoch: 1 | remaining: 264s    
step 00071 (11.9%) | loss: 5.150989 | lrm: 1.00 | dt: 599ms | tok/sec: 875,161 | mfu: 21.1% | epoch: 1 | remaining: 264s    
step 00072 (12.1%) | loss: 5.128162 | lrm: 1.00 | dt: 599ms | tok/sec: 875,140 | mfu: 21.1% | epoch: 1 | remaining: 263s    
step 00073 (12.3%) | loss: 5.103612 | lrm: 1.00 | dt: 599ms | tok/sec: 874,916 | mfu: 21.1% | epoch: 1 | remaining: 262s    
step 00074 (12.5%) | loss: 5.076050 | lrm: 1.00 | dt: 599ms | tok/sec: 875,028 | mfu: 21.1% | epoch: 1 | remaining: 262s    
step 00075 (12.7%) | loss: 5.050591 | lrm: 1.00 | dt: 599ms | tok/sec: 875,014 | mfu: 21.1% | epoch: 1 | remaining: 261s    
step 00076 (12.9%) | loss: 5.025816 | lrm: 1.00 | dt: 600ms | tok/sec: 874,107 | mfu: 21.1% | epoch: 1 | remaining: 261s    
step 00077 (13.1%) | loss: 5.004652 | lrm: 1.00 | dt: 600ms | tok/sec: 873,901 | mfu: 21.1% | epoch: 1 | remaining: 260s    
step 00078 (13.3%) | loss: 4.978273 | lrm: 1.00 | dt: 600ms | tok/sec: 873,680 | mfu: 21.1% | epoch: 1 | remaining: 259s    
step 00079 (13.5%) | loss: 4.953126 | lrm: 1.00 | dt: 600ms | tok/sec: 873,998 | mfu: 21.1% | epoch: 1 | remaining: 259s    
step 00080 (13.7%) | loss: 4.931020 | lrm: 1.00 | dt: 600ms | tok/sec: 873,938 | mfu: 21.1% | epoch: 1 | remaining: 258s    
step 00081 (13.9%) | loss: 4.907532 | lrm: 1.00 | dt: 600ms | tok/sec: 874,198 | mfu: 21.1% | epoch: 1 | remaining: 258s    
step 00082 (14.1%) | loss: 4.886115 | lrm: 1.00 | dt: 600ms | tok/sec: 873,714 | mfu: 21.1% | epoch: 1 | remaining: 257s    
step 00083 (14.3%) | loss: 4.860294 | lrm: 1.00 | dt: 600ms | tok/sec: 874,230 | mfu: 21.1% | epoch: 1 | remaining: 256s    
step 00084 (14.5%) | loss: 4.835212 | lrm: 1.00 | dt: 600ms | tok/sec: 873,817 | mfu: 21.1% | epoch: 1 | remaining: 256s    
step 00085 (14.7%) | loss: 4.815821 | lrm: 1.00 | dt: 601ms | tok/sec: 872,581 | mfu: 21.1% | epoch: 1 | remaining: 255s    
step 00086 (14.9%) | loss: 4.794057 | lrm: 1.00 | dt: 601ms | tok/sec: 872,611 | mfu: 21.1% | epoch: 1 | remaining: 255s    
step 00087 (15.1%) | loss: 4.773454 | lrm: 1.00 | dt: 601ms | tok/sec: 873,080 | mfu: 21.1% | epoch: 1 | remaining: 254s    
step 00088 (15.3%) | loss: 4.754656 | lrm: 1.00 | dt: 601ms | tok/sec: 872,942 | mfu: 21.1% | epoch: 1 | remaining: 253s    
step 00089 (15.5%) | loss: 4.733868 | lrm: 1.00 | dt: 601ms | tok/sec: 872,265 | mfu: 21.1% | epoch: 1 | remaining: 253s    
step 00090 (15.7%) | loss: 4.714397 | lrm: 1.00 | dt: 601ms | tok/sec: 872,922 | mfu: 21.1% | epoch: 1 | remaining: 252s    
step 00091 (15.9%) | loss: 4.690459 | lrm: 1.00 | dt: 601ms | tok/sec: 872,556 | mfu: 21.1% | epoch: 1 | remaining: 252s    
step 00092 (16.1%) | loss: 4.672143 | lrm: 1.00 | dt: 600ms | tok/sec: 873,289 | mfu: 21.1% | epoch: 1 | remaining: 251s    
step 00093 (16.3%) | loss: 4.651452 | lrm: 1.00 | dt: 600ms | tok/sec: 873,203 | mfu: 21.1% | epoch: 1 | remaining: 250s    
step 00094 (16.5%) | loss: 4.632879 | lrm: 1.00 | dt: 600ms | tok/sec: 873,569 | mfu: 21.1% | epoch: 1 | remaining: 250s    
step 00095 (16.7%) | loss: 4.614232 | lrm: 1.00 | dt: 600ms | tok/sec: 873,622 | mfu: 21.1% | epoch: 1 | remaining: 249s    
step 00096 (16.9%) | loss: 4.593454 | lrm: 1.00 | dt: 600ms | tok/sec: 873,995 | mfu: 21.1% | epoch: 1 | remaining: 249s    
step 00097 (17.1%) | loss: 4.575644 | lrm: 1.00 | dt: 600ms | tok/sec: 873,880 | mfu: 21.1% | epoch: 1 | remaining: 248s    
step 00098 (17.3%) | loss: 4.555292 | lrm: 1.00 | dt: 600ms | tok/sec: 873,559 | mfu: 21.1% | epoch: 1 | remaining: 247s    
step 00099 (17.5%) | loss: 4.535683 | lrm: 1.00 | dt: 600ms | tok/sec: 873,626 | mfu: 21.1% | epoch: 1 | remaining: 247s    
step 00100 (17.7%) | loss: 4.518788 | lrm: 1.00 | dt: 600ms | tok/sec: 873,233 | mfu: 21.1% | epoch: 1 | remaining: 246s    
step 00101 (17.9%) | loss: 4.499184 | lrm: 1.00 | dt: 601ms | tok/sec: 872,467 | mfu: 21.1% | epoch: 1 | remaining: 246s    
step 00102 (18.1%) | loss: 4.481062 | lrm: 1.00 | dt: 601ms | tok/sec: 872,324 | mfu: 21.1% | epoch: 1 | remaining: 245s    
step 00103 (18.3%) | loss: 4.457176 | lrm: 1.00 | dt: 600ms | tok/sec: 873,355 | mfu: 21.1% | epoch: 1 | remaining: 244s    
step 00104 (18.5%) | loss: 4.439228 | lrm: 1.00 | dt: 600ms | tok/sec: 873,105 | mfu: 21.1% | epoch: 1 | remaining: 244s    
step 00105 (18.7%) | loss: 4.422613 | lrm: 1.00 | dt: 601ms | tok/sec: 872,620 | mfu: 21.1% | epoch: 1 | remaining: 243s    
step 00106 (18.9%) | loss: 4.404318 | lrm: 1.00 | dt: 601ms | tok/sec: 871,917 | mfu: 21.1% | epoch: 1 | remaining: 243s    
step 00107 (19.1%) | loss: 4.387857 | lrm: 1.00 | dt: 602ms | tok/sec: 870,937 | mfu: 21.0% | epoch: 1 | remaining: 242s    
step 00108 (19.3%) | loss: 4.373741 | lrm: 1.00 | dt: 602ms | tok/sec: 870,930 | mfu: 21.0% | epoch: 1 | remaining: 241s    
step 00109 (19.5%) | loss: 4.358434 | lrm: 1.00 | dt: 602ms | tok/sec: 870,818 | mfu: 21.0% | epoch: 1 | remaining: 241s    
step 00110 (19.7%) | loss: 4.340591 | lrm: 1.00 | dt: 602ms | tok/sec: 870,379 | mfu: 21.0% | epoch: 1 | remaining: 240s    
step 00111 (19.9%) | loss: 4.328708 | lrm: 1.00 | dt: 602ms | tok/sec: 870,232 | mfu: 21.0% | epoch: 1 | remaining: 240s    
step 00112 (20.1%) | loss: 4.313979 | lrm: 1.00 | dt: 603ms | tok/sec: 869,537 | mfu: 21.0% | epoch: 1 | remaining: 239s    
step 00113 (20.3%) | loss: 4.302621 | lrm: 1.00 | dt: 602ms | tok/sec: 871,551 | mfu: 21.1% | epoch: 1 | remaining: 238s    
step 00114 (20.5%) | loss: 4.292405 | lrm: 1.00 | dt: 602ms | tok/sec: 871,045 | mfu: 21.0% | epoch: 1 | remaining: 238s    
step 00115 (20.7%) | loss: 4.278518 | lrm: 1.00 | dt: 604ms | tok/sec: 867,700 | mfu: 21.0% | epoch: 1 | remaining: 237s    
step 00116 (20.9%) | loss: 4.263933 | lrm: 1.00 | dt: 604ms | tok/sec: 868,511 | mfu: 21.0% | epoch: 1 | remaining: 237s    
step 00117 (21.1%) | loss: 4.251959 | lrm: 1.00 | dt: 602ms | tok/sec: 870,190 | mfu: 21.0% | epoch: 1 | remaining: 236s    
step 00118 (21.3%) | loss: 4.234517 | lrm: 1.00 | dt: 606ms | tok/sec: 865,866 | mfu: 20.9% | epoch: 1 | remaining: 235s    
step 00119 (21.5%) | loss: 4.223215 | lrm: 1.00 | dt: 605ms | tok/sec: 867,267 | mfu: 21.0% | epoch: 1 | remaining: 235s    
step 00120 (21.7%) | loss: 4.211172 | lrm: 1.00 | dt: 604ms | tok/sec: 867,474 | mfu: 21.0% | epoch: 1 | remaining: 234s    
step 00121 (21.9%) | loss: 4.191475 | lrm: 1.00 | dt: 606ms | tok/sec: 865,754 | mfu: 20.9% | epoch: 1 | remaining: 234s    
step 00122 (22.1%) | loss: 4.177275 | lrm: 1.00 | dt: 604ms | tok/sec: 867,491 | mfu: 21.0% | epoch: 1 | remaining: 233s    
step 00123 (22.3%) | loss: 4.163755 | lrm: 1.00 | dt: 606ms | tok/sec: 864,667 | mfu: 20.9% | epoch: 1 | remaining: 232s    
step 00124 (22.5%) | loss: 4.152549 | lrm: 1.00 | dt: 606ms | tok/sec: 864,777 | mfu: 20.9% | epoch: 1 | remaining: 232s    
step 00125 (22.7%) | loss: 4.136935 | lrm: 1.00 | dt: 606ms | tok/sec: 864,678 | mfu: 20.9% | epoch: 1 | remaining: 231s    
step 00126 (22.9%) | loss: 4.122029 | lrm: 1.00 | dt: 605ms | tok/sec: 866,006 | mfu: 20.9% | epoch: 1 | remaining: 231s    
step 00127 (23.1%) | loss: 4.106784 | lrm: 1.00 | dt: 607ms | tok/sec: 864,448 | mfu: 20.9% | epoch: 1 | remaining: 230s    
