warning: `VIRTUAL_ENV=/home/fmoeen/autoresearch-qiea-experiments/experiment1/.venv` does not match the project environment path `.venv` and will be ignored; use `--active` to target the active environment instead
Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011380 | lrm: 1.00 | dt: 2867ms | tok/sec: 182,838 | mfu: 4.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854868 | lrm: 1.00 | dt: 585ms | tok/sec: 895,548 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.446688 | lrm: 1.00 | dt: 585ms | tok/sec: 895,557 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.981125 | lrm: 1.00 | dt: 586ms | tok/sec: 895,376 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.593335 | lrm: 1.00 | dt: 586ms | tok/sec: 894,781 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.258102 | lrm: 1.00 | dt: 586ms | tok/sec: 894,654 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.007487 | lrm: 1.00 | dt: 586ms | tok/sec: 894,376 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.800360 | lrm: 1.00 | dt: 587ms | tok/sec: 893,879 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.624756 | lrm: 1.00 | dt: 586ms | tok/sec: 894,101 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.474986 | lrm: 1.00 | dt: 587ms | tok/sec: 893,175 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.351445 | lrm: 1.00 | dt: 587ms | tok/sec: 892,528 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.245289 | lrm: 1.00 | dt: 588ms | tok/sec: 892,291 | mfu: 21.6% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.152755 | lrm: 1.00 | dt: 587ms | tok/sec: 892,755 | mfu: 21.6% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.076258 | lrm: 1.00 | dt: 587ms | tok/sec: 893,243 | mfu: 21.6% | epoch: 1 | remaining: 298s    
step 00014 (0.6%) | loss: 6.002686 | lrm: 1.00 | dt: 588ms | tok/sec: 892,261 | mfu: 21.6% | epoch: 1 | remaining: 298s    
step 00015 (0.8%) | loss: 5.940604 | lrm: 1.00 | dt: 588ms | tok/sec: 892,358 | mfu: 21.6% | epoch: 1 | remaining: 297s    
step 00016 (1.0%) | loss: 5.882876 | lrm: 1.00 | dt: 587ms | tok/sec: 892,870 | mfu: 21.6% | epoch: 1 | remaining: 296s    
step 00017 (1.2%) | loss: 5.830547 | lrm: 1.00 | dt: 587ms | tok/sec: 892,444 | mfu: 21.6% | epoch: 1 | remaining: 296s    
step 00018 (1.4%) | loss: 5.782645 | lrm: 1.00 | dt: 588ms | tok/sec: 892,122 | mfu: 21.6% | epoch: 1 | remaining: 295s    
step 00019 (1.6%) | loss: 5.742114 | lrm: 1.00 | dt: 588ms | tok/sec: 891,587 | mfu: 21.5% | epoch: 1 | remaining: 295s    
step 00020 (1.8%) | loss: 5.704473 | lrm: 1.00 | dt: 588ms | tok/sec: 892,015 | mfu: 21.6% | epoch: 1 | remaining: 294s    
step 00021 (2.0%) | loss: 5.667021 | lrm: 1.00 | dt: 588ms | tok/sec: 892,152 | mfu: 21.6% | epoch: 1 | remaining: 294s    
step 00022 (2.2%) | loss: 5.630349 | lrm: 1.00 | dt: 588ms | tok/sec: 891,478 | mfu: 21.5% | epoch: 1 | remaining: 293s    
step 00023 (2.4%) | loss: 5.596841 | lrm: 1.00 | dt: 588ms | tok/sec: 891,597 | mfu: 21.5% | epoch: 1 | remaining: 292s    
step 00024 (2.5%) | loss: 5.564878 | lrm: 1.00 | dt: 589ms | tok/sec: 890,772 | mfu: 21.5% | epoch: 1 | remaining: 292s    
step 00025 (2.7%) | loss: 5.533881 | lrm: 1.00 | dt: 588ms | tok/sec: 891,266 | mfu: 21.5% | epoch: 1 | remaining: 291s    
step 00026 (2.9%) | loss: 5.500142 | lrm: 1.00 | dt: 588ms | tok/sec: 891,469 | mfu: 21.5% | epoch: 1 | remaining: 291s    
step 00027 (3.1%) | loss: 5.471284 | lrm: 1.00 | dt: 588ms | tok/sec: 891,029 | mfu: 21.5% | epoch: 1 | remaining: 290s    
step 00028 (3.3%) | loss: 5.442712 | lrm: 1.00 | dt: 588ms | tok/sec: 891,585 | mfu: 21.5% | epoch: 1 | remaining: 289s    
step 00029 (3.5%) | loss: 5.416285 | lrm: 1.00 | dt: 589ms | tok/sec: 889,870 | mfu: 21.5% | epoch: 1 | remaining: 289s    
step 00030 (3.7%) | loss: 5.388454 | lrm: 1.00 | dt: 589ms | tok/sec: 890,713 | mfu: 21.5% | epoch: 1 | remaining: 288s    
step 00031 (3.9%) | loss: 5.358933 | lrm: 1.00 | dt: 589ms | tok/sec: 890,856 | mfu: 21.5% | epoch: 1 | remaining: 288s    
step 00032 (4.1%) | loss: 5.332021 | lrm: 1.00 | dt: 588ms | tok/sec: 891,151 | mfu: 21.5% | epoch: 1 | remaining: 287s    
step 00033 (4.3%) | loss: 5.303185 | lrm: 1.00 | dt: 589ms | tok/sec: 890,740 | mfu: 21.5% | epoch: 1 | remaining: 286s    
step 00034 (4.5%) | loss: 5.272196 | lrm: 1.00 | dt: 589ms | tok/sec: 889,433 | mfu: 21.5% | epoch: 1 | remaining: 286s    
step 00035 (4.7%) | loss: 5.243954 | lrm: 1.00 | dt: 589ms | tok/sec: 890,453 | mfu: 21.5% | epoch: 1 | remaining: 285s    
step 00036 (4.9%) | loss: 5.218304 | lrm: 1.00 | dt: 589ms | tok/sec: 890,261 | mfu: 21.5% | epoch: 1 | remaining: 285s    
step 00037 (5.1%) | loss: 5.190978 | lrm: 1.00 | dt: 589ms | tok/sec: 890,341 | mfu: 21.5% | epoch: 1 | remaining: 284s    
step 00038 (5.3%) | loss: 5.164868 | lrm: 1.00 | dt: 590ms | tok/sec: 888,690 | mfu: 21.5% | epoch: 1 | remaining: 284s    
step 00039 (5.5%) | loss: 5.134174 | lrm: 1.00 | dt: 589ms | tok/sec: 889,665 | mfu: 21.5% | epoch: 1 | remaining: 283s    
step 00040 (5.7%) | loss: 5.106166 | lrm: 1.00 | dt: 590ms | tok/sec: 888,650 | mfu: 21.5% | epoch: 1 | remaining: 282s    
step 00041 (5.9%) | loss: 5.081528 | lrm: 1.00 | dt: 589ms | tok/sec: 889,887 | mfu: 21.5% | epoch: 1 | remaining: 282s    
step 00042 (6.1%) | loss: 5.057042 | lrm: 1.00 | dt: 589ms | tok/sec: 890,022 | mfu: 21.5% | epoch: 1 | remaining: 281s    
step 00043 (6.3%) | loss: 5.027435 | lrm: 1.00 | dt: 590ms | tok/sec: 888,959 | mfu: 21.5% | epoch: 1 | remaining: 281s    
step 00044 (6.5%) | loss: 5.001425 | lrm: 1.00 | dt: 590ms | tok/sec: 889,277 | mfu: 21.5% | epoch: 1 | remaining: 280s    
step 00045 (6.7%) | loss: 4.975601 | lrm: 1.00 | dt: 590ms | tok/sec: 889,315 | mfu: 21.5% | epoch: 1 | remaining: 279s    
step 00046 (6.9%) | loss: 4.950171 | lrm: 1.00 | dt: 590ms | tok/sec: 889,353 | mfu: 21.5% | epoch: 1 | remaining: 279s    
step 00047 (7.1%) | loss: 4.921415 | lrm: 1.00 | dt: 589ms | tok/sec: 890,315 | mfu: 21.5% | epoch: 1 | remaining: 278s    
step 00048 (7.3%) | loss: 4.897791 | lrm: 1.00 | dt: 589ms | tok/sec: 890,677 | mfu: 21.5% | epoch: 1 | remaining: 278s    
