warning: `VIRTUAL_ENV=/home/fmoeen/autoresearch-qiea-experiments/experiment1/.venv` does not match the project environment path `.venv` and will be ignored; use `--active` to target the active environment instead
Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011380 | lrm: 1.00 | dt: 2732ms | tok/sec: 191,909 | mfu: 4.6% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854868 | lrm: 1.00 | dt: 585ms | tok/sec: 895,670 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.446681 | lrm: 1.00 | dt: 586ms | tok/sec: 894,990 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.985452 | lrm: 1.00 | dt: 586ms | tok/sec: 894,612 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.589173 | lrm: 1.00 | dt: 586ms | tok/sec: 894,712 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.257142 | lrm: 1.00 | dt: 586ms | tok/sec: 894,704 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.006867 | lrm: 1.00 | dt: 586ms | tok/sec: 894,364 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.799435 | lrm: 1.00 | dt: 587ms | tok/sec: 893,784 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.623618 | lrm: 1.00 | dt: 587ms | tok/sec: 893,543 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.473382 | lrm: 1.00 | dt: 587ms | tok/sec: 893,422 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.349845 | lrm: 1.00 | dt: 587ms | tok/sec: 893,180 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.243647 | lrm: 1.00 | dt: 587ms | tok/sec: 893,489 | mfu: 21.6% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.151160 | lrm: 1.00 | dt: 587ms | tok/sec: 892,951 | mfu: 21.6% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.073177 | lrm: 1.00 | dt: 588ms | tok/sec: 892,267 | mfu: 21.6% | epoch: 1 | remaining: 298s    
step 00014 (0.6%) | loss: 5.999085 | lrm: 1.00 | dt: 588ms | tok/sec: 891,947 | mfu: 21.6% | epoch: 1 | remaining: 298s    
step 00015 (0.8%) | loss: 5.938001 | lrm: 1.00 | dt: 587ms | tok/sec: 892,571 | mfu: 21.6% | epoch: 1 | remaining: 297s    
step 00016 (1.0%) | loss: 5.881920 | lrm: 1.00 | dt: 587ms | tok/sec: 892,468 | mfu: 21.6% | epoch: 1 | remaining: 296s    
step 00017 (1.2%) | loss: 5.829261 | lrm: 1.00 | dt: 588ms | tok/sec: 891,975 | mfu: 21.6% | epoch: 1 | remaining: 296s    
step 00018 (1.4%) | loss: 5.781078 | lrm: 1.00 | dt: 588ms | tok/sec: 892,331 | mfu: 21.6% | epoch: 1 | remaining: 295s    
step 00019 (1.6%) | loss: 5.739770 | lrm: 1.00 | dt: 587ms | tok/sec: 892,509 | mfu: 21.6% | epoch: 1 | remaining: 295s    
step 00020 (1.8%) | loss: 5.702068 | lrm: 1.00 | dt: 588ms | tok/sec: 892,054 | mfu: 21.6% | epoch: 1 | remaining: 294s    
step 00021 (2.0%) | loss: 5.664585 | lrm: 1.00 | dt: 588ms | tok/sec: 891,972 | mfu: 21.6% | epoch: 1 | remaining: 294s    
step 00022 (2.2%) | loss: 5.628608 | lrm: 1.00 | dt: 588ms | tok/sec: 891,372 | mfu: 21.5% | epoch: 1 | remaining: 293s    
step 00023 (2.4%) | loss: 5.595909 | lrm: 1.00 | dt: 588ms | tok/sec: 891,825 | mfu: 21.5% | epoch: 1 | remaining: 292s    
step 00024 (2.5%) | loss: 5.564058 | lrm: 1.00 | dt: 588ms | tok/sec: 891,829 | mfu: 21.5% | epoch: 1 | remaining: 292s    
step 00025 (2.7%) | loss: 5.532626 | lrm: 1.00 | dt: 588ms | tok/sec: 891,827 | mfu: 21.5% | epoch: 1 | remaining: 291s    
step 00026 (2.9%) | loss: 5.498429 | lrm: 1.00 | dt: 588ms | tok/sec: 891,134 | mfu: 21.5% | epoch: 1 | remaining: 291s    
step 00027 (3.1%) | loss: 5.469130 | lrm: 1.00 | dt: 588ms | tok/sec: 891,371 | mfu: 21.5% | epoch: 1 | remaining: 290s    
step 00028 (3.3%) | loss: 5.440533 | lrm: 1.00 | dt: 588ms | tok/sec: 891,237 | mfu: 21.5% | epoch: 1 | remaining: 289s    
step 00029 (3.5%) | loss: 5.413360 | lrm: 1.00 | dt: 588ms | tok/sec: 891,526 | mfu: 21.5% | epoch: 1 | remaining: 289s    
step 00030 (3.7%) | loss: 5.384885 | lrm: 1.00 | dt: 588ms | tok/sec: 891,042 | mfu: 21.5% | epoch: 1 | remaining: 288s    
step 00031 (3.9%) | loss: 5.354609 | lrm: 1.00 | dt: 588ms | tok/sec: 890,976 | mfu: 21.5% | epoch: 1 | remaining: 288s    
step 00032 (4.1%) | loss: 5.328447 | lrm: 1.00 | dt: 589ms | tok/sec: 890,475 | mfu: 21.5% | epoch: 1 | remaining: 287s    
step 00033 (4.3%) | loss: 5.299457 | lrm: 1.00 | dt: 589ms | tok/sec: 890,668 | mfu: 21.5% | epoch: 1 | remaining: 286s    
step 00034 (4.5%) | loss: 5.267954 | lrm: 1.00 | dt: 588ms | tok/sec: 890,921 | mfu: 21.5% | epoch: 1 | remaining: 286s    
step 00035 (4.7%) | loss: 5.239986 | lrm: 1.00 | dt: 589ms | tok/sec: 890,603 | mfu: 21.5% | epoch: 1 | remaining: 285s    
step 00036 (4.9%) | loss: 5.214648 | lrm: 1.00 | dt: 588ms | tok/sec: 891,616 | mfu: 21.5% | epoch: 1 | remaining: 285s    
step 00037 (5.1%) | loss: 5.187594 | lrm: 1.00 | dt: 589ms | tok/sec: 890,160 | mfu: 21.5% | epoch: 1 | remaining: 284s    
step 00038 (5.3%) | loss: 5.161992 | lrm: 1.00 | dt: 588ms | tok/sec: 890,894 | mfu: 21.5% | epoch: 1 | remaining: 284s    
step 00039 (5.5%) | loss: 5.131488 | lrm: 1.00 | dt: 589ms | tok/sec: 890,709 | mfu: 21.5% | epoch: 1 | remaining: 283s    
step 00040 (5.7%) | loss: 5.103091 | lrm: 1.00 | dt: 589ms | tok/sec: 890,675 | mfu: 21.5% | epoch: 1 | remaining: 282s    
step 00041 (5.9%) | loss: 5.077683 | lrm: 1.00 | dt: 589ms | tok/sec: 889,829 | mfu: 21.5% | epoch: 1 | remaining: 282s    
step 00042 (6.1%) | loss: 5.052330 | lrm: 1.00 | dt: 589ms | tok/sec: 889,433 | mfu: 21.5% | epoch: 1 | remaining: 281s    
step 00043 (6.3%) | loss: 5.021604 | lrm: 1.00 | dt: 589ms | tok/sec: 890,711 | mfu: 21.5% | epoch: 1 | remaining: 281s    
