warning: `VIRTUAL_ENV=/home/fmoeen/autoresearch-qiea-experiments/experiment1/.venv` does not match the project environment path `.venv` and will be ignored; use `--active` to target the active environment instead
Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011380 | lrm: 1.00 | dt: 2688ms | tok/sec: 195,026 | mfu: 4.7% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854868 | lrm: 1.00 | dt: 585ms | tok/sec: 895,585 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.446683 | lrm: 1.00 | dt: 586ms | tok/sec: 895,006 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.981122 | lrm: 1.00 | dt: 586ms | tok/sec: 894,023 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.593330 | lrm: 1.00 | dt: 586ms | tok/sec: 894,391 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.258093 | lrm: 1.00 | dt: 586ms | tok/sec: 894,626 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.007956 | lrm: 1.00 | dt: 587ms | tok/sec: 893,382 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.800666 | lrm: 1.00 | dt: 587ms | tok/sec: 893,373 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.623437 | lrm: 1.00 | dt: 586ms | tok/sec: 893,963 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.472325 | lrm: 1.00 | dt: 586ms | tok/sec: 893,948 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.347937 | lrm: 1.00 | dt: 587ms | tok/sec: 893,350 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.241400 | lrm: 1.00 | dt: 587ms | tok/sec: 893,769 | mfu: 21.6% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.148837 | lrm: 1.00 | dt: 587ms | tok/sec: 893,402 | mfu: 21.6% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.072306 | lrm: 1.00 | dt: 588ms | tok/sec: 892,314 | mfu: 21.6% | epoch: 1 | remaining: 298s    
step 00014 (0.6%) | loss: 6.002452 | lrm: 1.00 | dt: 588ms | tok/sec: 892,306 | mfu: 21.6% | epoch: 1 | remaining: 298s    
step 00015 (0.8%) | loss: 5.939024 | lrm: 1.00 | dt: 588ms | tok/sec: 891,193 | mfu: 21.5% | epoch: 1 | remaining: 297s    
step 00016 (1.0%) | loss: 5.880571 | lrm: 1.00 | dt: 587ms | tok/sec: 892,475 | mfu: 21.6% | epoch: 1 | remaining: 296s    
step 00017 (1.2%) | loss: 5.826217 | lrm: 1.00 | dt: 588ms | tok/sec: 892,236 | mfu: 21.6% | epoch: 1 | remaining: 296s    
step 00018 (1.4%) | loss: 5.776274 | lrm: 1.00 | dt: 588ms | tok/sec: 891,995 | mfu: 21.6% | epoch: 1 | remaining: 295s    
step 00019 (1.6%) | loss: 5.734003 | lrm: 1.00 | dt: 587ms | tok/sec: 892,407 | mfu: 21.6% | epoch: 1 | remaining: 295s    
step 00020 (1.8%) | loss: 5.695555 | lrm: 1.00 | dt: 588ms | tok/sec: 891,732 | mfu: 21.5% | epoch: 1 | remaining: 294s    
step 00021 (2.0%) | loss: 5.657975 | lrm: 1.00 | dt: 588ms | tok/sec: 892,369 | mfu: 21.6% | epoch: 1 | remaining: 294s    
step 00022 (2.2%) | loss: 5.621353 | lrm: 1.00 | dt: 588ms | tok/sec: 891,965 | mfu: 21.6% | epoch: 1 | remaining: 293s    
step 00023 (2.4%) | loss: 5.587808 | lrm: 1.00 | dt: 588ms | tok/sec: 891,457 | mfu: 21.5% | epoch: 1 | remaining: 292s    
step 00024 (2.5%) | loss: 5.556408 | lrm: 1.00 | dt: 590ms | tok/sec: 889,131 | mfu: 21.5% | epoch: 1 | remaining: 292s    
step 00025 (2.7%) | loss: 5.525743 | lrm: 1.00 | dt: 588ms | tok/sec: 891,326 | mfu: 21.5% | epoch: 1 | remaining: 291s    
step 00026 (2.9%) | loss: 5.492581 | lrm: 1.00 | dt: 588ms | tok/sec: 891,063 | mfu: 21.5% | epoch: 1 | remaining: 291s    
step 00027 (3.1%) | loss: 5.464040 | lrm: 1.00 | dt: 589ms | tok/sec: 890,726 | mfu: 21.5% | epoch: 1 | remaining: 290s    
step 00028 (3.3%) | loss: 5.435777 | lrm: 1.00 | dt: 588ms | tok/sec: 891,465 | mfu: 21.5% | epoch: 1 | remaining: 289s    
step 00029 (3.5%) | loss: 5.409406 | lrm: 1.00 | dt: 588ms | tok/sec: 891,881 | mfu: 21.5% | epoch: 1 | remaining: 289s    
step 00030 (3.7%) | loss: 5.382398 | lrm: 1.00 | dt: 588ms | tok/sec: 891,769 | mfu: 21.5% | epoch: 1 | remaining: 288s    
step 00031 (3.9%) | loss: 5.353298 | lrm: 1.00 | dt: 588ms | tok/sec: 891,576 | mfu: 21.5% | epoch: 1 | remaining: 288s    
step 00032 (4.1%) | loss: 5.327516 | lrm: 1.00 | dt: 589ms | tok/sec: 890,635 | mfu: 21.5% | epoch: 1 | remaining: 287s    
step 00033 (4.3%) | loss: 5.298546 | lrm: 1.00 | dt: 588ms | tok/sec: 890,994 | mfu: 21.5% | epoch: 1 | remaining: 286s    
step 00034 (4.5%) | loss: 5.267074 | lrm: 1.00 | dt: 589ms | tok/sec: 890,190 | mfu: 21.5% | epoch: 1 | remaining: 286s    
step 00035 (4.7%) | loss: 5.239185 | lrm: 1.00 | dt: 589ms | tok/sec: 889,587 | mfu: 21.5% | epoch: 1 | remaining: 285s    
step 00036 (4.9%) | loss: 5.214879 | lrm: 1.00 | dt: 589ms | tok/sec: 890,022 | mfu: 21.5% | epoch: 1 | remaining: 285s    
