warning: `VIRTUAL_ENV=/home/fmoeen/autoresearch-qiea-experiments/experiment1/.venv` does not match the project environment path `.venv` and will be ignored; use `--active` to target the active environment instead
Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011380 | lrm: 1.00 | dt: 2731ms | tok/sec: 192,004 | mfu: 4.6% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854868 | lrm: 1.00 | dt: 585ms | tok/sec: 896,296 | mfu: 21.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.446684 | lrm: 1.00 | dt: 585ms | tok/sec: 895,588 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.981118 | lrm: 1.00 | dt: 586ms | tok/sec: 895,086 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.593327 | lrm: 1.00 | dt: 586ms | tok/sec: 894,657 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.258089 | lrm: 1.00 | dt: 586ms | tok/sec: 894,397 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.007471 | lrm: 1.00 | dt: 586ms | tok/sec: 894,384 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.800340 | lrm: 1.00 | dt: 586ms | tok/sec: 894,123 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.624724 | lrm: 1.00 | dt: 587ms | tok/sec: 893,579 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.474966 | lrm: 1.00 | dt: 587ms | tok/sec: 893,594 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.351434 | lrm: 1.00 | dt: 587ms | tok/sec: 893,672 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.245299 | lrm: 1.00 | dt: 587ms | tok/sec: 893,281 | mfu: 21.6% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.152818 | lrm: 1.00 | dt: 587ms | tok/sec: 893,107 | mfu: 21.6% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.076410 | lrm: 1.00 | dt: 587ms | tok/sec: 892,792 | mfu: 21.6% | epoch: 1 | remaining: 298s    
step 00014 (0.6%) | loss: 6.002764 | lrm: 1.00 | dt: 587ms | tok/sec: 893,003 | mfu: 21.6% | epoch: 1 | remaining: 298s    
step 00015 (0.8%) | loss: 5.940548 | lrm: 1.00 | dt: 587ms | tok/sec: 892,579 | mfu: 21.6% | epoch: 1 | remaining: 297s    
step 00016 (1.0%) | loss: 5.882810 | lrm: 1.00 | dt: 587ms | tok/sec: 893,025 | mfu: 21.6% | epoch: 1 | remaining: 296s    
step 00017 (1.2%) | loss: 5.830533 | lrm: 1.00 | dt: 588ms | tok/sec: 892,034 | mfu: 21.6% | epoch: 1 | remaining: 296s    
step 00018 (1.4%) | loss: 5.782651 | lrm: 1.00 | dt: 588ms | tok/sec: 892,177 | mfu: 21.6% | epoch: 1 | remaining: 295s    
step 00019 (1.6%) | loss: 5.742090 | lrm: 1.00 | dt: 588ms | tok/sec: 892,027 | mfu: 21.6% | epoch: 1 | remaining: 295s    
step 00020 (1.8%) | loss: 5.704409 | lrm: 1.00 | dt: 588ms | tok/sec: 892,127 | mfu: 21.6% | epoch: 1 | remaining: 294s    
step 00021 (2.0%) | loss: 5.666960 | lrm: 1.00 | dt: 588ms | tok/sec: 891,146 | mfu: 21.5% | epoch: 1 | remaining: 294s    
step 00022 (2.2%) | loss: 5.630265 | lrm: 1.00 | dt: 588ms | tok/sec: 891,499 | mfu: 21.5% | epoch: 1 | remaining: 293s    
step 00023 (2.4%) | loss: 5.596721 | lrm: 1.00 | dt: 589ms | tok/sec: 890,464 | mfu: 21.5% | epoch: 1 | remaining: 292s    
step 00024 (2.5%) | loss: 5.564847 | lrm: 1.00 | dt: 588ms | tok/sec: 891,299 | mfu: 21.5% | epoch: 1 | remaining: 292s    
step 00025 (2.7%) | loss: 5.533866 | lrm: 1.00 | dt: 588ms | tok/sec: 891,805 | mfu: 21.5% | epoch: 1 | remaining: 291s    
step 00026 (2.9%) | loss: 5.500127 | lrm: 1.00 | dt: 588ms | tok/sec: 891,627 | mfu: 21.5% | epoch: 1 | remaining: 291s    
step 00027 (3.1%) | loss: 5.470986 | lrm: 1.00 | dt: 589ms | tok/sec: 890,858 | mfu: 21.5% | epoch: 1 | remaining: 290s    
step 00028 (3.3%) | loss: 5.442151 | lrm: 1.00 | dt: 588ms | tok/sec: 891,217 | mfu: 21.5% | epoch: 1 | remaining: 289s    
step 00029 (3.5%) | loss: 5.415135 | lrm: 1.00 | dt: 589ms | tok/sec: 890,411 | mfu: 21.5% | epoch: 1 | remaining: 289s    
step 00030 (3.7%) | loss: 5.387371 | lrm: 1.00 | dt: 588ms | tok/sec: 891,614 | mfu: 21.5% | epoch: 1 | remaining: 288s    
step 00031 (3.9%) | loss: 5.358764 | lrm: 1.00 | dt: 589ms | tok/sec: 890,685 | mfu: 21.5% | epoch: 1 | remaining: 288s    
step 00032 (4.1%) | loss: 5.332299 | lrm: 1.00 | dt: 588ms | tok/sec: 891,284 | mfu: 21.5% | epoch: 1 | remaining: 287s    
step 00033 (4.3%) | loss: 5.303569 | lrm: 1.00 | dt: 589ms | tok/sec: 890,763 | mfu: 21.5% | epoch: 1 | remaining: 286s    
step 00034 (4.5%) | loss: 5.272504 | lrm: 1.00 | dt: 589ms | tok/sec: 890,861 | mfu: 21.5% | epoch: 1 | remaining: 286s    
step 00035 (4.7%) | loss: 5.244321 | lrm: 1.00 | dt: 589ms | tok/sec: 890,706 | mfu: 21.5% | epoch: 1 | remaining: 285s    
step 00036 (4.9%) | loss: 5.218883 | lrm: 1.00 | dt: 589ms | tok/sec: 890,527 | mfu: 21.5% | epoch: 1 | remaining: 285s    
