warning: `VIRTUAL_ENV=/home/fmoeen/autoresearch-qiea-experiments/experiment1/.venv` does not match the project environment path `.venv` and will be ignored; use `--active` to target the active environment instead
Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011380 | lrm: 1.00 | dt: 2682ms | tok/sec: 195,517 | mfu: 4.7% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854868 | lrm: 1.00 | dt: 585ms | tok/sec: 895,562 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.446684 | lrm: 1.00 | dt: 586ms | tok/sec: 894,489 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.981122 | lrm: 1.00 | dt: 586ms | tok/sec: 894,840 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.593324 | lrm: 1.00 | dt: 586ms | tok/sec: 894,604 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.258084 | lrm: 1.00 | dt: 587ms | tok/sec: 893,650 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.007468 | lrm: 1.00 | dt: 587ms | tok/sec: 893,819 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.800333 | lrm: 1.00 | dt: 586ms | tok/sec: 893,962 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.624729 | lrm: 1.00 | dt: 587ms | tok/sec: 893,410 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.474954 | lrm: 1.00 | dt: 587ms | tok/sec: 893,716 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.351415 | lrm: 1.00 | dt: 587ms | tok/sec: 893,234 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.245285 | lrm: 1.00 | dt: 587ms | tok/sec: 893,214 | mfu: 21.6% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.152879 | lrm: 1.00 | dt: 587ms | tok/sec: 892,436 | mfu: 21.6% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.076532 | lrm: 1.00 | dt: 587ms | tok/sec: 893,035 | mfu: 21.6% | epoch: 1 | remaining: 298s    
step 00014 (0.6%) | loss: 6.002810 | lrm: 1.00 | dt: 587ms | tok/sec: 892,956 | mfu: 21.6% | epoch: 1 | remaining: 298s    
step 00015 (0.8%) | loss: 5.940523 | lrm: 1.00 | dt: 587ms | tok/sec: 892,593 | mfu: 21.6% | epoch: 1 | remaining: 297s    
step 00016 (1.0%) | loss: 5.882765 | lrm: 1.00 | dt: 588ms | tok/sec: 891,733 | mfu: 21.5% | epoch: 1 | remaining: 296s    
step 00017 (1.2%) | loss: 5.830460 | lrm: 1.00 | dt: 588ms | tok/sec: 892,110 | mfu: 21.6% | epoch: 1 | remaining: 296s    
step 00018 (1.4%) | loss: 5.782520 | lrm: 1.00 | dt: 587ms | tok/sec: 892,742 | mfu: 21.6% | epoch: 1 | remaining: 295s    
step 00019 (1.6%) | loss: 5.741792 | lrm: 1.00 | dt: 588ms | tok/sec: 892,200 | mfu: 21.6% | epoch: 1 | remaining: 295s    
step 00020 (1.8%) | loss: 5.704182 | lrm: 1.00 | dt: 588ms | tok/sec: 891,294 | mfu: 21.5% | epoch: 1 | remaining: 294s    
step 00021 (2.0%) | loss: 5.666954 | lrm: 1.00 | dt: 589ms | tok/sec: 890,063 | mfu: 21.5% | epoch: 1 | remaining: 294s    
step 00022 (2.2%) | loss: 5.630340 | lrm: 1.00 | dt: 589ms | tok/sec: 890,498 | mfu: 21.5% | epoch: 1 | remaining: 293s    
step 00023 (2.4%) | loss: 5.596781 | lrm: 1.00 | dt: 588ms | tok/sec: 891,258 | mfu: 21.5% | epoch: 1 | remaining: 292s    
step 00024 (2.5%) | loss: 5.564907 | lrm: 1.00 | dt: 588ms | tok/sec: 891,408 | mfu: 21.5% | epoch: 1 | remaining: 292s    
step 00025 (2.7%) | loss: 5.533928 | lrm: 1.00 | dt: 588ms | tok/sec: 890,966 | mfu: 21.5% | epoch: 1 | remaining: 291s    
step 00026 (2.9%) | loss: 5.500312 | lrm: 1.00 | dt: 589ms | tok/sec: 890,591 | mfu: 21.5% | epoch: 1 | remaining: 291s    
step 00027 (3.1%) | loss: 5.471182 | lrm: 1.00 | dt: 589ms | tok/sec: 890,441 | mfu: 21.5% | epoch: 1 | remaining: 290s    
step 00028 (3.3%) | loss: 5.442248 | lrm: 1.00 | dt: 589ms | tok/sec: 890,642 | mfu: 21.5% | epoch: 1 | remaining: 289s    
step 00029 (3.5%) | loss: 5.415089 | lrm: 1.00 | dt: 589ms | tok/sec: 890,137 | mfu: 21.5% | epoch: 1 | remaining: 289s    
step 00030 (3.7%) | loss: 5.387148 | lrm: 1.00 | dt: 588ms | tok/sec: 891,206 | mfu: 21.5% | epoch: 1 | remaining: 288s    
step 00031 (3.9%) | loss: 5.357405 | lrm: 1.00 | dt: 588ms | tok/sec: 891,424 | mfu: 21.5% | epoch: 1 | remaining: 288s    
step 00032 (4.1%) | loss: 5.332051 | lrm: 1.00 | dt: 589ms | tok/sec: 889,596 | mfu: 21.5% | epoch: 1 | remaining: 287s    
step 00033 (4.3%) | loss: 5.303340 | lrm: 1.00 | dt: 588ms | tok/sec: 891,066 | mfu: 21.5% | epoch: 1 | remaining: 286s    
step 00034 (4.5%) | loss: 5.271913 | lrm: 1.00 | dt: 589ms | tok/sec: 890,553 | mfu: 21.5% | epoch: 1 | remaining: 286s    
step 00035 (4.7%) | loss: 5.243761 | lrm: 1.00 | dt: 589ms | tok/sec: 890,455 | mfu: 21.5% | epoch: 1 | remaining: 285s    
step 00036 (4.9%) | loss: 5.219130 | lrm: 1.00 | dt: 588ms | tok/sec: 891,303 | mfu: 21.5% | epoch: 1 | remaining: 285s    
