warning: `VIRTUAL_ENV=/home/fmoeen/autoresearch-qiea-experiments/experiment1/.venv` does not match the project environment path `.venv` and will be ignored; use `--active` to target the active environment instead
Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011380 | lrm: 1.00 | dt: 2686ms | tok/sec: 195,194 | mfu: 4.7% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854868 | lrm: 1.00 | dt: 585ms | tok/sec: 895,760 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.446684 | lrm: 1.00 | dt: 586ms | tok/sec: 894,986 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.981117 | lrm: 1.00 | dt: 586ms | tok/sec: 894,663 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.593325 | lrm: 1.00 | dt: 586ms | tok/sec: 894,257 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.258087 | lrm: 1.00 | dt: 586ms | tok/sec: 894,700 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.007475 | lrm: 1.00 | dt: 586ms | tok/sec: 894,290 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.800339 | lrm: 1.00 | dt: 587ms | tok/sec: 893,372 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.624734 | lrm: 1.00 | dt: 587ms | tok/sec: 893,821 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.474956 | lrm: 1.00 | dt: 587ms | tok/sec: 893,092 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.351409 | lrm: 1.00 | dt: 587ms | tok/sec: 892,939 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.246893 | lrm: 1.00 | dt: 587ms | tok/sec: 892,778 | mfu: 21.6% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.153614 | lrm: 1.00 | dt: 587ms | tok/sec: 892,742 | mfu: 21.6% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.075055 | lrm: 1.00 | dt: 587ms | tok/sec: 892,997 | mfu: 21.6% | epoch: 1 | remaining: 298s    
step 00014 (0.6%) | loss: 6.000383 | lrm: 1.00 | dt: 587ms | tok/sec: 892,839 | mfu: 21.6% | epoch: 1 | remaining: 298s    
step 00015 (0.8%) | loss: 5.938118 | lrm: 1.00 | dt: 588ms | tok/sec: 892,150 | mfu: 21.6% | epoch: 1 | remaining: 297s    
step 00016 (1.0%) | loss: 5.880006 | lrm: 1.00 | dt: 588ms | tok/sec: 892,198 | mfu: 21.6% | epoch: 1 | remaining: 296s    
step 00017 (1.2%) | loss: 5.827534 | lrm: 1.00 | dt: 588ms | tok/sec: 892,193 | mfu: 21.6% | epoch: 1 | remaining: 296s    
step 00018 (1.4%) | loss: 5.779780 | lrm: 1.00 | dt: 588ms | tok/sec: 891,786 | mfu: 21.5% | epoch: 1 | remaining: 295s    
step 00019 (1.6%) | loss: 5.739236 | lrm: 1.00 | dt: 589ms | tok/sec: 890,632 | mfu: 21.5% | epoch: 1 | remaining: 295s    
step 00020 (1.8%) | loss: 5.701320 | lrm: 1.00 | dt: 588ms | tok/sec: 891,303 | mfu: 21.5% | epoch: 1 | remaining: 294s    
step 00021 (2.0%) | loss: 5.663721 | lrm: 1.00 | dt: 588ms | tok/sec: 891,566 | mfu: 21.5% | epoch: 1 | remaining: 294s    
step 00022 (2.2%) | loss: 5.627055 | lrm: 1.00 | dt: 588ms | tok/sec: 891,857 | mfu: 21.5% | epoch: 1 | remaining: 293s    
step 00023 (2.4%) | loss: 5.593817 | lrm: 1.00 | dt: 589ms | tok/sec: 890,822 | mfu: 21.5% | epoch: 1 | remaining: 292s    
step 00024 (2.5%) | loss: 5.561999 | lrm: 1.00 | dt: 588ms | tok/sec: 891,926 | mfu: 21.6% | epoch: 1 | remaining: 292s    
step 00025 (2.7%) | loss: 5.531716 | lrm: 1.00 | dt: 589ms | tok/sec: 890,718 | mfu: 21.5% | epoch: 1 | remaining: 291s    
step 00026 (2.9%) | loss: 5.498467 | lrm: 1.00 | dt: 588ms | tok/sec: 891,675 | mfu: 21.5% | epoch: 1 | remaining: 291s    
step 00027 (3.1%) | loss: 5.469724 | lrm: 1.00 | dt: 589ms | tok/sec: 890,884 | mfu: 21.5% | epoch: 1 | remaining: 290s    
step 00028 (3.3%) | loss: 5.441081 | lrm: 1.00 | dt: 588ms | tok/sec: 891,031 | mfu: 21.5% | epoch: 1 | remaining: 289s    
step 00029 (3.5%) | loss: 5.414741 | lrm: 1.00 | dt: 589ms | tok/sec: 890,431 | mfu: 21.5% | epoch: 1 | remaining: 289s    
step 00030 (3.7%) | loss: 5.386330 | lrm: 1.00 | dt: 589ms | tok/sec: 889,650 | mfu: 21.5% | epoch: 1 | remaining: 288s    
step 00031 (3.9%) | loss: 5.355929 | lrm: 1.00 | dt: 588ms | tok/sec: 891,182 | mfu: 21.5% | epoch: 1 | remaining: 288s    
step 00032 (4.1%) | loss: 5.328540 | lrm: 1.00 | dt: 589ms | tok/sec: 890,539 | mfu: 21.5% | epoch: 1 | remaining: 287s    
step 00033 (4.3%) | loss: 5.299227 | lrm: 1.00 | dt: 589ms | tok/sec: 890,715 | mfu: 21.5% | epoch: 1 | remaining: 286s    
step 00034 (4.5%) | loss: 5.268156 | lrm: 1.00 | dt: 589ms | tok/sec: 890,279 | mfu: 21.5% | epoch: 1 | remaining: 286s    
step 00035 (4.7%) | loss: 5.241252 | lrm: 1.00 | dt: 589ms | tok/sec: 889,872 | mfu: 21.5% | epoch: 1 | remaining: 285s    
step 00036 (4.9%) | loss: 5.216946 | lrm: 1.00 | dt: 588ms | tok/sec: 891,028 | mfu: 21.5% | epoch: 1 | remaining: 285s    
step 00037 (5.1%) | loss: 5.190211 | lrm: 1.00 | dt: 589ms | tok/sec: 890,204 | mfu: 21.5% | epoch: 1 | remaining: 284s    
step 00038 (5.3%) | loss: 5.165996 | lrm: 1.00 | dt: 589ms | tok/sec: 889,848 | mfu: 21.5% | epoch: 1 | remaining: 284s    
step 00039 (5.5%) | loss: 5.138633 | lrm: 1.00 | dt: 589ms | tok/sec: 889,683 | mfu: 21.5% | epoch: 1 | remaining: 283s    
step 00040 (5.7%) | loss: 5.109945 | lrm: 1.00 | dt: 589ms | tok/sec: 889,703 | mfu: 21.5% | epoch: 1 | remaining: 282s    
step 00041 (5.9%) | loss: 5.084045 | lrm: 1.00 | dt: 589ms | tok/sec: 889,610 | mfu: 21.5% | epoch: 1 | remaining: 282s    
step 00042 (6.1%) | loss: 5.059490 | lrm: 1.00 | dt: 589ms | tok/sec: 890,457 | mfu: 21.5% | epoch: 1 | remaining: 281s    
step 00043 (6.3%) | loss: 5.029786 | lrm: 1.00 | dt: 589ms | tok/sec: 889,786 | mfu: 21.5% | epoch: 1 | remaining: 281s    
step 00044 (6.5%) | loss: 5.002706 | lrm: 1.00 | dt: 589ms | tok/sec: 890,838 | mfu: 21.5% | epoch: 1 | remaining: 280s    
step 00045 (6.7%) | loss: 4.976665 | lrm: 1.00 | dt: 589ms | tok/sec: 889,530 | mfu: 21.5% | epoch: 1 | remaining: 279s    
step 00046 (6.9%) | loss: 4.951350 | lrm: 1.00 | dt: 590ms | tok/sec: 889,174 | mfu: 21.5% | epoch: 1 | remaining: 279s    
