warning: `VIRTUAL_ENV=/home/fmoeen/autoresearch-qiea-experiments/experiment1/.venv` does not match the project environment path `.venv` and will be ignored; use `--active` to target the active environment instead
Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011380 | lrm: 1.00 | dt: 2839ms | tok/sec: 184,648 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854868 | lrm: 1.00 | dt: 585ms | tok/sec: 895,786 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.446682 | lrm: 1.00 | dt: 586ms | tok/sec: 895,361 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.981119 | lrm: 1.00 | dt: 586ms | tok/sec: 895,421 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.587599 | lrm: 1.00 | dt: 586ms | tok/sec: 894,497 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.253862 | lrm: 1.00 | dt: 586ms | tok/sec: 894,339 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.002618 | lrm: 1.00 | dt: 586ms | tok/sec: 894,036 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.794445 | lrm: 1.00 | dt: 587ms | tok/sec: 893,705 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.618724 | lrm: 1.00 | dt: 587ms | tok/sec: 893,823 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.468811 | lrm: 1.00 | dt: 587ms | tok/sec: 893,492 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.345455 | lrm: 1.00 | dt: 587ms | tok/sec: 893,689 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.239474 | lrm: 1.00 | dt: 587ms | tok/sec: 893,513 | mfu: 21.6% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.147067 | lrm: 1.00 | dt: 587ms | tok/sec: 892,901 | mfu: 21.6% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.069754 | lrm: 1.00 | dt: 587ms | tok/sec: 893,230 | mfu: 21.6% | epoch: 1 | remaining: 298s    
step 00014 (0.6%) | loss: 5.996912 | lrm: 1.00 | dt: 587ms | tok/sec: 893,052 | mfu: 21.6% | epoch: 1 | remaining: 298s    
step 00015 (0.8%) | loss: 5.935667 | lrm: 1.00 | dt: 588ms | tok/sec: 891,848 | mfu: 21.5% | epoch: 1 | remaining: 297s    
step 00016 (1.0%) | loss: 5.878816 | lrm: 1.00 | dt: 587ms | tok/sec: 892,492 | mfu: 21.6% | epoch: 1 | remaining: 296s    
step 00017 (1.2%) | loss: 5.826459 | lrm: 1.00 | dt: 588ms | tok/sec: 892,087 | mfu: 21.6% | epoch: 1 | remaining: 296s    
step 00018 (1.4%) | loss: 5.780429 | lrm: 1.00 | dt: 587ms | tok/sec: 892,451 | mfu: 21.6% | epoch: 1 | remaining: 295s    
step 00019 (1.6%) | loss: 5.739484 | lrm: 1.00 | dt: 588ms | tok/sec: 892,165 | mfu: 21.6% | epoch: 1 | remaining: 295s    
step 00020 (1.8%) | loss: 5.701309 | lrm: 1.00 | dt: 588ms | tok/sec: 891,412 | mfu: 21.5% | epoch: 1 | remaining: 294s    
step 00021 (2.0%) | loss: 5.663302 | lrm: 1.00 | dt: 588ms | tok/sec: 891,641 | mfu: 21.5% | epoch: 1 | remaining: 294s    
step 00022 (2.2%) | loss: 5.626412 | lrm: 1.00 | dt: 588ms | tok/sec: 892,226 | mfu: 21.6% | epoch: 1 | remaining: 293s    
step 00023 (2.3%) | loss: 5.592665 | lrm: 1.00 | dt: 588ms | tok/sec: 891,922 | mfu: 21.6% | epoch: 1 | remaining: 292s    
step 00024 (2.5%) | loss: 5.560397 | lrm: 1.00 | dt: 588ms | tok/sec: 891,542 | mfu: 21.5% | epoch: 1 | remaining: 292s    
step 00025 (2.7%) | loss: 5.529129 | lrm: 1.00 | dt: 588ms | tok/sec: 891,524 | mfu: 21.5% | epoch: 1 | remaining: 291s    
step 00026 (2.9%) | loss: 5.495378 | lrm: 1.00 | dt: 589ms | tok/sec: 890,537 | mfu: 21.5% | epoch: 1 | remaining: 291s    
step 00027 (3.1%) | loss: 5.466519 | lrm: 1.00 | dt: 589ms | tok/sec: 890,734 | mfu: 21.5% | epoch: 1 | remaining: 290s    
step 00028 (3.3%) | loss: 5.437851 | lrm: 1.00 | dt: 588ms | tok/sec: 891,329 | mfu: 21.5% | epoch: 1 | remaining: 289s    
step 00029 (3.5%) | loss: 5.411076 | lrm: 1.00 | dt: 588ms | tok/sec: 891,218 | mfu: 21.5% | epoch: 1 | remaining: 289s    
step 00030 (3.7%) | loss: 5.383318 | lrm: 1.00 | dt: 589ms | tok/sec: 890,417 | mfu: 21.5% | epoch: 1 | remaining: 288s    
step 00031 (3.9%) | loss: 5.353506 | lrm: 1.00 | dt: 588ms | tok/sec: 891,024 | mfu: 21.5% | epoch: 1 | remaining: 288s    
step 00032 (4.1%) | loss: 5.326899 | lrm: 1.00 | dt: 588ms | tok/sec: 891,208 | mfu: 21.5% | epoch: 1 | remaining: 287s    
step 00033 (4.3%) | loss: 5.297364 | lrm: 1.00 | dt: 589ms | tok/sec: 889,735 | mfu: 21.5% | epoch: 1 | remaining: 286s    
step 00034 (4.5%) | loss: 5.266489 | lrm: 1.00 | dt: 589ms | tok/sec: 889,846 | mfu: 21.5% | epoch: 1 | remaining: 286s    
step 00035 (4.7%) | loss: 5.239538 | lrm: 1.00 | dt: 588ms | tok/sec: 891,245 | mfu: 21.5% | epoch: 1 | remaining: 285s    
step 00036 (4.9%) | loss: 5.215579 | lrm: 1.00 | dt: 589ms | tok/sec: 890,317 | mfu: 21.5% | epoch: 1 | remaining: 285s    
