Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=57 binary=000001
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'rmsnorm', 'attention_type': 'standard', 'mlp_type': 'relu2', 'use_value_embeddings': False, 'use_qk_norm': False, 'rope_base': 50000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 0
  lm_head                 : 4,194,304
  transformer_matrices    : 25,165,824
  scalars                 : 16
  total                   : 33,554,448
Estimated FLOPs per token: 2.768241e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011380 | lrm: 1.00 | dt: 2584ms | tok/sec: 202,896 | mfu: 5.7% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854854 | lrm: 1.00 | dt: 564ms | tok/sec: 928,811 | mfu: 26.0% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.445189 | lrm: 1.00 | dt: 564ms | tok/sec: 929,359 | mfu: 26.0% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.979293 | lrm: 1.00 | dt: 565ms | tok/sec: 928,448 | mfu: 26.0% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.586720 | lrm: 1.00 | dt: 565ms | tok/sec: 927,290 | mfu: 25.9% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.256190 | lrm: 1.00 | dt: 566ms | tok/sec: 926,973 | mfu: 25.9% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.005226 | lrm: 1.00 | dt: 565ms | tok/sec: 928,175 | mfu: 26.0% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.794751 | lrm: 1.00 | dt: 565ms | tok/sec: 927,850 | mfu: 26.0% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.614653 | lrm: 1.00 | dt: 567ms | tok/sec: 924,918 | mfu: 25.9% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.462450 | lrm: 1.00 | dt: 565ms | tok/sec: 927,256 | mfu: 25.9% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.332593 | lrm: 1.00 | dt: 565ms | tok/sec: 927,730 | mfu: 26.0% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.224283 | lrm: 1.00 | dt: 567ms | tok/sec: 924,645 | mfu: 25.9% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.128003 | lrm: 1.00 | dt: 566ms | tok/sec: 925,908 | mfu: 25.9% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.042058 | lrm: 1.00 | dt: 565ms | tok/sec: 927,481 | mfu: 25.9% | epoch: 1 | remaining: 298s    
step 00014 (0.6%) | loss: 5.969835 | lrm: 1.00 | dt: 567ms | tok/sec: 924,624 | mfu: 25.9% | epoch: 1 | remaining: 298s    
step 00015 (0.8%) | loss: 5.904777 | lrm: 1.00 | dt: 567ms | tok/sec: 924,729 | mfu: 25.9% | epoch: 1 | remaining: 297s    
step 00016 (0.9%) | loss: 5.849602 | lrm: 1.00 | dt: 566ms | tok/sec: 926,703 | mfu: 25.9% | epoch: 1 | remaining: 297s    
step 00017 (1.1%) | loss: 5.796641 | lrm: 1.00 | dt: 568ms | tok/sec: 923,740 | mfu: 25.8% | epoch: 1 | remaining: 296s    
step 00018 (1.3%) | loss: 5.748932 | lrm: 1.00 | dt: 567ms | tok/sec: 924,177 | mfu: 25.9% | epoch: 1 | remaining: 295s    
step 00019 (1.5%) | loss: 5.705183 | lrm: 1.00 | dt: 566ms | tok/sec: 926,818 | mfu: 25.9% | epoch: 1 | remaining: 295s    
step 00020 (1.7%) | loss: 5.665250 | lrm: 1.00 | dt: 568ms | tok/sec: 922,832 | mfu: 25.8% | epoch: 1 | remaining: 294s    
step 00021 (1.9%) | loss: 5.630101 | lrm: 1.00 | dt: 567ms | tok/sec: 924,521 | mfu: 25.9% | epoch: 1 | remaining: 294s    
step 00022 (2.1%) | loss: 5.598503 | lrm: 1.00 | dt: 566ms | tok/sec: 926,125 | mfu: 25.9% | epoch: 1 | remaining: 293s    
step 00023 (2.3%) | loss: 5.566946 | lrm: 1.00 | dt: 569ms | tok/sec: 921,930 | mfu: 25.8% | epoch: 1 | remaining: 293s    
step 00024 (2.5%) | loss: 5.537443 | lrm: 1.00 | dt: 567ms | tok/sec: 924,596 | mfu: 25.9% | epoch: 1 | remaining: 292s    
step 00025 (2.6%) | loss: 5.512179 | lrm: 1.00 | dt: 568ms | tok/sec: 922,826 | mfu: 25.8% | epoch: 1 | remaining: 291s    
step 00026 (2.8%) | loss: 5.484850 | lrm: 1.00 | dt: 568ms | tok/sec: 922,931 | mfu: 25.8% | epoch: 1 | remaining: 291s    
step 00027 (3.0%) | loss: 5.463269 | lrm: 1.00 | dt: 566ms | tok/sec: 925,846 | mfu: 25.9% | epoch: 1 | remaining: 290s    
step 00028 (3.2%) | loss: 5.444559 | lrm: 1.00 | dt: 569ms | tok/sec: 921,858 | mfu: 25.8% | epoch: 1 | remaining: 290s    
step 00029 (3.4%) | loss: 5.427348 | lrm: 1.00 | dt: 567ms | tok/sec: 924,486 | mfu: 25.9% | epoch: 1 | remaining: 289s    
step 00030 (3.6%) | loss: 5.407783 | lrm: 1.00 | dt: 567ms | tok/sec: 924,289 | mfu: 25.9% | epoch: 1 | remaining: 289s    
step 00031 (3.8%) | loss: 5.388924 | lrm: 1.00 | dt: 569ms | tok/sec: 922,118 | mfu: 25.8% | epoch: 1 | remaining: 288s    
step 00032 (4.0%) | loss: 5.371847 | lrm: 1.00 | dt: 566ms | tok/sec: 925,521 | mfu: 25.9% | epoch: 1 | remaining: 288s    
step 00033 (4.2%) | loss: 5.356435 | lrm: 1.00 | dt: 568ms | tok/sec: 922,613 | mfu: 25.8% | epoch: 1 | remaining: 287s    
step 00034 (4.3%) | loss: 5.335491 | lrm: 1.00 | dt: 568ms | tok/sec: 922,499 | mfu: 25.8% | epoch: 1 | remaining: 286s    
step 00035 (4.5%) | loss: 5.319863 | lrm: 1.00 | dt: 567ms | tok/sec: 925,302 | mfu: 25.9% | epoch: 1 | remaining: 286s    
step 00036 (4.7%) | loss: 5.306998 | lrm: 1.00 | dt: 569ms | tok/sec: 921,580 | mfu: 25.8% | epoch: 1 | remaining: 285s    
