Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=56 binary=110111
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'layernorm', 'attention_type': 'sliding_window', 'mlp_type': 'relu2', 'use_value_embeddings': True, 'use_qk_norm': True, 'rope_base': 50000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011375 | lrm: 1.00 | dt: 3083ms | tok/sec: 170,039 | mfu: 4.1% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.185864 | lrm: 1.00 | dt: 647ms | tok/sec: 810,487 | mfu: 19.6% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.145240 | lrm: 1.00 | dt: 647ms | tok/sec: 810,350 | mfu: 19.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.811396 | lrm: 1.00 | dt: 647ms | tok/sec: 810,422 | mfu: 19.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.500731 | lrm: 1.00 | dt: 647ms | tok/sec: 810,165 | mfu: 19.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.190520 | lrm: 1.00 | dt: 647ms | tok/sec: 809,793 | mfu: 19.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.915524 | lrm: 1.00 | dt: 648ms | tok/sec: 809,660 | mfu: 19.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.680376 | lrm: 1.00 | dt: 648ms | tok/sec: 809,692 | mfu: 19.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.458435 | lrm: 1.00 | dt: 648ms | tok/sec: 809,500 | mfu: 19.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.245349 | lrm: 1.00 | dt: 648ms | tok/sec: 809,355 | mfu: 19.6% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.057463 | lrm: 1.00 | dt: 648ms | tok/sec: 809,037 | mfu: 19.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.891628 | lrm: 1.00 | dt: 648ms | tok/sec: 808,842 | mfu: 19.5% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.740525 | lrm: 1.00 | dt: 648ms | tok/sec: 808,663 | mfu: 19.5% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.603250 | lrm: 1.00 | dt: 648ms | tok/sec: 808,671 | mfu: 19.5% | epoch: 1 | remaining: 298s    
step 00014 (0.6%) | loss: 6.485810 | lrm: 1.00 | dt: 648ms | tok/sec: 808,800 | mfu: 19.5% | epoch: 1 | remaining: 297s    
step 00015 (0.9%) | loss: 6.378924 | lrm: 1.00 | dt: 648ms | tok/sec: 808,533 | mfu: 19.5% | epoch: 1 | remaining: 297s    
step 00016 (1.1%) | loss: 6.281586 | lrm: 1.00 | dt: 648ms | tok/sec: 808,688 | mfu: 19.5% | epoch: 1 | remaining: 296s    
step 00017 (1.3%) | loss: 6.192732 | lrm: 1.00 | dt: 648ms | tok/sec: 808,751 | mfu: 19.5% | epoch: 1 | remaining: 295s    
step 00018 (1.5%) | loss: 6.113706 | lrm: 1.00 | dt: 648ms | tok/sec: 808,768 | mfu: 19.5% | epoch: 1 | remaining: 295s    
step 00019 (1.7%) | loss: 6.043951 | lrm: 1.00 | dt: 648ms | tok/sec: 808,471 | mfu: 19.5% | epoch: 1 | remaining: 294s    
step 00020 (1.9%) | loss: 5.981243 | lrm: 1.00 | dt: 648ms | tok/sec: 808,556 | mfu: 19.5% | epoch: 1 | remaining: 294s    
step 00021 (2.2%) | loss: 5.923123 | lrm: 1.00 | dt: 649ms | tok/sec: 808,284 | mfu: 19.5% | epoch: 1 | remaining: 293s    
step 00022 (2.4%) | loss: 5.869966 | lrm: 1.00 | dt: 649ms | tok/sec: 808,181 | mfu: 19.5% | epoch: 1 | remaining: 292s    
step 00023 (2.6%) | loss: 5.822459 | lrm: 1.00 | dt: 649ms | tok/sec: 808,339 | mfu: 19.5% | epoch: 1 | remaining: 292s    
step 00024 (2.8%) | loss: 5.776006 | lrm: 1.00 | dt: 649ms | tok/sec: 808,037 | mfu: 19.5% | epoch: 1 | remaining: 291s    
step 00025 (3.0%) | loss: 5.734134 | lrm: 1.00 | dt: 649ms | tok/sec: 807,909 | mfu: 19.5% | epoch: 1 | remaining: 290s    
step 00026 (3.2%) | loss: 5.690885 | lrm: 1.00 | dt: 649ms | tok/sec: 807,759 | mfu: 19.5% | epoch: 1 | remaining: 290s    
step 00027 (3.5%) | loss: 5.654549 | lrm: 1.00 | dt: 649ms | tok/sec: 807,974 | mfu: 19.5% | epoch: 1 | remaining: 289s    
step 00028 (3.7%) | loss: 5.619493 | lrm: 1.00 | dt: 649ms | tok/sec: 808,014 | mfu: 19.5% | epoch: 1 | remaining: 288s    
step 00029 (3.9%) | loss: 5.586747 | lrm: 1.00 | dt: 649ms | tok/sec: 808,057 | mfu: 19.5% | epoch: 1 | remaining: 288s    
step 00030 (4.1%) | loss: 5.554490 | lrm: 1.00 | dt: 649ms | tok/sec: 807,994 | mfu: 19.5% | epoch: 1 | remaining: 287s    
step 00031 (4.3%) | loss: 5.519589 | lrm: 1.00 | dt: 649ms | tok/sec: 807,554 | mfu: 19.5% | epoch: 1 | remaining: 286s    
step 00032 (4.5%) | loss: 5.488629 | lrm: 1.00 | dt: 649ms | tok/sec: 808,265 | mfu: 19.5% | epoch: 1 | remaining: 286s    
step 00033 (4.8%) | loss: 5.456090 | lrm: 1.00 | dt: 649ms | tok/sec: 807,924 | mfu: 19.5% | epoch: 1 | remaining: 285s    
step 00034 (5.0%) | loss: 5.421590 | lrm: 1.00 | dt: 649ms | tok/sec: 808,027 | mfu: 19.5% | epoch: 1 | remaining: 284s    
step 00035 (5.2%) | loss: 5.390167 | lrm: 1.00 | dt: 649ms | tok/sec: 807,731 | mfu: 19.5% | epoch: 1 | remaining: 284s    
step 00036 (5.4%) | loss: 5.362267 | lrm: 1.00 | dt: 649ms | tok/sec: 808,031 | mfu: 19.5% | epoch: 1 | remaining: 283s    
