Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=93 binary=000101
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'rmsnorm', 'attention_type': 'standard', 'mlp_type': 'relu2', 'use_value_embeddings': True, 'use_qk_norm': False, 'rope_base': 50000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.768271e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011380 | lrm: 1.00 | dt: 2878ms | tok/sec: 182,165 | mfu: 5.1% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854856 | lrm: 1.00 | dt: 583ms | tok/sec: 899,778 | mfu: 25.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.446286 | lrm: 1.00 | dt: 570ms | tok/sec: 920,141 | mfu: 25.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.980668 | lrm: 1.00 | dt: 570ms | tok/sec: 919,901 | mfu: 25.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.587183 | lrm: 1.00 | dt: 570ms | tok/sec: 919,432 | mfu: 25.7% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.257350 | lrm: 1.00 | dt: 570ms | tok/sec: 920,092 | mfu: 25.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.006329 | lrm: 1.00 | dt: 570ms | tok/sec: 920,289 | mfu: 25.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.794722 | lrm: 1.00 | dt: 570ms | tok/sec: 920,250 | mfu: 25.7% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.614233 | lrm: 1.00 | dt: 569ms | tok/sec: 920,724 | mfu: 25.8% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.461887 | lrm: 1.00 | dt: 570ms | tok/sec: 920,482 | mfu: 25.8% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.331913 | lrm: 1.00 | dt: 569ms | tok/sec: 920,691 | mfu: 25.8% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.223536 | lrm: 1.00 | dt: 570ms | tok/sec: 920,078 | mfu: 25.7% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.127533 | lrm: 1.00 | dt: 570ms | tok/sec: 920,188 | mfu: 25.7% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.042300 | lrm: 1.00 | dt: 570ms | tok/sec: 920,432 | mfu: 25.8% | epoch: 1 | remaining: 298s    
step 00014 (0.6%) | loss: 5.970437 | lrm: 1.00 | dt: 570ms | tok/sec: 920,157 | mfu: 25.7% | epoch: 1 | remaining: 298s    
step 00015 (0.8%) | loss: 5.904405 | lrm: 1.00 | dt: 570ms | tok/sec: 919,976 | mfu: 25.7% | epoch: 1 | remaining: 297s    
step 00016 (0.9%) | loss: 5.847861 | lrm: 1.00 | dt: 570ms | tok/sec: 919,697 | mfu: 25.7% | epoch: 1 | remaining: 297s    
step 00017 (1.1%) | loss: 5.793338 | lrm: 1.00 | dt: 570ms | tok/sec: 919,749 | mfu: 25.7% | epoch: 1 | remaining: 296s    
step 00018 (1.3%) | loss: 5.744344 | lrm: 1.00 | dt: 570ms | tok/sec: 919,962 | mfu: 25.7% | epoch: 1 | remaining: 295s    
step 00019 (1.5%) | loss: 5.698195 | lrm: 1.00 | dt: 570ms | tok/sec: 919,879 | mfu: 25.7% | epoch: 1 | remaining: 295s    
step 00020 (1.7%) | loss: 5.655811 | lrm: 1.00 | dt: 570ms | tok/sec: 919,984 | mfu: 25.7% | epoch: 1 | remaining: 294s    
step 00021 (1.9%) | loss: 5.615850 | lrm: 1.00 | dt: 570ms | tok/sec: 919,702 | mfu: 25.7% | epoch: 1 | remaining: 294s    
step 00022 (2.1%) | loss: 5.580518 | lrm: 1.00 | dt: 570ms | tok/sec: 919,548 | mfu: 25.7% | epoch: 1 | remaining: 293s    
step 00023 (2.3%) | loss: 5.543324 | lrm: 1.00 | dt: 570ms | tok/sec: 919,480 | mfu: 25.7% | epoch: 1 | remaining: 293s    
step 00024 (2.5%) | loss: 5.511123 | lrm: 1.00 | dt: 570ms | tok/sec: 919,563 | mfu: 25.7% | epoch: 1 | remaining: 292s    
step 00025 (2.7%) | loss: 5.480179 | lrm: 1.00 | dt: 570ms | tok/sec: 919,078 | mfu: 25.7% | epoch: 1 | remaining: 291s    
step 00026 (2.8%) | loss: 5.447505 | lrm: 1.00 | dt: 571ms | tok/sec: 918,622 | mfu: 25.7% | epoch: 1 | remaining: 291s    
step 00027 (3.0%) | loss: 5.419193 | lrm: 1.00 | dt: 570ms | tok/sec: 919,257 | mfu: 25.7% | epoch: 1 | remaining: 290s    
step 00028 (3.2%) | loss: 5.393085 | lrm: 1.00 | dt: 570ms | tok/sec: 919,070 | mfu: 25.7% | epoch: 1 | remaining: 290s    
step 00029 (3.4%) | loss: 5.367600 | lrm: 1.00 | dt: 570ms | tok/sec: 919,442 | mfu: 25.7% | epoch: 1 | remaining: 289s    
step 00030 (3.6%) | loss: 5.340726 | lrm: 1.00 | dt: 570ms | tok/sec: 919,403 | mfu: 25.7% | epoch: 1 | remaining: 289s    
step 00031 (3.8%) | loss: 5.313123 | lrm: 1.00 | dt: 570ms | tok/sec: 919,204 | mfu: 25.7% | epoch: 1 | remaining: 288s    
step 00032 (4.0%) | loss: 5.287378 | lrm: 1.00 | dt: 571ms | tok/sec: 918,714 | mfu: 25.7% | epoch: 1 | remaining: 287s    
step 00033 (4.2%) | loss: 5.263313 | lrm: 1.00 | dt: 571ms | tok/sec: 918,472 | mfu: 25.7% | epoch: 1 | remaining: 287s    
step 00034 (4.4%) | loss: 5.233715 | lrm: 1.00 | dt: 571ms | tok/sec: 918,488 | mfu: 25.7% | epoch: 1 | remaining: 286s    
step 00035 (4.6%) | loss: 5.206941 | lrm: 1.00 | dt: 570ms | tok/sec: 919,001 | mfu: 25.7% | epoch: 1 | remaining: 286s    
step 00036 (4.8%) | loss: 5.181897 | lrm: 1.00 | dt: 571ms | tok/sec: 918,856 | mfu: 25.7% | epoch: 1 | remaining: 285s    
