Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=13 binary=101101
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'layernorm', 'attention_type': 'standard', 'mlp_type': 'swiglu', 'use_value_embeddings': True, 'use_qk_norm': False, 'rope_base': 50000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 33,554,944
  scalars                 : 16
  total                   : 58,720,784
Estimated FLOPs per token: 3.271588e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011375 | lrm: 1.00 | dt: 4032ms | tok/sec: 130,020 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.191154 | lrm: 1.00 | dt: 741ms | tok/sec: 707,586 | mfu: 23.4% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.952917 | lrm: 1.00 | dt: 741ms | tok/sec: 707,287 | mfu: 23.4% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.521287 | lrm: 1.00 | dt: 741ms | tok/sec: 707,455 | mfu: 23.4% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.106885 | lrm: 1.00 | dt: 741ms | tok/sec: 707,424 | mfu: 23.4% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.730284 | lrm: 1.00 | dt: 741ms | tok/sec: 707,171 | mfu: 23.4% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.431734 | lrm: 1.00 | dt: 742ms | tok/sec: 706,634 | mfu: 23.4% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.186051 | lrm: 1.00 | dt: 742ms | tok/sec: 706,318 | mfu: 23.4% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.974530 | lrm: 1.00 | dt: 742ms | tok/sec: 706,277 | mfu: 23.4% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.790374 | lrm: 1.00 | dt: 742ms | tok/sec: 706,170 | mfu: 23.3% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.635052 | lrm: 1.00 | dt: 743ms | tok/sec: 705,983 | mfu: 23.3% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.501067 | lrm: 1.00 | dt: 742ms | tok/sec: 706,156 | mfu: 23.3% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.383748 | lrm: 1.00 | dt: 743ms | tok/sec: 706,042 | mfu: 23.3% | epoch: 1 | remaining: 299s    
step 00013 (0.5%) | loss: 6.284459 | lrm: 1.00 | dt: 743ms | tok/sec: 705,705 | mfu: 23.3% | epoch: 1 | remaining: 298s    
step 00014 (0.7%) | loss: 6.191263 | lrm: 1.00 | dt: 743ms | tok/sec: 705,462 | mfu: 23.3% | epoch: 1 | remaining: 297s    
step 00015 (1.0%) | loss: 6.111681 | lrm: 1.00 | dt: 744ms | tok/sec: 704,913 | mfu: 23.3% | epoch: 1 | remaining: 296s    
step 00016 (1.2%) | loss: 6.039484 | lrm: 1.00 | dt: 744ms | tok/sec: 704,424 | mfu: 23.3% | epoch: 1 | remaining: 296s    
step 00017 (1.5%) | loss: 5.973596 | lrm: 1.00 | dt: 744ms | tok/sec: 705,124 | mfu: 23.3% | epoch: 1 | remaining: 295s    
step 00018 (1.7%) | loss: 5.914402 | lrm: 1.00 | dt: 744ms | tok/sec: 705,006 | mfu: 23.3% | epoch: 1 | remaining: 294s    
step 00019 (2.0%) | loss: 5.862505 | lrm: 1.00 | dt: 744ms | tok/sec: 704,958 | mfu: 23.3% | epoch: 1 | remaining: 293s    
step 00020 (2.2%) | loss: 5.814333 | lrm: 1.00 | dt: 744ms | tok/sec: 704,348 | mfu: 23.3% | epoch: 1 | remaining: 293s    
step 00021 (2.5%) | loss: 5.768274 | lrm: 1.00 | dt: 744ms | tok/sec: 704,614 | mfu: 23.3% | epoch: 1 | remaining: 292s    
step 00022 (2.7%) | loss: 5.723951 | lrm: 1.00 | dt: 744ms | tok/sec: 704,634 | mfu: 23.3% | epoch: 1 | remaining: 291s    
step 00023 (3.0%) | loss: 5.683461 | lrm: 1.00 | dt: 744ms | tok/sec: 705,160 | mfu: 23.3% | epoch: 1 | remaining: 290s    
step 00024 (3.2%) | loss: 5.644773 | lrm: 1.00 | dt: 744ms | tok/sec: 704,582 | mfu: 23.3% | epoch: 1 | remaining: 290s    
step 00025 (3.5%) | loss: 5.607682 | lrm: 1.00 | dt: 744ms | tok/sec: 704,449 | mfu: 23.3% | epoch: 1 | remaining: 289s    
step 00026 (3.7%) | loss: 5.567151 | lrm: 1.00 | dt: 745ms | tok/sec: 704,140 | mfu: 23.3% | epoch: 1 | remaining: 288s    
step 00027 (4.0%) | loss: 5.533034 | lrm: 1.00 | dt: 745ms | tok/sec: 703,889 | mfu: 23.3% | epoch: 1 | remaining: 287s    
step 00028 (4.2%) | loss: 5.501040 | lrm: 1.00 | dt: 745ms | tok/sec: 704,146 | mfu: 23.3% | epoch: 1 | remaining: 287s    
step 00029 (4.5%) | loss: 5.469594 | lrm: 1.00 | dt: 745ms | tok/sec: 704,172 | mfu: 23.3% | epoch: 1 | remaining: 286s    
step 00030 (4.7%) | loss: 5.436496 | lrm: 1.00 | dt: 745ms | tok/sec: 704,043 | mfu: 23.3% | epoch: 1 | remaining: 285s    
step 00031 (5.0%) | loss: 5.402243 | lrm: 1.00 | dt: 745ms | tok/sec: 704,170 | mfu: 23.3% | epoch: 1 | remaining: 284s    
step 00032 (5.2%) | loss: 5.371475 | lrm: 1.00 | dt: 745ms | tok/sec: 703,451 | mfu: 23.3% | epoch: 1 | remaining: 284s    
step 00033 (5.5%) | loss: 5.337518 | lrm: 1.00 | dt: 745ms | tok/sec: 703,520 | mfu: 23.3% | epoch: 1 | remaining: 283s    
step 00034 (5.7%) | loss: 5.301863 | lrm: 1.00 | dt: 746ms | tok/sec: 703,012 | mfu: 23.2% | epoch: 1 | remaining: 282s    
step 00035 (6.0%) | loss: 5.270803 | lrm: 1.00 | dt: 745ms | tok/sec: 703,391 | mfu: 23.3% | epoch: 1 | remaining: 281s    
step 00036 (6.2%) | loss: 5.242160 | lrm: 1.00 | dt: 745ms | tok/sec: 703,569 | mfu: 23.3% | epoch: 1 | remaining: 281s    
step 00037 (6.4%) | loss: 5.210676 | lrm: 1.00 | dt: 745ms | tok/sec: 703,807 | mfu: 23.3% | epoch: 1 | remaining: 280s    
step 00038 (6.7%) | loss: 5.181430 | lrm: 1.00 | dt: 745ms | tok/sec: 703,629 | mfu: 23.3% | epoch: 1 | remaining: 279s    
step 00039 (6.9%) | loss: 5.149598 | lrm: 1.00 | dt: 745ms | tok/sec: 703,628 | mfu: 23.3% | epoch: 1 | remaining: 278s    
step 00040 (7.2%) | loss: 5.119197 | lrm: 1.00 | dt: 746ms | tok/sec: 703,091 | mfu: 23.2% | epoch: 1 | remaining: 278s    
step 00041 (7.4%) | loss: 5.092161 | lrm: 1.00 | dt: 746ms | tok/sec: 703,148 | mfu: 23.2% | epoch: 1 | remaining: 277s    
step 00042 (7.7%) | loss: 5.064705 | lrm: 1.00 | dt: 745ms | tok/sec: 703,369 | mfu: 23.3% | epoch: 1 | remaining: 276s    
step 00043 (7.9%) | loss: 5.031091 | lrm: 1.00 | dt: 746ms | tok/sec: 703,181 | mfu: 23.2% | epoch: 1 | remaining: 275s    
step 00044 (8.2%) | loss: 5.001228 | lrm: 1.00 | dt: 746ms | tok/sec: 702,990 | mfu: 23.2% | epoch: 1 | remaining: 275s    
step 00045 (8.4%) | loss: 4.972510 | lrm: 1.00 | dt: 747ms | tok/sec: 702,016 | mfu: 23.2% | epoch: 1 | remaining: 274s    
