Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=37 binary=110111
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'layernorm', 'attention_type': 'sliding_window', 'mlp_type': 'relu2', 'use_value_embeddings': True, 'use_qk_norm': True, 'rope_base': 50000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011375 | lrm: 1.00 | dt: 3287ms | tok/sec: 159,522 | mfu: 3.9% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.185864 | lrm: 1.00 | dt: 647ms | tok/sec: 810,785 | mfu: 19.6% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.145249 | lrm: 1.00 | dt: 647ms | tok/sec: 810,095 | mfu: 19.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.811345 | lrm: 1.00 | dt: 647ms | tok/sec: 810,286 | mfu: 19.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.500320 | lrm: 1.00 | dt: 647ms | tok/sec: 809,802 | mfu: 19.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.190447 | lrm: 1.00 | dt: 648ms | tok/sec: 809,663 | mfu: 19.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.916084 | lrm: 1.00 | dt: 647ms | tok/sec: 809,806 | mfu: 19.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.680746 | lrm: 1.00 | dt: 648ms | tok/sec: 809,681 | mfu: 19.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.459154 | lrm: 1.00 | dt: 648ms | tok/sec: 809,447 | mfu: 19.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.245989 | lrm: 1.00 | dt: 648ms | tok/sec: 809,409 | mfu: 19.6% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.057263 | lrm: 1.00 | dt: 648ms | tok/sec: 809,123 | mfu: 19.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.887808 | lrm: 1.00 | dt: 648ms | tok/sec: 808,904 | mfu: 19.5% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.735418 | lrm: 1.00 | dt: 648ms | tok/sec: 809,079 | mfu: 19.5% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.603504 | lrm: 1.00 | dt: 648ms | tok/sec: 808,781 | mfu: 19.5% | epoch: 1 | remaining: 298s    
step 00014 (0.6%) | loss: 6.480600 | lrm: 1.00 | dt: 648ms | tok/sec: 808,942 | mfu: 19.5% | epoch: 1 | remaining: 297s    
step 00015 (0.9%) | loss: 6.375393 | lrm: 1.00 | dt: 648ms | tok/sec: 808,840 | mfu: 19.5% | epoch: 1 | remaining: 297s    
step 00016 (1.1%) | loss: 6.280554 | lrm: 1.00 | dt: 648ms | tok/sec: 808,663 | mfu: 19.5% | epoch: 1 | remaining: 296s    
step 00017 (1.3%) | loss: 6.194932 | lrm: 1.00 | dt: 648ms | tok/sec: 808,773 | mfu: 19.5% | epoch: 1 | remaining: 295s    
step 00018 (1.5%) | loss: 6.119497 | lrm: 1.00 | dt: 649ms | tok/sec: 808,368 | mfu: 19.5% | epoch: 1 | remaining: 295s    
step 00019 (1.7%) | loss: 6.051509 | lrm: 1.00 | dt: 649ms | tok/sec: 808,367 | mfu: 19.5% | epoch: 1 | remaining: 294s    
step 00020 (1.9%) | loss: 5.986373 | lrm: 1.00 | dt: 649ms | tok/sec: 807,926 | mfu: 19.5% | epoch: 1 | remaining: 294s    
step 00021 (2.2%) | loss: 5.928476 | lrm: 1.00 | dt: 649ms | tok/sec: 808,414 | mfu: 19.5% | epoch: 1 | remaining: 293s    
step 00022 (2.4%) | loss: 5.874086 | lrm: 1.00 | dt: 649ms | tok/sec: 808,187 | mfu: 19.5% | epoch: 1 | remaining: 292s    
step 00023 (2.6%) | loss: 5.825540 | lrm: 1.00 | dt: 649ms | tok/sec: 808,180 | mfu: 19.5% | epoch: 1 | remaining: 292s    
step 00024 (2.8%) | loss: 5.780108 | lrm: 1.00 | dt: 649ms | tok/sec: 808,177 | mfu: 19.5% | epoch: 1 | remaining: 291s    
step 00025 (3.0%) | loss: 5.737704 | lrm: 1.00 | dt: 649ms | tok/sec: 807,922 | mfu: 19.5% | epoch: 1 | remaining: 290s    
step 00026 (3.2%) | loss: 5.696564 | lrm: 1.00 | dt: 649ms | tok/sec: 807,759 | mfu: 19.5% | epoch: 1 | remaining: 290s    
step 00027 (3.5%) | loss: 5.660817 | lrm: 1.00 | dt: 649ms | tok/sec: 807,960 | mfu: 19.5% | epoch: 1 | remaining: 289s    
step 00028 (3.7%) | loss: 5.626376 | lrm: 1.00 | dt: 649ms | tok/sec: 807,781 | mfu: 19.5% | epoch: 1 | remaining: 288s    
step 00029 (3.9%) | loss: 5.593001 | lrm: 1.00 | dt: 649ms | tok/sec: 807,825 | mfu: 19.5% | epoch: 1 | remaining: 288s    
step 00030 (4.1%) | loss: 5.559844 | lrm: 1.00 | dt: 649ms | tok/sec: 807,749 | mfu: 19.5% | epoch: 1 | remaining: 287s    
step 00031 (4.3%) | loss: 5.524626 | lrm: 1.00 | dt: 649ms | tok/sec: 808,009 | mfu: 19.5% | epoch: 1 | remaining: 286s    
step 00032 (4.5%) | loss: 5.492243 | lrm: 1.00 | dt: 649ms | tok/sec: 807,715 | mfu: 19.5% | epoch: 1 | remaining: 286s    
step 00033 (4.8%) | loss: 5.460111 | lrm: 1.00 | dt: 649ms | tok/sec: 807,423 | mfu: 19.5% | epoch: 1 | remaining: 285s    
step 00034 (5.0%) | loss: 5.425418 | lrm: 1.00 | dt: 650ms | tok/sec: 807,206 | mfu: 19.5% | epoch: 1 | remaining: 284s    
step 00035 (5.2%) | loss: 5.392929 | lrm: 1.00 | dt: 649ms | tok/sec: 807,860 | mfu: 19.5% | epoch: 1 | remaining: 284s    
step 00036 (5.4%) | loss: 5.364645 | lrm: 1.00 | dt: 649ms | tok/sec: 807,822 | mfu: 19.5% | epoch: 1 | remaining: 283s    
