Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=61 binary=010111
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'rmsnorm', 'attention_type': 'sliding_window', 'mlp_type': 'relu2', 'use_value_embeddings': True, 'use_qk_norm': True, 'rope_base': 50000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011380 | lrm: 1.00 | dt: 2859ms | tok/sec: 183,390 | mfu: 4.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854858 | lrm: 1.00 | dt: 585ms | tok/sec: 896,296 | mfu: 21.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.446325 | lrm: 1.00 | dt: 585ms | tok/sec: 895,814 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.980729 | lrm: 1.00 | dt: 586ms | tok/sec: 895,427 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.587157 | lrm: 1.00 | dt: 586ms | tok/sec: 894,253 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.257355 | lrm: 1.00 | dt: 586ms | tok/sec: 895,011 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.006364 | lrm: 1.00 | dt: 586ms | tok/sec: 894,709 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.794780 | lrm: 1.00 | dt: 586ms | tok/sec: 894,480 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.614276 | lrm: 1.00 | dt: 586ms | tok/sec: 894,387 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.461935 | lrm: 1.00 | dt: 586ms | tok/sec: 894,170 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.331894 | lrm: 1.00 | dt: 586ms | tok/sec: 894,019 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.223358 | lrm: 1.00 | dt: 587ms | tok/sec: 893,859 | mfu: 21.6% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.126890 | lrm: 1.00 | dt: 586ms | tok/sec: 894,042 | mfu: 21.6% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.041201 | lrm: 1.00 | dt: 587ms | tok/sec: 893,790 | mfu: 21.6% | epoch: 1 | remaining: 298s    
step 00014 (0.6%) | loss: 5.969976 | lrm: 1.00 | dt: 587ms | tok/sec: 893,308 | mfu: 21.6% | epoch: 1 | remaining: 298s    
step 00015 (0.8%) | loss: 5.904540 | lrm: 1.00 | dt: 587ms | tok/sec: 893,238 | mfu: 21.6% | epoch: 1 | remaining: 297s    
step 00016 (1.0%) | loss: 5.845071 | lrm: 1.00 | dt: 587ms | tok/sec: 893,373 | mfu: 21.6% | epoch: 1 | remaining: 296s    
step 00017 (1.2%) | loss: 5.790873 | lrm: 1.00 | dt: 587ms | tok/sec: 892,949 | mfu: 21.6% | epoch: 1 | remaining: 296s    
step 00018 (1.4%) | loss: 5.743273 | lrm: 1.00 | dt: 587ms | tok/sec: 892,690 | mfu: 21.6% | epoch: 1 | remaining: 295s    
step 00019 (1.6%) | loss: 5.698595 | lrm: 1.00 | dt: 587ms | tok/sec: 892,975 | mfu: 21.6% | epoch: 1 | remaining: 295s    
step 00020 (1.8%) | loss: 5.657654 | lrm: 1.00 | dt: 587ms | tok/sec: 892,897 | mfu: 21.6% | epoch: 1 | remaining: 294s    
step 00021 (2.0%) | loss: 5.618860 | lrm: 1.00 | dt: 587ms | tok/sec: 892,847 | mfu: 21.6% | epoch: 1 | remaining: 294s    
step 00022 (2.2%) | loss: 5.584659 | lrm: 1.00 | dt: 588ms | tok/sec: 892,042 | mfu: 21.6% | epoch: 1 | remaining: 293s    
step 00023 (2.3%) | loss: 5.549228 | lrm: 1.00 | dt: 588ms | tok/sec: 891,932 | mfu: 21.6% | epoch: 1 | remaining: 292s    
step 00024 (2.5%) | loss: 5.515172 | lrm: 1.00 | dt: 588ms | tok/sec: 891,895 | mfu: 21.5% | epoch: 1 | remaining: 292s    
step 00025 (2.7%) | loss: 5.484471 | lrm: 1.00 | dt: 588ms | tok/sec: 891,823 | mfu: 21.5% | epoch: 1 | remaining: 291s    
step 00026 (2.9%) | loss: 5.450838 | lrm: 1.00 | dt: 588ms | tok/sec: 891,739 | mfu: 21.5% | epoch: 1 | remaining: 291s    
step 00027 (3.1%) | loss: 5.422534 | lrm: 1.00 | dt: 588ms | tok/sec: 891,652 | mfu: 21.5% | epoch: 1 | remaining: 290s    
step 00028 (3.3%) | loss: 5.396338 | lrm: 1.00 | dt: 588ms | tok/sec: 891,316 | mfu: 21.5% | epoch: 1 | remaining: 289s    
step 00029 (3.5%) | loss: 5.371602 | lrm: 1.00 | dt: 588ms | tok/sec: 891,612 | mfu: 21.5% | epoch: 1 | remaining: 289s    
step 00030 (3.7%) | loss: 5.343779 | lrm: 1.00 | dt: 588ms | tok/sec: 891,717 | mfu: 21.5% | epoch: 1 | remaining: 288s    
step 00031 (3.9%) | loss: 5.316344 | lrm: 1.00 | dt: 588ms | tok/sec: 891,674 | mfu: 21.5% | epoch: 1 | remaining: 288s    
step 00032 (4.1%) | loss: 5.292309 | lrm: 1.00 | dt: 588ms | tok/sec: 891,409 | mfu: 21.5% | epoch: 1 | remaining: 287s    
step 00033 (4.3%) | loss: 5.265958 | lrm: 1.00 | dt: 588ms | tok/sec: 891,807 | mfu: 21.5% | epoch: 1 | remaining: 286s    
step 00034 (4.5%) | loss: 5.237551 | lrm: 1.00 | dt: 588ms | tok/sec: 890,920 | mfu: 21.5% | epoch: 1 | remaining: 286s    
step 00035 (4.7%) | loss: 5.212533 | lrm: 1.00 | dt: 588ms | tok/sec: 891,632 | mfu: 21.5% | epoch: 1 | remaining: 285s    
step 00036 (4.9%) | loss: 5.190376 | lrm: 1.00 | dt: 588ms | tok/sec: 891,679 | mfu: 21.5% | epoch: 1 | remaining: 285s    
step 00037 (5.1%) | loss: 5.165196 | lrm: 1.00 | dt: 589ms | tok/sec: 890,850 | mfu: 21.5% | epoch: 1 | remaining: 284s    
step 00038 (5.3%) | loss: 5.141104 | lrm: 1.00 | dt: 589ms | tok/sec: 890,473 | mfu: 21.5% | epoch: 1 | remaining: 284s    
step 00039 (5.5%) | loss: 5.112629 | lrm: 1.00 | dt: 589ms | tok/sec: 889,854 | mfu: 21.5% | epoch: 1 | remaining: 283s    
step 00040 (5.7%) | loss: 5.086464 | lrm: 1.00 | dt: 589ms | tok/sec: 890,819 | mfu: 21.5% | epoch: 1 | remaining: 282s    
step 00041 (5.9%) | loss: 5.064729 | lrm: 1.00 | dt: 588ms | tok/sec: 890,973 | mfu: 21.5% | epoch: 1 | remaining: 282s    
step 00042 (6.1%) | loss: 5.042648 | lrm: 1.00 | dt: 589ms | tok/sec: 890,736 | mfu: 21.5% | epoch: 1 | remaining: 281s    
step 00043 (6.3%) | loss: 5.015024 | lrm: 1.00 | dt: 589ms | tok/sec: 890,856 | mfu: 21.5% | epoch: 1 | remaining: 281s    
step 00044 (6.5%) | loss: 4.990701 | lrm: 1.00 | dt: 588ms | tok/sec: 891,379 | mfu: 21.5% | epoch: 1 | remaining: 280s    
step 00045 (6.7%) | loss: 4.965781 | lrm: 1.00 | dt: 589ms | tok/sec: 889,982 | mfu: 21.5% | epoch: 1 | remaining: 279s    
step 00046 (6.9%) | loss: 4.941123 | lrm: 1.00 | dt: 589ms | tok/sec: 889,541 | mfu: 21.5% | epoch: 1 | remaining: 279s    
step 00047 (7.1%) | loss: 4.912736 | lrm: 1.00 | dt: 590ms | tok/sec: 888,708 | mfu: 21.5% | epoch: 1 | remaining: 278s    
step 00048 (7.3%) | loss: 4.891165 | lrm: 1.00 | dt: 589ms | tok/sec: 889,587 | mfu: 21.5% | epoch: 1 | remaining: 278s    
step 00049 (7.4%) | loss: 4.865560 | lrm: 1.00 | dt: 589ms | tok/sec: 889,444 | mfu: 21.5% | epoch: 1 | remaining: 277s    
step 00050 (7.6%) | loss: 4.836549 | lrm: 1.00 | dt: 590ms | tok/sec: 889,149 | mfu: 21.5% | epoch: 1 | remaining: 276s    
step 00051 (7.8%) | loss: 4.813917 | lrm: 1.00 | dt: 589ms | tok/sec: 889,910 | mfu: 21.5% | epoch: 1 | remaining: 276s    
step 00052 (8.0%) | loss: 4.787793 | lrm: 1.00 | dt: 590ms | tok/sec: 888,277 | mfu: 21.5% | epoch: 1 | remaining: 275s    
step 00053 (8.2%) | loss: 4.763315 | lrm: 1.00 | dt: 590ms | tok/sec: 888,711 | mfu: 21.5% | epoch: 1 | remaining: 275s    
step 00054 (8.4%) | loss: 4.737993 | lrm: 1.00 | dt: 591ms | tok/sec: 887,420 | mfu: 21.4% | epoch: 1 | remaining: 274s    
step 00055 (8.6%) | loss: 4.710970 | lrm: 1.00 | dt: 590ms | tok/sec: 887,884 | mfu: 21.5% | epoch: 1 | remaining: 274s    
step 00056 (8.8%) | loss: 4.687897 | lrm: 1.00 | dt: 590ms | tok/sec: 888,997 | mfu: 21.5% | epoch: 1 | remaining: 273s    
step 00057 (9.0%) | loss: 4.661079 | lrm: 1.00 | dt: 590ms | tok/sec: 888,841 | mfu: 21.5% | epoch: 1 | remaining: 272s    
step 00058 (9.2%) | loss: 4.636234 | lrm: 1.00 | dt: 590ms | tok/sec: 888,311 | mfu: 21.5% | epoch: 1 | remaining: 272s    
step 00059 (9.4%) | loss: 4.607075 | lrm: 1.00 | dt: 590ms | tok/sec: 888,229 | mfu: 21.5% | epoch: 1 | remaining: 271s    
step 00060 (9.6%) | loss: 4.582462 | lrm: 1.00 | dt: 590ms | tok/sec: 888,583 | mfu: 21.5% | epoch: 1 | remaining: 271s    
step 00061 (9.8%) | loss: 4.560261 | lrm: 1.00 | dt: 591ms | tok/sec: 887,726 | mfu: 21.4% | epoch: 1 | remaining: 270s    
step 00062 (10.0%) | loss: 4.535199 | lrm: 1.00 | dt: 590ms | tok/sec: 887,954 | mfu: 21.5% | epoch: 1 | remaining: 269s    
step 00063 (10.2%) | loss: 4.509727 | lrm: 1.00 | dt: 591ms | tok/sec: 887,402 | mfu: 21.4% | epoch: 1 | remaining: 269s    
step 00064 (10.4%) | loss: 4.485853 | lrm: 1.00 | dt: 590ms | tok/sec: 888,826 | mfu: 21.5% | epoch: 1 | remaining: 268s    
step 00065 (10.6%) | loss: 4.457804 | lrm: 1.00 | dt: 590ms | tok/sec: 888,791 | mfu: 21.5% | epoch: 1 | remaining: 268s    
step 00066 (10.8%) | loss: 4.439782 | lrm: 1.00 | dt: 590ms | tok/sec: 887,957 | mfu: 21.5% | epoch: 1 | remaining: 267s    
step 00067 (11.0%) | loss: 4.418034 | lrm: 1.00 | dt: 591ms | tok/sec: 886,471 | mfu: 21.4% | epoch: 1 | remaining: 266s    
step 00068 (11.2%) | loss: 4.397787 | lrm: 1.00 | dt: 591ms | tok/sec: 887,533 | mfu: 21.4% | epoch: 1 | remaining: 266s    
step 00069 (11.4%) | loss: 4.375436 | lrm: 1.00 | dt: 591ms | tok/sec: 887,392 | mfu: 21.4% | epoch: 1 | remaining: 265s    
step 00070 (11.6%) | loss: 4.351729 | lrm: 1.00 | dt: 590ms | tok/sec: 888,235 | mfu: 21.5% | epoch: 1 | remaining: 265s    
step 00071 (11.8%) | loss: 4.336831 | lrm: 1.00 | dt: 592ms | tok/sec: 885,791 | mfu: 21.4% | epoch: 1 | remaining: 264s    
step 00072 (12.0%) | loss: 4.319123 | lrm: 1.00 | dt: 592ms | tok/sec: 886,165 | mfu: 21.4% | epoch: 1 | remaining: 263s    
step 00073 (12.2%) | loss: 4.297029 | lrm: 1.00 | dt: 591ms | tok/sec: 887,010 | mfu: 21.4% | epoch: 1 | remaining: 263s    
step 00074 (12.4%) | loss: 4.272584 | lrm: 1.00 | dt: 591ms | tok/sec: 886,823 | mfu: 21.4% | epoch: 1 | remaining: 262s    
step 00075 (12.6%) | loss: 4.248902 | lrm: 1.00 | dt: 591ms | tok/sec: 886,527 | mfu: 21.4% | epoch: 1 | remaining: 262s    
step 00076 (12.8%) | loss: 4.228969 | lrm: 1.00 | dt: 593ms | tok/sec: 884,702 | mfu: 21.4% | epoch: 1 | remaining: 261s    
step 00077 (13.0%) | loss: 4.213891 | lrm: 1.00 | dt: 591ms | tok/sec: 886,395 | mfu: 21.4% | epoch: 1 | remaining: 261s    
step 00078 (13.2%) | loss: 4.191387 | lrm: 1.00 | dt: 592ms | tok/sec: 885,664 | mfu: 21.4% | epoch: 1 | remaining: 260s    
