Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=90 binary=100100
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'layernorm', 'attention_type': 'standard', 'mlp_type': 'relu2', 'use_value_embeddings': True, 'use_qk_norm': False, 'rope_base': 10000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.768271e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011375 | lrm: 1.00 | dt: 3034ms | tok/sec: 172,777 | mfu: 4.8% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.185857 | lrm: 1.00 | dt: 623ms | tok/sec: 841,157 | mfu: 23.5% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.144802 | lrm: 1.00 | dt: 623ms | tok/sec: 841,006 | mfu: 23.5% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.810687 | lrm: 1.00 | dt: 623ms | tok/sec: 841,217 | mfu: 23.5% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.499680 | lrm: 1.00 | dt: 623ms | tok/sec: 841,114 | mfu: 23.5% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.189603 | lrm: 1.00 | dt: 624ms | tok/sec: 840,860 | mfu: 23.5% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.915322 | lrm: 1.00 | dt: 624ms | tok/sec: 840,628 | mfu: 23.5% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.680620 | lrm: 1.00 | dt: 624ms | tok/sec: 840,117 | mfu: 23.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.461637 | lrm: 1.00 | dt: 624ms | tok/sec: 840,277 | mfu: 23.5% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.249353 | lrm: 1.00 | dt: 624ms | tok/sec: 840,253 | mfu: 23.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.061067 | lrm: 1.00 | dt: 624ms | tok/sec: 840,110 | mfu: 23.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.893654 | lrm: 1.00 | dt: 624ms | tok/sec: 839,930 | mfu: 23.5% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.741897 | lrm: 1.00 | dt: 624ms | tok/sec: 839,639 | mfu: 23.5% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.603047 | lrm: 1.00 | dt: 624ms | tok/sec: 839,611 | mfu: 23.5% | epoch: 1 | remaining: 298s    
step 00014 (0.6%) | loss: 6.482770 | lrm: 1.00 | dt: 625ms | tok/sec: 839,414 | mfu: 23.5% | epoch: 1 | remaining: 298s    
step 00015 (0.8%) | loss: 6.374276 | lrm: 1.00 | dt: 625ms | tok/sec: 839,379 | mfu: 23.5% | epoch: 1 | remaining: 297s    
step 00016 (1.0%) | loss: 6.277023 | lrm: 1.00 | dt: 625ms | tok/sec: 839,185 | mfu: 23.5% | epoch: 1 | remaining: 296s    
step 00017 (1.2%) | loss: 6.188165 | lrm: 1.00 | dt: 625ms | tok/sec: 839,065 | mfu: 23.5% | epoch: 1 | remaining: 296s    
step 00018 (1.5%) | loss: 6.108616 | lrm: 1.00 | dt: 625ms | tok/sec: 838,872 | mfu: 23.5% | epoch: 1 | remaining: 295s    
step 00019 (1.7%) | loss: 6.038518 | lrm: 1.00 | dt: 625ms | tok/sec: 838,600 | mfu: 23.5% | epoch: 1 | remaining: 294s    
step 00020 (1.9%) | loss: 5.975773 | lrm: 1.00 | dt: 625ms | tok/sec: 838,593 | mfu: 23.5% | epoch: 1 | remaining: 294s    
step 00021 (2.1%) | loss: 5.917843 | lrm: 1.00 | dt: 625ms | tok/sec: 839,022 | mfu: 23.5% | epoch: 1 | remaining: 293s    
step 00022 (2.3%) | loss: 5.863634 | lrm: 1.00 | dt: 625ms | tok/sec: 838,468 | mfu: 23.5% | epoch: 1 | remaining: 293s    
step 00023 (2.5%) | loss: 5.812908 | lrm: 1.00 | dt: 625ms | tok/sec: 838,887 | mfu: 23.5% | epoch: 1 | remaining: 292s    
step 00024 (2.7%) | loss: 5.766783 | lrm: 1.00 | dt: 625ms | tok/sec: 838,650 | mfu: 23.5% | epoch: 1 | remaining: 291s    
step 00025 (2.9%) | loss: 5.724449 | lrm: 1.00 | dt: 625ms | tok/sec: 838,390 | mfu: 23.5% | epoch: 1 | remaining: 291s    
step 00026 (3.1%) | loss: 5.680619 | lrm: 1.00 | dt: 626ms | tok/sec: 838,119 | mfu: 23.4% | epoch: 1 | remaining: 290s    
step 00027 (3.3%) | loss: 5.642846 | lrm: 1.00 | dt: 625ms | tok/sec: 838,455 | mfu: 23.5% | epoch: 1 | remaining: 289s    
step 00028 (3.5%) | loss: 5.606884 | lrm: 1.00 | dt: 625ms | tok/sec: 838,274 | mfu: 23.5% | epoch: 1 | remaining: 289s    
step 00029 (3.7%) | loss: 5.572977 | lrm: 1.00 | dt: 626ms | tok/sec: 838,040 | mfu: 23.4% | epoch: 1 | remaining: 288s    
step 00030 (4.0%) | loss: 5.538613 | lrm: 1.00 | dt: 626ms | tok/sec: 837,897 | mfu: 23.4% | epoch: 1 | remaining: 287s    
step 00031 (4.2%) | loss: 5.503226 | lrm: 1.00 | dt: 626ms | tok/sec: 837,830 | mfu: 23.4% | epoch: 1 | remaining: 287s    
step 00032 (4.4%) | loss: 5.470991 | lrm: 1.00 | dt: 625ms | tok/sec: 838,308 | mfu: 23.5% | epoch: 1 | remaining: 286s    
step 00033 (4.6%) | loss: 5.437221 | lrm: 1.00 | dt: 626ms | tok/sec: 837,851 | mfu: 23.4% | epoch: 1 | remaining: 286s    
step 00034 (4.8%) | loss: 5.401143 | lrm: 1.00 | dt: 626ms | tok/sec: 838,135 | mfu: 23.4% | epoch: 1 | remaining: 285s    
step 00035 (5.0%) | loss: 5.369948 | lrm: 1.00 | dt: 626ms | tok/sec: 837,693 | mfu: 23.4% | epoch: 1 | remaining: 284s    
step 00036 (5.2%) | loss: 5.342458 | lrm: 1.00 | dt: 626ms | tok/sec: 837,788 | mfu: 23.4% | epoch: 1 | remaining: 284s    
