Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=97 binary=000111
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'rmsnorm', 'attention_type': 'standard', 'mlp_type': 'relu2', 'use_value_embeddings': True, 'use_qk_norm': True, 'rope_base': 50000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.768271e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011380 | lrm: 1.00 | dt: 2862ms | tok/sec: 183,180 | mfu: 5.1% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854858 | lrm: 1.00 | dt: 585ms | tok/sec: 895,970 | mfu: 25.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.446323 | lrm: 1.00 | dt: 585ms | tok/sec: 895,679 | mfu: 25.1% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.980728 | lrm: 1.00 | dt: 586ms | tok/sec: 894,864 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.587146 | lrm: 1.00 | dt: 586ms | tok/sec: 894,779 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.257350 | lrm: 1.00 | dt: 586ms | tok/sec: 894,988 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.005590 | lrm: 1.00 | dt: 587ms | tok/sec: 893,766 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.793979 | lrm: 1.00 | dt: 586ms | tok/sec: 894,092 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.615027 | lrm: 1.00 | dt: 586ms | tok/sec: 893,941 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.464183 | lrm: 1.00 | dt: 587ms | tok/sec: 893,612 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.335308 | lrm: 1.00 | dt: 587ms | tok/sec: 893,686 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.227454 | lrm: 1.00 | dt: 587ms | tok/sec: 893,733 | mfu: 25.0% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.131388 | lrm: 1.00 | dt: 587ms | tok/sec: 893,204 | mfu: 25.0% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.046085 | lrm: 1.00 | dt: 587ms | tok/sec: 893,370 | mfu: 25.0% | epoch: 1 | remaining: 298s    
step 00014 (0.6%) | loss: 5.974429 | lrm: 1.00 | dt: 587ms | tok/sec: 892,861 | mfu: 25.0% | epoch: 1 | remaining: 298s    
step 00015 (0.8%) | loss: 5.908353 | lrm: 1.00 | dt: 588ms | tok/sec: 892,222 | mfu: 25.0% | epoch: 1 | remaining: 297s    
step 00016 (1.0%) | loss: 5.848654 | lrm: 1.00 | dt: 587ms | tok/sec: 892,556 | mfu: 25.0% | epoch: 1 | remaining: 296s    
step 00017 (1.2%) | loss: 5.794267 | lrm: 1.00 | dt: 587ms | tok/sec: 892,796 | mfu: 25.0% | epoch: 1 | remaining: 296s    
step 00018 (1.4%) | loss: 5.746535 | lrm: 1.00 | dt: 587ms | tok/sec: 892,626 | mfu: 25.0% | epoch: 1 | remaining: 295s    
step 00019 (1.6%) | loss: 5.703907 | lrm: 1.00 | dt: 588ms | tok/sec: 891,608 | mfu: 24.9% | epoch: 1 | remaining: 295s    
step 00020 (1.8%) | loss: 5.662487 | lrm: 1.00 | dt: 588ms | tok/sec: 892,239 | mfu: 25.0% | epoch: 1 | remaining: 294s    
step 00021 (2.0%) | loss: 5.623984 | lrm: 1.00 | dt: 588ms | tok/sec: 892,163 | mfu: 25.0% | epoch: 1 | remaining: 294s    
step 00022 (2.2%) | loss: 5.589991 | lrm: 1.00 | dt: 588ms | tok/sec: 891,326 | mfu: 24.9% | epoch: 1 | remaining: 293s    
step 00023 (2.3%) | loss: 5.554335 | lrm: 1.00 | dt: 588ms | tok/sec: 892,082 | mfu: 25.0% | epoch: 1 | remaining: 292s    
step 00024 (2.5%) | loss: 5.520723 | lrm: 1.00 | dt: 588ms | tok/sec: 891,479 | mfu: 24.9% | epoch: 1 | remaining: 292s    
step 00025 (2.7%) | loss: 5.490671 | lrm: 1.00 | dt: 589ms | tok/sec: 890,764 | mfu: 24.9% | epoch: 1 | remaining: 291s    
step 00026 (2.9%) | loss: 5.456921 | lrm: 1.00 | dt: 588ms | tok/sec: 891,655 | mfu: 24.9% | epoch: 1 | remaining: 291s    
step 00027 (3.1%) | loss: 5.428626 | lrm: 1.00 | dt: 588ms | tok/sec: 890,939 | mfu: 24.9% | epoch: 1 | remaining: 290s    
step 00028 (3.3%) | loss: 5.401557 | lrm: 1.00 | dt: 588ms | tok/sec: 890,900 | mfu: 24.9% | epoch: 1 | remaining: 289s    
step 00029 (3.5%) | loss: 5.376011 | lrm: 1.00 | dt: 589ms | tok/sec: 890,364 | mfu: 24.9% | epoch: 1 | remaining: 289s    
step 00030 (3.7%) | loss: 5.582992 | lrm: 1.00 | dt: 589ms | tok/sec: 890,632 | mfu: 24.9% | epoch: 1 | remaining: 288s    
step 00031 (3.9%) | loss: 5.535149 | lrm: 1.00 | dt: 589ms | tok/sec: 890,847 | mfu: 24.9% | epoch: 1 | remaining: 288s    
step 00032 (4.1%) | loss: 5.490123 | lrm: 1.00 | dt: 589ms | tok/sec: 889,589 | mfu: 24.9% | epoch: 1 | remaining: 287s    
step 00033 (4.3%) | loss: 5.444841 | lrm: 1.00 | dt: 589ms | tok/sec: 890,299 | mfu: 24.9% | epoch: 1 | remaining: 286s    
step 00034 (4.5%) | loss: 5.400277 | lrm: 1.00 | dt: 588ms | tok/sec: 890,977 | mfu: 24.9% | epoch: 1 | remaining: 286s    
step 00035 (4.7%) | loss: 5.360540 | lrm: 1.00 | dt: 588ms | tok/sec: 890,936 | mfu: 24.9% | epoch: 1 | remaining: 285s    
step 00036 (4.9%) | loss: 5.323423 | lrm: 1.00 | dt: 589ms | tok/sec: 890,722 | mfu: 24.9% | epoch: 1 | remaining: 285s    
step 00037 (5.1%) | loss: 5.286078 | lrm: 1.00 | dt: 589ms | tok/sec: 890,602 | mfu: 24.9% | epoch: 1 | remaining: 284s    
step 00038 (5.3%) | loss: 5.250615 | lrm: 1.00 | dt: 589ms | tok/sec: 889,547 | mfu: 24.9% | epoch: 1 | remaining: 284s    
step 00039 (5.5%) | loss: 5.216035 | lrm: 1.00 | dt: 589ms | tok/sec: 889,663 | mfu: 24.9% | epoch: 1 | remaining: 283s    
step 00040 (5.7%) | loss: 5.180916 | lrm: 1.00 | dt: 590ms | tok/sec: 889,240 | mfu: 24.9% | epoch: 1 | remaining: 282s    
step 00041 (5.9%) | loss: 5.149064 | lrm: 1.00 | dt: 589ms | tok/sec: 890,270 | mfu: 24.9% | epoch: 1 | remaining: 282s    
step 00042 (6.1%) | loss: 5.116726 | lrm: 1.00 | dt: 589ms | tok/sec: 890,187 | mfu: 24.9% | epoch: 1 | remaining: 281s    
step 00043 (6.3%) | loss: 5.080033 | lrm: 1.00 | dt: 590ms | tok/sec: 887,959 | mfu: 24.8% | epoch: 1 | remaining: 281s    
step 00044 (6.5%) | loss: 5.047773 | lrm: 1.00 | dt: 589ms | tok/sec: 890,210 | mfu: 24.9% | epoch: 1 | remaining: 280s    
step 00045 (6.7%) | loss: 5.016131 | lrm: 1.00 | dt: 589ms | tok/sec: 889,565 | mfu: 24.9% | epoch: 1 | remaining: 279s    
step 00046 (6.9%) | loss: 4.984902 | lrm: 1.00 | dt: 590ms | tok/sec: 888,242 | mfu: 24.8% | epoch: 1 | remaining: 279s    
step 00047 (7.1%) | loss: 4.953026 | lrm: 1.00 | dt: 590ms | tok/sec: 888,445 | mfu: 24.9% | epoch: 1 | remaining: 278s    
step 00048 (7.3%) | loss: 4.930196 | lrm: 1.00 | dt: 590ms | tok/sec: 888,612 | mfu: 24.9% | epoch: 1 | remaining: 278s    
step 00049 (7.5%) | loss: 4.898829 | lrm: 1.00 | dt: 591ms | tok/sec: 887,140 | mfu: 24.8% | epoch: 1 | remaining: 277s    
step 00050 (7.7%) | loss: 4.866727 | lrm: 1.00 | dt: 590ms | tok/sec: 888,717 | mfu: 24.9% | epoch: 1 | remaining: 276s    
step 00051 (7.8%) | loss: 4.838743 | lrm: 1.00 | dt: 591ms | tok/sec: 887,625 | mfu: 24.8% | epoch: 1 | remaining: 276s    
step 00052 (8.0%) | loss: 4.808743 | lrm: 1.00 | dt: 590ms | tok/sec: 888,037 | mfu: 24.8% | epoch: 1 | remaining: 275s    
step 00053 (8.2%) | loss: 4.780453 | lrm: 1.00 | dt: 590ms | tok/sec: 888,747 | mfu: 24.9% | epoch: 1 | remaining: 275s    
step 00054 (8.4%) | loss: 4.750722 | lrm: 1.00 | dt: 591ms | tok/sec: 887,091 | mfu: 24.8% | epoch: 1 | remaining: 274s    
step 00055 (8.6%) | loss: 4.719259 | lrm: 1.00 | dt: 591ms | tok/sec: 887,751 | mfu: 24.8% | epoch: 1 | remaining: 274s    
step 00056 (8.8%) | loss: 4.691617 | lrm: 1.00 | dt: 590ms | tok/sec: 887,953 | mfu: 24.8% | epoch: 1 | remaining: 273s    
step 00057 (9.0%) | loss: 4.663175 | lrm: 1.00 | dt: 591ms | tok/sec: 887,118 | mfu: 24.8% | epoch: 1 | remaining: 272s    
