Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=84 binary=010001
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'rmsnorm', 'attention_type': 'sliding_window', 'mlp_type': 'relu2', 'use_value_embeddings': False, 'use_qk_norm': False, 'rope_base': 50000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 0
  lm_head                 : 4,194,304
  transformer_matrices    : 25,165,824
  scalars                 : 16
  total                   : 33,554,448
Estimated FLOPs per token: 2.390753e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011380 | lrm: 1.00 | dt: 2617ms | tok/sec: 200,349 | mfu: 4.8% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854854 | lrm: 1.00 | dt: 564ms | tok/sec: 929,590 | mfu: 22.5% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.447529 | lrm: 1.00 | dt: 564ms | tok/sec: 929,182 | mfu: 22.5% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.981556 | lrm: 1.00 | dt: 565ms | tok/sec: 927,324 | mfu: 22.4% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.588338 | lrm: 1.00 | dt: 566ms | tok/sec: 926,853 | mfu: 22.4% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.258471 | lrm: 1.00 | dt: 565ms | tok/sec: 928,497 | mfu: 22.4% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.007860 | lrm: 1.00 | dt: 565ms | tok/sec: 927,369 | mfu: 22.4% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.797277 | lrm: 1.00 | dt: 567ms | tok/sec: 925,359 | mfu: 22.4% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.617214 | lrm: 1.00 | dt: 565ms | tok/sec: 927,328 | mfu: 22.4% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.464921 | lrm: 1.00 | dt: 565ms | tok/sec: 928,005 | mfu: 22.4% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.334855 | lrm: 1.00 | dt: 567ms | tok/sec: 925,029 | mfu: 22.3% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.226470 | lrm: 1.00 | dt: 566ms | tok/sec: 925,565 | mfu: 22.4% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.130025 | lrm: 1.00 | dt: 565ms | tok/sec: 927,364 | mfu: 22.4% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.043864 | lrm: 1.00 | dt: 567ms | tok/sec: 924,190 | mfu: 22.3% | epoch: 1 | remaining: 298s    
step 00014 (0.6%) | loss: 5.971397 | lrm: 1.00 | dt: 567ms | tok/sec: 924,706 | mfu: 22.3% | epoch: 1 | remaining: 298s    
step 00015 (0.8%) | loss: 5.906105 | lrm: 1.00 | dt: 566ms | tok/sec: 927,068 | mfu: 22.4% | epoch: 1 | remaining: 297s    
step 00016 (0.9%) | loss: 5.847699 | lrm: 1.00 | dt: 568ms | tok/sec: 923,649 | mfu: 22.3% | epoch: 1 | remaining: 297s    
step 00017 (1.1%) | loss: 5.795156 | lrm: 1.00 | dt: 567ms | tok/sec: 924,796 | mfu: 22.3% | epoch: 1 | remaining: 296s    
step 00018 (1.3%) | loss: 5.748694 | lrm: 1.00 | dt: 566ms | tok/sec: 926,950 | mfu: 22.4% | epoch: 1 | remaining: 295s    
step 00019 (1.5%) | loss: 5.708052 | lrm: 1.00 | dt: 568ms | tok/sec: 923,275 | mfu: 22.3% | epoch: 1 | remaining: 295s    
step 00020 (1.7%) | loss: 5.668891 | lrm: 1.00 | dt: 567ms | tok/sec: 924,150 | mfu: 22.3% | epoch: 1 | remaining: 294s    
step 00021 (1.9%) | loss: 5.633821 | lrm: 1.00 | dt: 566ms | tok/sec: 925,560 | mfu: 22.4% | epoch: 1 | remaining: 294s    
step 00022 (2.1%) | loss: 5.603442 | lrm: 1.00 | dt: 568ms | tok/sec: 922,754 | mfu: 22.3% | epoch: 1 | remaining: 293s    
step 00023 (2.3%) | loss: 5.571759 | lrm: 1.00 | dt: 567ms | tok/sec: 925,321 | mfu: 22.4% | epoch: 1 | remaining: 293s    
step 00024 (2.5%) | loss: 5.541678 | lrm: 1.00 | dt: 566ms | tok/sec: 925,501 | mfu: 22.4% | epoch: 1 | remaining: 292s    
step 00025 (2.6%) | loss: 5.515942 | lrm: 1.00 | dt: 568ms | tok/sec: 922,601 | mfu: 22.3% | epoch: 1 | remaining: 291s    
step 00026 (2.8%) | loss: 5.488019 | lrm: 1.00 | dt: 567ms | tok/sec: 925,237 | mfu: 22.4% | epoch: 1 | remaining: 291s    
step 00027 (3.0%) | loss: 5.465701 | lrm: 1.00 | dt: 568ms | tok/sec: 923,519 | mfu: 22.3% | epoch: 1 | remaining: 290s    
step 00028 (3.2%) | loss: 5.446016 | lrm: 1.00 | dt: 568ms | tok/sec: 922,255 | mfu: 22.3% | epoch: 1 | remaining: 290s    
step 00029 (3.4%) | loss: 5.426740 | lrm: 1.00 | dt: 566ms | tok/sec: 925,802 | mfu: 22.4% | epoch: 1 | remaining: 289s    
step 00030 (3.6%) | loss: 5.407293 | lrm: 1.00 | dt: 569ms | tok/sec: 921,221 | mfu: 22.3% | epoch: 1 | remaining: 289s    
step 00031 (3.8%) | loss: 5.388043 | lrm: 1.00 | dt: 567ms | tok/sec: 924,527 | mfu: 22.3% | epoch: 1 | remaining: 288s    
step 00032 (4.0%) | loss: 5.370219 | lrm: 1.00 | dt: 569ms | tok/sec: 922,016 | mfu: 22.3% | epoch: 1 | remaining: 288s    
step 00033 (4.2%) | loss: 5.350520 | lrm: 1.00 | dt: 569ms | tok/sec: 921,620 | mfu: 22.3% | epoch: 1 | remaining: 287s    
step 00034 (4.3%) | loss: 5.330237 | lrm: 1.00 | dt: 567ms | tok/sec: 924,644 | mfu: 22.3% | epoch: 1 | remaining: 286s    
step 00035 (4.5%) | loss: 5.316926 | lrm: 1.00 | dt: 569ms | tok/sec: 921,393 | mfu: 22.3% | epoch: 1 | remaining: 286s    
step 00036 (4.7%) | loss: 5.301044 | lrm: 1.00 | dt: 567ms | tok/sec: 924,576 | mfu: 22.3% | epoch: 1 | remaining: 285s    
step 00037 (4.9%) | loss: 5.283812 | lrm: 1.00 | dt: 569ms | tok/sec: 920,818 | mfu: 22.2% | epoch: 1 | remaining: 285s    
step 00038 (5.1%) | loss: 5.267257 | lrm: 1.00 | dt: 568ms | tok/sec: 922,342 | mfu: 22.3% | epoch: 1 | remaining: 284s    
step 00039 (5.3%) | loss: 5.246825 | lrm: 1.00 | dt: 569ms | tok/sec: 921,781 | mfu: 22.3% | epoch: 1 | remaining: 284s    
step 00040 (5.5%) | loss: 5.226637 | lrm: 1.00 | dt: 569ms | tok/sec: 921,216 | mfu: 22.3% | epoch: 1 | remaining: 283s    
step 00041 (5.7%) | loss: 5.209806 | lrm: 1.00 | dt: 567ms | tok/sec: 924,674 | mfu: 22.3% | epoch: 1 | remaining: 282s    
step 00042 (5.9%) | loss: 5.193417 | lrm: 1.00 | dt: 570ms | tok/sec: 919,667 | mfu: 22.2% | epoch: 1 | remaining: 282s    
step 00043 (6.1%) | loss: 5.171822 | lrm: 1.00 | dt: 568ms | tok/sec: 923,757 | mfu: 22.3% | epoch: 1 | remaining: 281s    
step 00044 (6.2%) | loss: 5.154284 | lrm: 1.00 | dt: 570ms | tok/sec: 920,512 | mfu: 22.2% | epoch: 1 | remaining: 281s    
step 00045 (6.4%) | loss: 5.137215 | lrm: 1.00 | dt: 568ms | tok/sec: 922,722 | mfu: 22.3% | epoch: 1 | remaining: 280s    
step 00046 (6.6%) | loss: 5.120127 | lrm: 1.00 | dt: 569ms | tok/sec: 921,136 | mfu: 22.3% | epoch: 1 | remaining: 280s    
