Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=89 binary=001100
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'rmsnorm', 'attention_type': 'standard', 'mlp_type': 'swiglu', 'use_value_embeddings': True, 'use_qk_norm': False, 'rope_base': 10000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 33,554,944
  scalars                 : 16
  total                   : 58,720,784
Estimated FLOPs per token: 3.271588e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011380 | lrm: 1.00 | dt: 2933ms | tok/sec: 178,755 | mfu: 5.9% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.853435 | lrm: 1.00 | dt: 691ms | tok/sec: 758,508 | mfu: 25.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.460890 | lrm: 1.00 | dt: 692ms | tok/sec: 757,823 | mfu: 25.1% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.001486 | lrm: 1.00 | dt: 693ms | tok/sec: 756,731 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.614972 | lrm: 1.00 | dt: 692ms | tok/sec: 757,958 | mfu: 25.1% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.275473 | lrm: 1.00 | dt: 692ms | tok/sec: 757,188 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.023028 | lrm: 1.00 | dt: 693ms | tok/sec: 756,093 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.815217 | lrm: 1.00 | dt: 692ms | tok/sec: 757,494 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.638154 | lrm: 1.00 | dt: 693ms | tok/sec: 756,546 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.486757 | lrm: 1.00 | dt: 693ms | tok/sec: 756,131 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.361694 | lrm: 1.00 | dt: 693ms | tok/sec: 756,629 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.254231 | lrm: 1.00 | dt: 694ms | tok/sec: 755,709 | mfu: 25.0% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.160503 | lrm: 1.00 | dt: 694ms | tok/sec: 755,731 | mfu: 25.0% | epoch: 1 | remaining: 299s    
step 00013 (0.5%) | loss: 6.081814 | lrm: 1.00 | dt: 693ms | tok/sec: 756,250 | mfu: 25.0% | epoch: 1 | remaining: 298s    
step 00014 (0.7%) | loss: 6.006935 | lrm: 1.00 | dt: 694ms | tok/sec: 755,069 | mfu: 25.0% | epoch: 1 | remaining: 297s    
step 00015 (0.9%) | loss: 5.943912 | lrm: 1.00 | dt: 695ms | tok/sec: 753,950 | mfu: 24.9% | epoch: 1 | remaining: 297s    
step 00016 (1.2%) | loss: 5.885963 | lrm: 1.00 | dt: 694ms | tok/sec: 755,804 | mfu: 25.0% | epoch: 1 | remaining: 296s    
step 00017 (1.4%) | loss: 5.832319 | lrm: 1.00 | dt: 695ms | tok/sec: 754,552 | mfu: 24.9% | epoch: 1 | remaining: 295s    
step 00018 (1.6%) | loss: 5.783292 | lrm: 1.00 | dt: 695ms | tok/sec: 754,054 | mfu: 24.9% | epoch: 1 | remaining: 294s    
step 00019 (1.9%) | loss: 5.740832 | lrm: 1.00 | dt: 697ms | tok/sec: 752,394 | mfu: 24.9% | epoch: 1 | remaining: 294s    
step 00020 (2.1%) | loss: 5.701746 | lrm: 1.00 | dt: 696ms | tok/sec: 753,586 | mfu: 24.9% | epoch: 1 | remaining: 293s    
step 00021 (2.3%) | loss: 5.662955 | lrm: 1.00 | dt: 695ms | tok/sec: 754,555 | mfu: 24.9% | epoch: 1 | remaining: 292s    
step 00022 (2.5%) | loss: 5.625245 | lrm: 1.00 | dt: 695ms | tok/sec: 753,918 | mfu: 24.9% | epoch: 1 | remaining: 292s    
step 00023 (2.8%) | loss: 5.590974 | lrm: 1.00 | dt: 697ms | tok/sec: 752,514 | mfu: 24.9% | epoch: 1 | remaining: 291s    
step 00024 (3.0%) | loss: 5.559323 | lrm: 1.00 | dt: 697ms | tok/sec: 752,546 | mfu: 24.9% | epoch: 1 | remaining: 290s    
step 00025 (3.2%) | loss: 5.528245 | lrm: 1.00 | dt: 697ms | tok/sec: 752,410 | mfu: 24.9% | epoch: 1 | remaining: 290s    
step 00026 (3.5%) | loss: 5.494122 | lrm: 1.00 | dt: 694ms | tok/sec: 754,986 | mfu: 25.0% | epoch: 1 | remaining: 289s    
step 00027 (3.7%) | loss: 5.464736 | lrm: 1.00 | dt: 696ms | tok/sec: 753,787 | mfu: 24.9% | epoch: 1 | remaining: 288s    
step 00028 (3.9%) | loss: 5.435771 | lrm: 1.00 | dt: 697ms | tok/sec: 752,456 | mfu: 24.9% | epoch: 1 | remaining: 287s    
step 00029 (4.2%) | loss: 5.408817 | lrm: 1.00 | dt: 697ms | tok/sec: 752,258 | mfu: 24.9% | epoch: 1 | remaining: 287s    
step 00030 (4.4%) | loss: 5.380389 | lrm: 1.00 | dt: 697ms | tok/sec: 752,270 | mfu: 24.9% | epoch: 1 | remaining: 286s    
step 00031 (4.6%) | loss: 5.350529 | lrm: 1.00 | dt: 695ms | tok/sec: 754,032 | mfu: 24.9% | epoch: 1 | remaining: 285s    
step 00032 (4.9%) | loss: 5.323902 | lrm: 1.00 | dt: 697ms | tok/sec: 752,349 | mfu: 24.9% | epoch: 1 | remaining: 285s    
step 00033 (5.1%) | loss: 5.294910 | lrm: 1.00 | dt: 697ms | tok/sec: 751,890 | mfu: 24.9% | epoch: 1 | remaining: 284s    
step 00034 (5.3%) | loss: 5.264585 | lrm: 1.00 | dt: 699ms | tok/sec: 750,499 | mfu: 24.8% | epoch: 1 | remaining: 283s    
step 00035 (5.6%) | loss: 5.237698 | lrm: 1.00 | dt: 699ms | tok/sec: 750,511 | mfu: 24.8% | epoch: 1 | remaining: 283s    
step 00036 (5.8%) | loss: 5.214284 | lrm: 1.00 | dt: 697ms | tok/sec: 752,447 | mfu: 24.9% | epoch: 1 | remaining: 282s    
step 00037 (6.0%) | loss: 5.188111 | lrm: 1.00 | dt: 698ms | tok/sec: 750,996 | mfu: 24.8% | epoch: 1 | remaining: 281s    
step 00038 (6.3%) | loss: 5.162601 | lrm: 1.00 | dt: 697ms | tok/sec: 752,233 | mfu: 24.9% | epoch: 1 | remaining: 281s    
step 00039 (6.5%) | loss: 5.132063 | lrm: 1.00 | dt: 697ms | tok/sec: 752,078 | mfu: 24.9% | epoch: 1 | remaining: 280s    
step 00040 (6.7%) | loss: 5.103075 | lrm: 1.00 | dt: 698ms | tok/sec: 750,617 | mfu: 24.8% | epoch: 1 | remaining: 279s    
step 00041 (7.0%) | loss: 5.078472 | lrm: 1.00 | dt: 698ms | tok/sec: 750,867 | mfu: 24.8% | epoch: 1 | remaining: 278s    
step 00042 (7.2%) | loss: 5.054449 | lrm: 1.00 | dt: 699ms | tok/sec: 750,567 | mfu: 24.8% | epoch: 1 | remaining: 278s    
step 00043 (7.4%) | loss: 5.024970 | lrm: 1.00 | dt: 699ms | tok/sec: 750,111 | mfu: 24.8% | epoch: 1 | remaining: 277s    
step 00044 (7.7%) | loss: 5.000221 | lrm: 1.00 | dt: 699ms | tok/sec: 749,816 | mfu: 24.8% | epoch: 1 | remaining: 276s    
step 00045 (7.9%) | loss: 4.975289 | lrm: 1.00 | dt: 699ms | tok/sec: 749,719 | mfu: 24.8% | epoch: 1 | remaining: 276s    
step 00046 (8.1%) | loss: 4.949716 | lrm: 1.00 | dt: 700ms | tok/sec: 748,602 | mfu: 24.8% | epoch: 1 | remaining: 275s    
step 00047 (8.4%) | loss: 4.921772 | lrm: 1.00 | dt: 700ms | tok/sec: 748,748 | mfu: 24.8% | epoch: 1 | remaining: 274s    
step 00048 (8.6%) | loss: 4.898431 | lrm: 1.00 | dt: 700ms | tok/sec: 749,461 | mfu: 24.8% | epoch: 1 | remaining: 274s    
step 00049 (8.8%) | loss: 4.873814 | lrm: 1.00 | dt: 700ms | tok/sec: 748,604 | mfu: 24.8% | epoch: 1 | remaining: 273s    
step 00050 (9.1%) | loss: 4.846250 | lrm: 1.00 | dt: 700ms | tok/sec: 749,024 | mfu: 24.8% | epoch: 1 | remaining: 272s    
step 00051 (9.3%) | loss: 4.824792 | lrm: 1.00 | dt: 700ms | tok/sec: 749,085 | mfu: 24.8% | epoch: 1 | remaining: 271s    
step 00052 (9.5%) | loss: 4.799345 | lrm: 1.00 | dt: 700ms | tok/sec: 748,664 | mfu: 24.8% | epoch: 1 | remaining: 271s    
