Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=86 binary=010100
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'rmsnorm', 'attention_type': 'sliding_window', 'mlp_type': 'relu2', 'use_value_embeddings': True, 'use_qk_norm': False, 'rope_base': 10000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011380 | lrm: 1.00 | dt: 2813ms | tok/sec: 186,373 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854872 | lrm: 1.00 | dt: 573ms | tok/sec: 915,125 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.444365 | lrm: 1.00 | dt: 573ms | tok/sec: 914,337 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.978747 | lrm: 1.00 | dt: 573ms | tok/sec: 914,586 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.586884 | lrm: 1.00 | dt: 574ms | tok/sec: 914,165 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.256134 | lrm: 1.00 | dt: 574ms | tok/sec: 913,027 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.004725 | lrm: 1.00 | dt: 574ms | tok/sec: 914,155 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.792981 | lrm: 1.00 | dt: 574ms | tok/sec: 912,958 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.612315 | lrm: 1.00 | dt: 575ms | tok/sec: 911,980 | mfu: 22.0% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.459945 | lrm: 1.00 | dt: 574ms | tok/sec: 912,837 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.333436 | lrm: 1.00 | dt: 574ms | tok/sec: 913,395 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.224496 | lrm: 1.00 | dt: 575ms | tok/sec: 911,564 | mfu: 22.0% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.129342 | lrm: 1.00 | dt: 575ms | tok/sec: 912,034 | mfu: 22.0% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.044705 | lrm: 1.00 | dt: 574ms | tok/sec: 913,204 | mfu: 22.1% | epoch: 1 | remaining: 298s    
step 00014 (0.6%) | loss: 5.973318 | lrm: 1.00 | dt: 574ms | tok/sec: 912,867 | mfu: 22.1% | epoch: 1 | remaining: 298s    
step 00015 (0.8%) | loss: 5.907442 | lrm: 1.00 | dt: 575ms | tok/sec: 911,261 | mfu: 22.0% | epoch: 1 | remaining: 297s    
step 00016 (1.0%) | loss: 5.847794 | lrm: 1.00 | dt: 575ms | tok/sec: 911,957 | mfu: 22.0% | epoch: 1 | remaining: 297s    
step 00017 (1.1%) | loss: 5.793364 | lrm: 1.00 | dt: 574ms | tok/sec: 912,670 | mfu: 22.1% | epoch: 1 | remaining: 296s    
step 00018 (1.3%) | loss: 5.745501 | lrm: 1.00 | dt: 575ms | tok/sec: 912,306 | mfu: 22.0% | epoch: 1 | remaining: 295s    
step 00019 (1.5%) | loss: 5.702380 | lrm: 1.00 | dt: 576ms | tok/sec: 910,398 | mfu: 22.0% | epoch: 1 | remaining: 295s    
step 00020 (1.7%) | loss: 5.660208 | lrm: 1.00 | dt: 576ms | tok/sec: 909,952 | mfu: 22.0% | epoch: 1 | remaining: 294s    
step 00021 (1.9%) | loss: 5.621417 | lrm: 1.00 | dt: 575ms | tok/sec: 911,397 | mfu: 22.0% | epoch: 1 | remaining: 294s    
step 00022 (2.1%) | loss: 5.587274 | lrm: 1.00 | dt: 575ms | tok/sec: 911,936 | mfu: 22.0% | epoch: 1 | remaining: 293s    
step 00023 (2.3%) | loss: 5.553129 | lrm: 1.00 | dt: 576ms | tok/sec: 910,609 | mfu: 22.0% | epoch: 1 | remaining: 293s    
step 00024 (2.5%) | loss: 5.516809 | lrm: 1.00 | dt: 576ms | tok/sec: 910,124 | mfu: 22.0% | epoch: 1 | remaining: 292s    
step 00025 (2.7%) | loss: 5.485740 | lrm: 1.00 | dt: 575ms | tok/sec: 911,191 | mfu: 22.0% | epoch: 1 | remaining: 291s    
step 00026 (2.9%) | loss: 5.452654 | lrm: 1.00 | dt: 575ms | tok/sec: 911,699 | mfu: 22.0% | epoch: 1 | remaining: 291s    
step 00027 (3.1%) | loss: 5.424400 | lrm: 1.00 | dt: 576ms | tok/sec: 910,820 | mfu: 22.0% | epoch: 1 | remaining: 290s    
step 00028 (3.3%) | loss: 5.396519 | lrm: 1.00 | dt: 577ms | tok/sec: 909,429 | mfu: 22.0% | epoch: 1 | remaining: 290s    
step 00029 (3.5%) | loss: 5.371683 | lrm: 1.00 | dt: 576ms | tok/sec: 909,977 | mfu: 22.0% | epoch: 1 | remaining: 289s    
step 00030 (3.6%) | loss: 5.344678 | lrm: 1.00 | dt: 576ms | tok/sec: 910,656 | mfu: 22.0% | epoch: 1 | remaining: 288s    
step 00031 (3.8%) | loss: 5.317226 | lrm: 1.00 | dt: 576ms | tok/sec: 910,751 | mfu: 22.0% | epoch: 1 | remaining: 288s    
step 00032 (4.0%) | loss: 5.291364 | lrm: 1.00 | dt: 576ms | tok/sec: 910,779 | mfu: 22.0% | epoch: 1 | remaining: 287s    
step 00033 (4.2%) | loss: 5.267098 | lrm: 1.00 | dt: 577ms | tok/sec: 907,900 | mfu: 21.9% | epoch: 1 | remaining: 287s    
step 00034 (4.4%) | loss: 5.237210 | lrm: 1.00 | dt: 577ms | tok/sec: 908,642 | mfu: 22.0% | epoch: 1 | remaining: 286s    
step 00035 (4.6%) | loss: 5.212038 | lrm: 1.00 | dt: 576ms | tok/sec: 909,526 | mfu: 22.0% | epoch: 1 | remaining: 286s    
step 00036 (4.8%) | loss: 5.186261 | lrm: 1.00 | dt: 576ms | tok/sec: 910,615 | mfu: 22.0% | epoch: 1 | remaining: 285s    
