Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=54 binary=000111
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'rmsnorm', 'attention_type': 'standard', 'mlp_type': 'relu2', 'use_value_embeddings': True, 'use_qk_norm': True, 'rope_base': 50000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.768271e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011380 | lrm: 1.00 | dt: 3005ms | tok/sec: 174,450 | mfu: 4.9% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854858 | lrm: 1.00 | dt: 585ms | tok/sec: 895,816 | mfu: 25.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.446322 | lrm: 1.00 | dt: 585ms | tok/sec: 895,912 | mfu: 25.1% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.980730 | lrm: 1.00 | dt: 585ms | tok/sec: 895,812 | mfu: 25.1% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.587155 | lrm: 1.00 | dt: 586ms | tok/sec: 894,969 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.257358 | lrm: 1.00 | dt: 586ms | tok/sec: 895,010 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.006369 | lrm: 1.00 | dt: 586ms | tok/sec: 894,717 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.794775 | lrm: 1.00 | dt: 586ms | tok/sec: 894,287 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.614269 | lrm: 1.00 | dt: 587ms | tok/sec: 893,645 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.461928 | lrm: 1.00 | dt: 587ms | tok/sec: 893,408 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.331889 | lrm: 1.00 | dt: 586ms | tok/sec: 894,019 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.223364 | lrm: 1.00 | dt: 586ms | tok/sec: 894,098 | mfu: 25.0% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.126938 | lrm: 1.00 | dt: 587ms | tok/sec: 893,513 | mfu: 25.0% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.041312 | lrm: 1.00 | dt: 587ms | tok/sec: 893,710 | mfu: 25.0% | epoch: 1 | remaining: 298s    
step 00014 (0.6%) | loss: 5.970020 | lrm: 1.00 | dt: 587ms | tok/sec: 893,508 | mfu: 25.0% | epoch: 1 | remaining: 298s    
step 00015 (0.8%) | loss: 5.904518 | lrm: 1.00 | dt: 587ms | tok/sec: 892,474 | mfu: 25.0% | epoch: 1 | remaining: 297s    
step 00016 (1.0%) | loss: 5.848073 | lrm: 1.00 | dt: 587ms | tok/sec: 892,676 | mfu: 25.0% | epoch: 1 | remaining: 296s    
step 00017 (1.2%) | loss: 5.793603 | lrm: 1.00 | dt: 587ms | tok/sec: 893,111 | mfu: 25.0% | epoch: 1 | remaining: 296s    
step 00018 (1.4%) | loss: 5.744679 | lrm: 1.00 | dt: 587ms | tok/sec: 893,074 | mfu: 25.0% | epoch: 1 | remaining: 295s    
step 00019 (1.6%) | loss: 5.700840 | lrm: 1.00 | dt: 587ms | tok/sec: 892,943 | mfu: 25.0% | epoch: 1 | remaining: 295s    
step 00020 (1.8%) | loss: 5.658521 | lrm: 1.00 | dt: 587ms | tok/sec: 892,636 | mfu: 25.0% | epoch: 1 | remaining: 294s    
step 00021 (2.0%) | loss: 5.619728 | lrm: 1.00 | dt: 587ms | tok/sec: 892,594 | mfu: 25.0% | epoch: 1 | remaining: 294s    
step 00022 (2.2%) | loss: 5.586125 | lrm: 1.00 | dt: 588ms | tok/sec: 892,132 | mfu: 25.0% | epoch: 1 | remaining: 293s    
step 00023 (2.3%) | loss: 5.550971 | lrm: 1.00 | dt: 588ms | tok/sec: 891,950 | mfu: 25.0% | epoch: 1 | remaining: 292s    
step 00024 (2.5%) | loss: 5.516731 | lrm: 1.00 | dt: 588ms | tok/sec: 892,297 | mfu: 25.0% | epoch: 1 | remaining: 292s    
step 00025 (2.7%) | loss: 5.485654 | lrm: 1.00 | dt: 588ms | tok/sec: 892,015 | mfu: 25.0% | epoch: 1 | remaining: 291s    
step 00026 (2.9%) | loss: 5.451960 | lrm: 1.00 | dt: 588ms | tok/sec: 892,180 | mfu: 25.0% | epoch: 1 | remaining: 291s    
step 00027 (3.1%) | loss: 5.423617 | lrm: 1.00 | dt: 589ms | tok/sec: 890,865 | mfu: 24.9% | epoch: 1 | remaining: 290s    
step 00028 (3.3%) | loss: 5.397482 | lrm: 1.00 | dt: 588ms | tok/sec: 890,894 | mfu: 24.9% | epoch: 1 | remaining: 289s    
step 00029 (3.5%) | loss: 5.371279 | lrm: 1.00 | dt: 588ms | tok/sec: 891,703 | mfu: 24.9% | epoch: 1 | remaining: 289s    
step 00030 (3.7%) | loss: 5.343593 | lrm: 1.00 | dt: 588ms | tok/sec: 891,682 | mfu: 24.9% | epoch: 1 | remaining: 288s    
step 00031 (3.9%) | loss: 5.316523 | lrm: 1.00 | dt: 588ms | tok/sec: 891,842 | mfu: 25.0% | epoch: 1 | remaining: 288s    
step 00032 (4.1%) | loss: 5.291609 | lrm: 1.00 | dt: 588ms | tok/sec: 891,073 | mfu: 24.9% | epoch: 1 | remaining: 287s    
step 00033 (4.3%) | loss: 5.267017 | lrm: 1.00 | dt: 588ms | tok/sec: 890,908 | mfu: 24.9% | epoch: 1 | remaining: 286s    
step 00034 (4.5%) | loss: 5.235729 | lrm: 1.00 | dt: 589ms | tok/sec: 890,632 | mfu: 24.9% | epoch: 1 | remaining: 286s    
step 00035 (4.7%) | loss: 5.209252 | lrm: 1.00 | dt: 588ms | tok/sec: 891,063 | mfu: 24.9% | epoch: 1 | remaining: 285s    
step 00036 (4.9%) | loss: 5.183033 | lrm: 1.00 | dt: 588ms | tok/sec: 891,573 | mfu: 24.9% | epoch: 1 | remaining: 285s    
