Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=36 binary=001111
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'rmsnorm', 'attention_type': 'standard', 'mlp_type': 'swiglu', 'use_value_embeddings': True, 'use_qk_norm': True, 'rope_base': 50000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 33,554,944
  scalars                 : 16
  total                   : 58,720,784
Estimated FLOPs per token: 3.271588e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011380 | lrm: 1.00 | dt: 3024ms | tok/sec: 173,392 | mfu: 5.7% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.853480 | lrm: 1.00 | dt: 704ms | tok/sec: 745,220 | mfu: 24.6% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.460840 | lrm: 1.00 | dt: 704ms | tok/sec: 744,375 | mfu: 24.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.001437 | lrm: 1.00 | dt: 704ms | tok/sec: 744,870 | mfu: 24.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.615045 | lrm: 1.00 | dt: 704ms | tok/sec: 744,691 | mfu: 24.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.275545 | lrm: 1.00 | dt: 705ms | tok/sec: 744,111 | mfu: 24.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.023109 | lrm: 1.00 | dt: 705ms | tok/sec: 743,557 | mfu: 24.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.815346 | lrm: 1.00 | dt: 705ms | tok/sec: 744,012 | mfu: 24.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.638264 | lrm: 1.00 | dt: 705ms | tok/sec: 743,725 | mfu: 24.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.486822 | lrm: 1.00 | dt: 705ms | tok/sec: 743,347 | mfu: 24.6% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.361756 | lrm: 1.00 | dt: 706ms | tok/sec: 742,487 | mfu: 24.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.254280 | lrm: 1.00 | dt: 706ms | tok/sec: 742,524 | mfu: 24.6% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.160622 | lrm: 1.00 | dt: 706ms | tok/sec: 742,523 | mfu: 24.6% | epoch: 1 | remaining: 299s    
step 00013 (0.5%) | loss: 6.082146 | lrm: 1.00 | dt: 707ms | tok/sec: 742,047 | mfu: 24.5% | epoch: 1 | remaining: 298s    
step 00014 (0.7%) | loss: 6.007600 | lrm: 1.00 | dt: 706ms | tok/sec: 742,376 | mfu: 24.5% | epoch: 1 | remaining: 297s    
step 00015 (0.9%) | loss: 5.944781 | lrm: 1.00 | dt: 707ms | tok/sec: 741,842 | mfu: 24.5% | epoch: 1 | remaining: 296s    
step 00016 (1.2%) | loss: 5.887071 | lrm: 1.00 | dt: 707ms | tok/sec: 741,501 | mfu: 24.5% | epoch: 1 | remaining: 296s    
step 00017 (1.4%) | loss: 5.833987 | lrm: 1.00 | dt: 707ms | tok/sec: 741,654 | mfu: 24.5% | epoch: 1 | remaining: 295s    
step 00018 (1.6%) | loss: 5.785736 | lrm: 1.00 | dt: 707ms | tok/sec: 741,287 | mfu: 24.5% | epoch: 1 | remaining: 294s    
step 00019 (1.9%) | loss: 5.744184 | lrm: 1.00 | dt: 708ms | tok/sec: 740,373 | mfu: 24.5% | epoch: 1 | remaining: 294s    
step 00020 (2.1%) | loss: 5.706182 | lrm: 1.00 | dt: 708ms | tok/sec: 740,304 | mfu: 24.5% | epoch: 1 | remaining: 293s    
step 00021 (2.4%) | loss: 5.668982 | lrm: 1.00 | dt: 708ms | tok/sec: 740,837 | mfu: 24.5% | epoch: 1 | remaining: 292s    
step 00022 (2.6%) | loss: 5.633058 | lrm: 1.00 | dt: 707ms | tok/sec: 741,382 | mfu: 24.5% | epoch: 1 | remaining: 292s    
step 00023 (2.8%) | loss: 5.600327 | lrm: 1.00 | dt: 708ms | tok/sec: 740,626 | mfu: 24.5% | epoch: 1 | remaining: 291s    
step 00024 (3.1%) | loss: 5.568892 | lrm: 1.00 | dt: 709ms | tok/sec: 739,857 | mfu: 24.5% | epoch: 1 | remaining: 290s    
step 00025 (3.3%) | loss: 5.538154 | lrm: 1.00 | dt: 709ms | tok/sec: 739,624 | mfu: 24.5% | epoch: 1 | remaining: 289s    
step 00026 (3.5%) | loss: 5.505106 | lrm: 1.00 | dt: 708ms | tok/sec: 740,003 | mfu: 24.5% | epoch: 1 | remaining: 289s    
step 00027 (3.8%) | loss: 5.476993 | lrm: 1.00 | dt: 708ms | tok/sec: 740,441 | mfu: 24.5% | epoch: 1 | remaining: 288s    
step 00028 (4.0%) | loss: 5.449559 | lrm: 1.00 | dt: 709ms | tok/sec: 739,975 | mfu: 24.5% | epoch: 1 | remaining: 287s    
step 00029 (4.2%) | loss: 5.424131 | lrm: 1.00 | dt: 709ms | tok/sec: 739,322 | mfu: 24.4% | epoch: 1 | remaining: 287s    
step 00030 (4.5%) | loss: 5.397488 | lrm: 1.00 | dt: 709ms | tok/sec: 739,545 | mfu: 24.5% | epoch: 1 | remaining: 286s    
step 00031 (4.7%) | loss: 5.369192 | lrm: 1.00 | dt: 710ms | tok/sec: 738,729 | mfu: 24.4% | epoch: 1 | remaining: 285s    
step 00032 (5.0%) | loss: 5.344487 | lrm: 1.00 | dt: 709ms | tok/sec: 739,662 | mfu: 24.5% | epoch: 1 | remaining: 284s    
step 00033 (5.2%) | loss: 5.316818 | lrm: 1.00 | dt: 709ms | tok/sec: 739,162 | mfu: 24.4% | epoch: 1 | remaining: 284s    
step 00034 (5.4%) | loss: 5.287196 | lrm: 1.00 | dt: 709ms | tok/sec: 739,048 | mfu: 24.4% | epoch: 1 | remaining: 283s    
step 00035 (5.7%) | loss: 5.260376 | lrm: 1.00 | dt: 710ms | tok/sec: 738,004 | mfu: 24.4% | epoch: 1 | remaining: 282s    
step 00036 (5.9%) | loss: 5.236642 | lrm: 1.00 | dt: 709ms | tok/sec: 739,207 | mfu: 24.4% | epoch: 1 | remaining: 282s    
