Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=47 binary=011100
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'rmsnorm', 'attention_type': 'sliding_window', 'mlp_type': 'swiglu', 'use_value_embeddings': True, 'use_qk_norm': False, 'rope_base': 10000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 33,554,944
  scalars                 : 16
  total                   : 58,720,784
Estimated FLOPs per token: 2.894100e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011380 | lrm: 1.00 | dt: 3228ms | tok/sec: 162,406 | mfu: 4.8% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.853435 | lrm: 1.00 | dt: 692ms | tok/sec: 757,784 | mfu: 22.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.460890 | lrm: 1.00 | dt: 693ms | tok/sec: 756,942 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.005509 | lrm: 1.00 | dt: 692ms | tok/sec: 758,017 | mfu: 22.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.617028 | lrm: 1.00 | dt: 693ms | tok/sec: 757,087 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.279065 | lrm: 1.00 | dt: 692ms | tok/sec: 757,468 | mfu: 22.2% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.027565 | lrm: 1.00 | dt: 693ms | tok/sec: 757,026 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.820558 | lrm: 1.00 | dt: 694ms | tok/sec: 755,731 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.643616 | lrm: 1.00 | dt: 693ms | tok/sec: 756,672 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.491874 | lrm: 1.00 | dt: 693ms | tok/sec: 756,111 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.366601 | lrm: 1.00 | dt: 695ms | tok/sec: 754,784 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.258961 | lrm: 1.00 | dt: 695ms | tok/sec: 754,866 | mfu: 22.1% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.165210 | lrm: 1.00 | dt: 694ms | tok/sec: 755,359 | mfu: 22.1% | epoch: 1 | remaining: 299s    
step 00013 (0.5%) | loss: 6.085972 | lrm: 1.00 | dt: 694ms | tok/sec: 755,324 | mfu: 22.1% | epoch: 1 | remaining: 298s    
step 00014 (0.7%) | loss: 6.010573 | lrm: 1.00 | dt: 695ms | tok/sec: 753,972 | mfu: 22.1% | epoch: 1 | remaining: 297s    
step 00015 (0.9%) | loss: 5.946712 | lrm: 1.00 | dt: 694ms | tok/sec: 754,962 | mfu: 22.1% | epoch: 1 | remaining: 297s    
step 00016 (1.2%) | loss: 5.888726 | lrm: 1.00 | dt: 694ms | tok/sec: 754,999 | mfu: 22.1% | epoch: 1 | remaining: 296s    
step 00017 (1.4%) | loss: 5.833786 | lrm: 1.00 | dt: 696ms | tok/sec: 753,734 | mfu: 22.0% | epoch: 1 | remaining: 295s    
step 00018 (1.6%) | loss: 5.783428 | lrm: 1.00 | dt: 695ms | tok/sec: 754,397 | mfu: 22.1% | epoch: 1 | remaining: 294s    
step 00019 (1.9%) | loss: 5.739994 | lrm: 1.00 | dt: 695ms | tok/sec: 754,617 | mfu: 22.1% | epoch: 1 | remaining: 294s    
step 00020 (2.1%) | loss: 5.700353 | lrm: 1.00 | dt: 695ms | tok/sec: 754,720 | mfu: 22.1% | epoch: 1 | remaining: 293s    
step 00021 (2.3%) | loss: 5.661227 | lrm: 1.00 | dt: 696ms | tok/sec: 753,465 | mfu: 22.0% | epoch: 1 | remaining: 292s    
step 00022 (2.5%) | loss: 5.623451 | lrm: 1.00 | dt: 695ms | tok/sec: 753,853 | mfu: 22.0% | epoch: 1 | remaining: 292s    
step 00023 (2.8%) | loss: 5.589292 | lrm: 1.00 | dt: 696ms | tok/sec: 753,654 | mfu: 22.0% | epoch: 1 | remaining: 291s    
step 00024 (3.0%) | loss: 5.557225 | lrm: 1.00 | dt: 696ms | tok/sec: 753,387 | mfu: 22.0% | epoch: 1 | remaining: 290s    
step 00025 (3.2%) | loss: 5.525564 | lrm: 1.00 | dt: 696ms | tok/sec: 753,428 | mfu: 22.0% | epoch: 1 | remaining: 290s    
step 00026 (3.5%) | loss: 5.491056 | lrm: 1.00 | dt: 697ms | tok/sec: 752,582 | mfu: 22.0% | epoch: 1 | remaining: 289s    
step 00027 (3.7%) | loss: 5.461459 | lrm: 1.00 | dt: 697ms | tok/sec: 752,311 | mfu: 22.0% | epoch: 1 | remaining: 288s    
step 00028 (3.9%) | loss: 5.432542 | lrm: 1.00 | dt: 698ms | tok/sec: 751,191 | mfu: 22.0% | epoch: 1 | remaining: 287s    
step 00029 (4.2%) | loss: 5.405968 | lrm: 1.00 | dt: 698ms | tok/sec: 751,573 | mfu: 22.0% | epoch: 1 | remaining: 287s    
step 00030 (4.4%) | loss: 5.377945 | lrm: 1.00 | dt: 696ms | tok/sec: 753,291 | mfu: 22.0% | epoch: 1 | remaining: 286s    
step 00031 (4.6%) | loss: 5.348976 | lrm: 1.00 | dt: 697ms | tok/sec: 751,956 | mfu: 22.0% | epoch: 1 | remaining: 285s    
step 00032 (4.9%) | loss: 5.322645 | lrm: 1.00 | dt: 697ms | tok/sec: 752,211 | mfu: 22.0% | epoch: 1 | remaining: 285s    
step 00033 (5.1%) | loss: 5.294181 | lrm: 1.00 | dt: 698ms | tok/sec: 750,892 | mfu: 22.0% | epoch: 1 | remaining: 284s    
step 00034 (5.3%) | loss: 5.263905 | lrm: 1.00 | dt: 699ms | tok/sec: 750,072 | mfu: 21.9% | epoch: 1 | remaining: 283s    
step 00035 (5.6%) | loss: 5.237074 | lrm: 1.00 | dt: 699ms | tok/sec: 750,129 | mfu: 21.9% | epoch: 1 | remaining: 283s    
step 00036 (5.8%) | loss: 5.212505 | lrm: 1.00 | dt: 699ms | tok/sec: 750,368 | mfu: 21.9% | epoch: 1 | remaining: 282s    
