Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=25 binary=000100
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'rmsnorm', 'attention_type': 'standard', 'mlp_type': 'relu2', 'use_value_embeddings': True, 'use_qk_norm': False, 'rope_base': 10000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.768271e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011380 | lrm: 1.00 | dt: 2826ms | tok/sec: 185,510 | mfu: 5.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854872 | lrm: 1.00 | dt: 573ms | tok/sec: 915,126 | mfu: 25.6% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.444366 | lrm: 1.00 | dt: 574ms | tok/sec: 913,601 | mfu: 25.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.978747 | lrm: 1.00 | dt: 573ms | tok/sec: 914,763 | mfu: 25.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.586871 | lrm: 1.00 | dt: 574ms | tok/sec: 913,965 | mfu: 25.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.256118 | lrm: 1.00 | dt: 574ms | tok/sec: 913,185 | mfu: 25.5% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.004716 | lrm: 1.00 | dt: 574ms | tok/sec: 914,034 | mfu: 25.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.792956 | lrm: 1.00 | dt: 574ms | tok/sec: 913,554 | mfu: 25.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.612289 | lrm: 1.00 | dt: 575ms | tok/sec: 911,910 | mfu: 25.5% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.459917 | lrm: 1.00 | dt: 574ms | tok/sec: 912,799 | mfu: 25.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.329994 | lrm: 1.00 | dt: 574ms | tok/sec: 913,549 | mfu: 25.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.221480 | lrm: 1.00 | dt: 575ms | tok/sec: 911,874 | mfu: 25.5% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.125140 | lrm: 1.00 | dt: 576ms | tok/sec: 910,789 | mfu: 25.5% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.039538 | lrm: 1.00 | dt: 576ms | tok/sec: 910,986 | mfu: 25.5% | epoch: 1 | remaining: 298s    
step 00014 (0.6%) | loss: 5.967972 | lrm: 1.00 | dt: 575ms | tok/sec: 912,270 | mfu: 25.5% | epoch: 1 | remaining: 298s    
step 00015 (0.8%) | loss: 5.902167 | lrm: 1.00 | dt: 575ms | tok/sec: 912,189 | mfu: 25.5% | epoch: 1 | remaining: 297s    
step 00016 (1.0%) | loss: 5.845652 | lrm: 1.00 | dt: 576ms | tok/sec: 909,723 | mfu: 25.5% | epoch: 1 | remaining: 297s    
step 00017 (1.2%) | loss: 5.790948 | lrm: 1.00 | dt: 576ms | tok/sec: 910,548 | mfu: 25.5% | epoch: 1 | remaining: 296s    
step 00018 (1.3%) | loss: 5.741657 | lrm: 1.00 | dt: 575ms | tok/sec: 911,779 | mfu: 25.5% | epoch: 1 | remaining: 295s    
step 00019 (1.5%) | loss: 5.695191 | lrm: 1.00 | dt: 575ms | tok/sec: 912,118 | mfu: 25.5% | epoch: 1 | remaining: 295s    
step 00020 (1.7%) | loss: 5.652568 | lrm: 1.00 | dt: 575ms | tok/sec: 911,171 | mfu: 25.5% | epoch: 1 | remaining: 294s    
step 00021 (1.9%) | loss: 5.612432 | lrm: 1.00 | dt: 576ms | tok/sec: 909,551 | mfu: 25.4% | epoch: 1 | remaining: 294s    
step 00022 (2.1%) | loss: 5.576939 | lrm: 1.00 | dt: 576ms | tok/sec: 910,807 | mfu: 25.5% | epoch: 1 | remaining: 293s    
step 00023 (2.3%) | loss: 5.539759 | lrm: 1.00 | dt: 576ms | tok/sec: 910,635 | mfu: 25.5% | epoch: 1 | remaining: 293s    
step 00024 (2.5%) | loss: 5.504275 | lrm: 1.00 | dt: 576ms | tok/sec: 909,707 | mfu: 25.5% | epoch: 1 | remaining: 292s    
step 00025 (2.7%) | loss: 5.472620 | lrm: 1.00 | dt: 576ms | tok/sec: 909,703 | mfu: 25.5% | epoch: 1 | remaining: 291s    
step 00026 (2.9%) | loss: 5.437980 | lrm: 1.00 | dt: 577ms | tok/sec: 908,251 | mfu: 25.4% | epoch: 1 | remaining: 291s    
step 00027 (3.1%) | loss: 5.408529 | lrm: 1.00 | dt: 577ms | tok/sec: 909,252 | mfu: 25.4% | epoch: 1 | remaining: 290s    
step 00028 (3.3%) | loss: 5.381581 | lrm: 1.00 | dt: 576ms | tok/sec: 909,881 | mfu: 25.5% | epoch: 1 | remaining: 290s    
step 00029 (3.5%) | loss: 5.355953 | lrm: 1.00 | dt: 575ms | tok/sec: 911,066 | mfu: 25.5% | epoch: 1 | remaining: 289s    
step 00030 (3.6%) | loss: 5.327277 | lrm: 1.00 | dt: 576ms | tok/sec: 910,728 | mfu: 25.5% | epoch: 1 | remaining: 288s    
step 00031 (3.8%) | loss: 5.298953 | lrm: 1.00 | dt: 577ms | tok/sec: 908,927 | mfu: 25.4% | epoch: 1 | remaining: 288s    
step 00032 (4.0%) | loss: 5.273805 | lrm: 1.00 | dt: 577ms | tok/sec: 909,096 | mfu: 25.4% | epoch: 1 | remaining: 287s    
step 00033 (4.2%) | loss: 5.250202 | lrm: 1.00 | dt: 576ms | tok/sec: 909,824 | mfu: 25.5% | epoch: 1 | remaining: 287s    
step 00034 (4.4%) | loss: 5.221036 | lrm: 1.00 | dt: 576ms | tok/sec: 910,312 | mfu: 25.5% | epoch: 1 | remaining: 286s    
step 00035 (4.6%) | loss: 5.197235 | lrm: 1.00 | dt: 576ms | tok/sec: 910,151 | mfu: 25.5% | epoch: 1 | remaining: 286s    
step 00036 (4.8%) | loss: 5.173378 | lrm: 1.00 | dt: 577ms | tok/sec: 908,062 | mfu: 25.4% | epoch: 1 | remaining: 285s    
