Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=59 binary=101111
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'layernorm', 'attention_type': 'standard', 'mlp_type': 'swiglu', 'use_value_embeddings': True, 'use_qk_norm': True, 'rope_base': 50000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 33,554,944
  scalars                 : 16
  total                   : 58,720,784
Estimated FLOPs per token: 3.271588e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011375 | lrm: 1.00 | dt: 3325ms | tok/sec: 157,698 | mfu: 5.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.191219 | lrm: 1.00 | dt: 765ms | tok/sec: 685,231 | mfu: 22.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.952863 | lrm: 1.00 | dt: 765ms | tok/sec: 684,900 | mfu: 22.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.524103 | lrm: 1.00 | dt: 766ms | tok/sec: 684,810 | mfu: 22.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.109050 | lrm: 1.00 | dt: 765ms | tok/sec: 684,991 | mfu: 22.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.732436 | lrm: 1.00 | dt: 765ms | tok/sec: 684,928 | mfu: 22.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.434287 | lrm: 1.00 | dt: 766ms | tok/sec: 684,561 | mfu: 22.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.188806 | lrm: 1.00 | dt: 766ms | tok/sec: 684,623 | mfu: 22.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.977362 | lrm: 1.00 | dt: 767ms | tok/sec: 683,947 | mfu: 22.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.792817 | lrm: 1.00 | dt: 767ms | tok/sec: 683,734 | mfu: 22.6% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.637379 | lrm: 1.00 | dt: 767ms | tok/sec: 683,852 | mfu: 22.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.503443 | lrm: 1.00 | dt: 767ms | tok/sec: 683,779 | mfu: 22.6% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 6.386306 | lrm: 1.00 | dt: 767ms | tok/sec: 683,720 | mfu: 22.6% | epoch: 1 | remaining: 298s    
step 00013 (0.5%) | loss: 6.286723 | lrm: 1.00 | dt: 767ms | tok/sec: 683,953 | mfu: 22.6% | epoch: 1 | remaining: 298s    
step 00014 (0.8%) | loss: 6.193213 | lrm: 1.00 | dt: 767ms | tok/sec: 683,540 | mfu: 22.6% | epoch: 1 | remaining: 297s    
step 00015 (1.0%) | loss: 6.113372 | lrm: 1.00 | dt: 768ms | tok/sec: 682,995 | mfu: 22.6% | epoch: 1 | remaining: 296s    
step 00016 (1.3%) | loss: 6.040955 | lrm: 1.00 | dt: 768ms | tok/sec: 683,032 | mfu: 22.6% | epoch: 1 | remaining: 295s    
step 00017 (1.5%) | loss: 5.974895 | lrm: 1.00 | dt: 767ms | tok/sec: 683,329 | mfu: 22.6% | epoch: 1 | remaining: 295s    
step 00018 (1.8%) | loss: 5.915193 | lrm: 1.00 | dt: 768ms | tok/sec: 682,669 | mfu: 22.6% | epoch: 1 | remaining: 294s    
step 00019 (2.0%) | loss: 5.862933 | lrm: 1.00 | dt: 767ms | tok/sec: 683,167 | mfu: 22.6% | epoch: 1 | remaining: 293s    
step 00020 (2.3%) | loss: 5.814760 | lrm: 1.00 | dt: 768ms | tok/sec: 682,476 | mfu: 22.6% | epoch: 1 | remaining: 292s    
step 00021 (2.6%) | loss: 5.768609 | lrm: 1.00 | dt: 768ms | tok/sec: 682,908 | mfu: 22.6% | epoch: 1 | remaining: 292s    
step 00022 (2.8%) | loss: 5.724807 | lrm: 1.00 | dt: 768ms | tok/sec: 682,817 | mfu: 22.6% | epoch: 1 | remaining: 291s    
step 00023 (3.1%) | loss: 5.685006 | lrm: 1.00 | dt: 769ms | tok/sec: 682,124 | mfu: 22.6% | epoch: 1 | remaining: 290s    
step 00024 (3.3%) | loss: 5.646196 | lrm: 1.00 | dt: 769ms | tok/sec: 681,971 | mfu: 22.5% | epoch: 1 | remaining: 289s    
step 00025 (3.6%) | loss: 5.608650 | lrm: 1.00 | dt: 769ms | tok/sec: 682,087 | mfu: 22.6% | epoch: 1 | remaining: 288s    
step 00026 (3.8%) | loss: 5.568074 | lrm: 1.00 | dt: 767ms | tok/sec: 683,159 | mfu: 22.6% | epoch: 1 | remaining: 288s    
step 00027 (4.1%) | loss: 5.534065 | lrm: 1.00 | dt: 768ms | tok/sec: 682,821 | mfu: 22.6% | epoch: 1 | remaining: 287s    
step 00028 (4.4%) | loss: 5.502164 | lrm: 1.00 | dt: 768ms | tok/sec: 682,542 | mfu: 22.6% | epoch: 1 | remaining: 286s    
step 00029 (4.6%) | loss: 5.470276 | lrm: 1.00 | dt: 768ms | tok/sec: 682,429 | mfu: 22.6% | epoch: 1 | remaining: 285s    
step 00030 (4.9%) | loss: 5.437390 | lrm: 1.00 | dt: 769ms | tok/sec: 682,210 | mfu: 22.6% | epoch: 1 | remaining: 285s    
step 00031 (5.1%) | loss: 5.404375 | lrm: 1.00 | dt: 768ms | tok/sec: 682,426 | mfu: 22.6% | epoch: 1 | remaining: 284s    
step 00032 (5.4%) | loss: 5.373631 | lrm: 1.00 | dt: 769ms | tok/sec: 682,196 | mfu: 22.6% | epoch: 1 | remaining: 283s    
step 00033 (5.6%) | loss: 5.339681 | lrm: 1.00 | dt: 768ms | tok/sec: 682,590 | mfu: 22.6% | epoch: 1 | remaining: 282s    
step 00034 (5.9%) | loss: 5.304648 | lrm: 1.00 | dt: 768ms | tok/sec: 682,478 | mfu: 22.6% | epoch: 1 | remaining: 282s    
step 00035 (6.1%) | loss: 5.273655 | lrm: 1.00 | dt: 768ms | tok/sec: 682,254 | mfu: 22.6% | epoch: 1 | remaining: 281s    
step 00036 (6.4%) | loss: 5.245040 | lrm: 1.00 | dt: 768ms | tok/sec: 682,687 | mfu: 22.6% | epoch: 1 | remaining: 280s    
step 00037 (6.7%) | loss: 5.215056 | lrm: 1.00 | dt: 769ms | tok/sec: 681,571 | mfu: 22.5% | epoch: 1 | remaining: 279s    
step 00038 (6.9%) | loss: 5.187066 | lrm: 1.00 | dt: 768ms | tok/sec: 682,448 | mfu: 22.6% | epoch: 1 | remaining: 278s    
step 00039 (7.2%) | loss: 5.152976 | lrm: 1.00 | dt: 769ms | tok/sec: 681,634 | mfu: 22.5% | epoch: 1 | remaining: 278s    
step 00040 (7.4%) | loss: 5.121182 | lrm: 1.00 | dt: 768ms | tok/sec: 682,377 | mfu: 22.6% | epoch: 1 | remaining: 277s    
step 00041 (7.7%) | loss: 5.093992 | lrm: 1.00 | dt: 768ms | tok/sec: 682,385 | mfu: 22.6% | epoch: 1 | remaining: 276s    
step 00042 (7.9%) | loss: 5.067321 | lrm: 1.00 | dt: 769ms | tok/sec: 681,996 | mfu: 22.5% | epoch: 1 | remaining: 275s    
step 00043 (8.2%) | loss: 5.036033 | lrm: 1.00 | dt: 769ms | tok/sec: 682,210 | mfu: 22.6% | epoch: 1 | remaining: 275s    
step 00044 (8.4%) | loss: 5.008212 | lrm: 1.00 | dt: 770ms | tok/sec: 681,127 | mfu: 22.5% | epoch: 1 | remaining: 274s    
step 00045 (8.7%) | loss: 4.979778 | lrm: 1.00 | dt: 769ms | tok/sec: 681,459 | mfu: 22.5% | epoch: 1 | remaining: 273s    
step 00046 (9.0%) | loss: 4.950864 | lrm: 1.00 | dt: 770ms | tok/sec: 681,024 | mfu: 22.5% | epoch: 1 | remaining: 272s    
step 00047 (9.2%) | loss: 4.921438 | lrm: 1.00 | dt: 769ms | tok/sec: 682,076 | mfu: 22.6% | epoch: 1 | remaining: 272s    
step 00048 (9.5%) | loss: 4.896959 | lrm: 1.00 | dt: 770ms | tok/sec: 681,098 | mfu: 22.5% | epoch: 1 | remaining: 271s    
step 00049 (9.7%) | loss: 4.869309 | lrm: 1.00 | dt: 769ms | tok/sec: 681,989 | mfu: 22.5% | epoch: 1 | remaining: 270s    
step 00050 (10.0%) | loss: 4.838664 | lrm: 1.00 | dt: 770ms | tok/sec: 681,187 | mfu: 22.5% | epoch: 1 | remaining: 269s    
step 00051 (10.2%) | loss: 4.813726 | lrm: 1.00 | dt: 769ms | tok/sec: 681,715 | mfu: 22.5% | epoch: 1 | remaining: 268s    
step 00052 (10.5%) | loss: 4.784282 | lrm: 1.00 | dt: 769ms | tok/sec: 681,628 | mfu: 22.5% | epoch: 1 | remaining: 268s    
step 00053 (10.8%) | loss: 4.756662 | lrm: 1.00 | dt: 769ms | tok/sec: 681,710 | mfu: 22.5% | epoch: 1 | remaining: 267s    
step 00054 (11.0%) | loss: 4.731439 | lrm: 1.00 | dt: 770ms | tok/sec: 681,309 | mfu: 22.5% | epoch: 1 | remaining: 266s    
step 00055 (11.3%) | loss: 4.704021 | lrm: 1.00 | dt: 770ms | tok/sec: 681,227 | mfu: 22.5% | epoch: 1 | remaining: 265s    
step 00056 (11.5%) | loss: 4.678310 | lrm: 1.00 | dt: 769ms | tok/sec: 681,937 | mfu: 22.5% | epoch: 1 | remaining: 265s    
step 00057 (11.8%) | loss: 4.650640 | lrm: 1.00 | dt: 770ms | tok/sec: 681,143 | mfu: 22.5% | epoch: 1 | remaining: 264s    
step 00058 (12.0%) | loss: 4.624744 | lrm: 1.00 | dt: 769ms | tok/sec: 681,732 | mfu: 22.5% | epoch: 1 | remaining: 263s    
step 00059 (12.3%) | loss: 4.592055 | lrm: 1.00 | dt: 770ms | tok/sec: 680,721 | mfu: 22.5% | epoch: 1 | remaining: 262s    
step 00060 (12.6%) | loss: 4.564756 | lrm: 1.00 | dt: 769ms | tok/sec: 681,626 | mfu: 22.5% | epoch: 1 | remaining: 262s    
