Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=82 binary=000100
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'rmsnorm', 'attention_type': 'standard', 'mlp_type': 'relu2', 'use_value_embeddings': True, 'use_qk_norm': False, 'rope_base': 10000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.768271e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011380 | lrm: 1.00 | dt: 2931ms | tok/sec: 178,885 | mfu: 5.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854871 | lrm: 1.00 | dt: 573ms | tok/sec: 914,979 | mfu: 25.6% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.446684 | lrm: 1.00 | dt: 573ms | tok/sec: 914,667 | mfu: 25.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.981101 | lrm: 1.00 | dt: 573ms | tok/sec: 914,595 | mfu: 25.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.587657 | lrm: 1.00 | dt: 574ms | tok/sec: 913,558 | mfu: 25.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.257697 | lrm: 1.00 | dt: 574ms | tok/sec: 912,907 | mfu: 25.5% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.006606 | lrm: 1.00 | dt: 574ms | tok/sec: 914,137 | mfu: 25.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.795013 | lrm: 1.00 | dt: 574ms | tok/sec: 913,251 | mfu: 25.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.614446 | lrm: 1.00 | dt: 575ms | tok/sec: 912,088 | mfu: 25.5% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.462087 | lrm: 1.00 | dt: 574ms | tok/sec: 912,669 | mfu: 25.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.335362 | lrm: 1.00 | dt: 575ms | tok/sec: 912,593 | mfu: 25.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.226409 | lrm: 1.00 | dt: 575ms | tok/sec: 911,135 | mfu: 25.5% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.131234 | lrm: 1.00 | dt: 575ms | tok/sec: 911,214 | mfu: 25.5% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.046672 | lrm: 1.00 | dt: 575ms | tok/sec: 912,325 | mfu: 25.5% | epoch: 1 | remaining: 298s    
step 00014 (0.6%) | loss: 5.975258 | lrm: 1.00 | dt: 574ms | tok/sec: 912,880 | mfu: 25.5% | epoch: 1 | remaining: 298s    
step 00015 (0.8%) | loss: 5.909257 | lrm: 1.00 | dt: 575ms | tok/sec: 911,606 | mfu: 25.5% | epoch: 1 | remaining: 297s    
step 00016 (1.0%) | loss: 5.849418 | lrm: 1.00 | dt: 576ms | tok/sec: 910,683 | mfu: 25.5% | epoch: 1 | remaining: 297s    
step 00017 (1.2%) | loss: 5.794819 | lrm: 1.00 | dt: 575ms | tok/sec: 911,306 | mfu: 25.5% | epoch: 1 | remaining: 296s    
step 00018 (1.3%) | loss: 5.746905 | lrm: 1.00 | dt: 576ms | tok/sec: 910,928 | mfu: 25.5% | epoch: 1 | remaining: 295s    
step 00019 (1.5%) | loss: 5.701457 | lrm: 1.00 | dt: 575ms | tok/sec: 911,519 | mfu: 25.5% | epoch: 1 | remaining: 295s    
step 00020 (1.7%) | loss: 5.659303 | lrm: 1.00 | dt: 576ms | tok/sec: 910,559 | mfu: 25.5% | epoch: 1 | remaining: 294s    
step 00021 (1.9%) | loss: 5.620563 | lrm: 1.00 | dt: 576ms | tok/sec: 910,115 | mfu: 25.5% | epoch: 1 | remaining: 294s    
step 00022 (2.1%) | loss: 5.584697 | lrm: 1.00 | dt: 576ms | tok/sec: 910,312 | mfu: 25.5% | epoch: 1 | remaining: 293s    
step 00023 (2.3%) | loss: 5.547814 | lrm: 1.00 | dt: 576ms | tok/sec: 910,977 | mfu: 25.5% | epoch: 1 | remaining: 293s    
step 00024 (2.5%) | loss: 5.515115 | lrm: 1.00 | dt: 576ms | tok/sec: 910,299 | mfu: 25.5% | epoch: 1 | remaining: 292s    
step 00025 (2.7%) | loss: 5.483435 | lrm: 1.00 | dt: 577ms | tok/sec: 908,952 | mfu: 25.4% | epoch: 1 | remaining: 291s    
step 00026 (2.9%) | loss: 5.449714 | lrm: 1.00 | dt: 576ms | tok/sec: 910,202 | mfu: 25.5% | epoch: 1 | remaining: 291s    
step 00027 (3.1%) | loss: 5.421260 | lrm: 1.00 | dt: 576ms | tok/sec: 910,377 | mfu: 25.5% | epoch: 1 | remaining: 290s    
step 00028 (3.3%) | loss: 5.394013 | lrm: 1.00 | dt: 576ms | tok/sec: 911,011 | mfu: 25.5% | epoch: 1 | remaining: 290s    
step 00029 (3.5%) | loss: 5.367031 | lrm: 1.00 | dt: 576ms | tok/sec: 910,500 | mfu: 25.5% | epoch: 1 | remaining: 289s    
step 00030 (3.6%) | loss: 5.339023 | lrm: 1.00 | dt: 577ms | tok/sec: 908,981 | mfu: 25.4% | epoch: 1 | remaining: 288s    
step 00031 (3.8%) | loss: 5.309895 | lrm: 1.00 | dt: 577ms | tok/sec: 908,838 | mfu: 25.4% | epoch: 1 | remaining: 288s    
step 00032 (4.0%) | loss: 5.282690 | lrm: 1.00 | dt: 576ms | tok/sec: 910,246 | mfu: 25.5% | epoch: 1 | remaining: 287s    
step 00033 (4.2%) | loss: 5.257451 | lrm: 1.00 | dt: 576ms | tok/sec: 910,354 | mfu: 25.5% | epoch: 1 | remaining: 287s    
step 00034 (4.4%) | loss: 5.226634 | lrm: 1.00 | dt: 576ms | tok/sec: 910,414 | mfu: 25.5% | epoch: 1 | remaining: 286s    
step 00035 (4.6%) | loss: 5.200137 | lrm: 1.00 | dt: 576ms | tok/sec: 909,497 | mfu: 25.4% | epoch: 1 | remaining: 286s    
step 00036 (4.8%) | loss: 5.173386 | lrm: 1.00 | dt: 577ms | tok/sec: 908,278 | mfu: 25.4% | epoch: 1 | remaining: 285s    
