Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=60 binary=000101
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'rmsnorm', 'attention_type': 'standard', 'mlp_type': 'relu2', 'use_value_embeddings': True, 'use_qk_norm': False, 'rope_base': 50000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.768271e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011380 | lrm: 1.00 | dt: 3054ms | tok/sec: 171,686 | mfu: 4.8% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854855 | lrm: 1.00 | dt: 573ms | tok/sec: 914,974 | mfu: 25.6% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.446287 | lrm: 1.00 | dt: 573ms | tok/sec: 914,888 | mfu: 25.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.980673 | lrm: 1.00 | dt: 573ms | tok/sec: 915,168 | mfu: 25.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.587184 | lrm: 1.00 | dt: 574ms | tok/sec: 913,794 | mfu: 25.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.257349 | lrm: 1.00 | dt: 574ms | tok/sec: 913,811 | mfu: 25.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.006330 | lrm: 1.00 | dt: 573ms | tok/sec: 914,340 | mfu: 25.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.794722 | lrm: 1.00 | dt: 574ms | tok/sec: 913,466 | mfu: 25.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.614232 | lrm: 1.00 | dt: 574ms | tok/sec: 913,087 | mfu: 25.5% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.461890 | lrm: 1.00 | dt: 574ms | tok/sec: 913,942 | mfu: 25.6% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.331907 | lrm: 1.00 | dt: 574ms | tok/sec: 913,642 | mfu: 25.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.223505 | lrm: 1.00 | dt: 575ms | tok/sec: 911,768 | mfu: 25.5% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.127465 | lrm: 1.00 | dt: 575ms | tok/sec: 911,729 | mfu: 25.5% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.042225 | lrm: 1.00 | dt: 574ms | tok/sec: 912,982 | mfu: 25.5% | epoch: 1 | remaining: 298s    
step 00014 (0.6%) | loss: 5.970396 | lrm: 1.00 | dt: 575ms | tok/sec: 911,554 | mfu: 25.5% | epoch: 1 | remaining: 298s    
step 00015 (0.8%) | loss: 5.904388 | lrm: 1.00 | dt: 576ms | tok/sec: 910,395 | mfu: 25.5% | epoch: 1 | remaining: 297s    
step 00016 (1.0%) | loss: 5.844829 | lrm: 1.00 | dt: 575ms | tok/sec: 912,301 | mfu: 25.5% | epoch: 1 | remaining: 297s    
step 00017 (1.2%) | loss: 5.790595 | lrm: 1.00 | dt: 574ms | tok/sec: 912,651 | mfu: 25.5% | epoch: 1 | remaining: 296s    
step 00018 (1.3%) | loss: 5.742917 | lrm: 1.00 | dt: 575ms | tok/sec: 912,170 | mfu: 25.5% | epoch: 1 | remaining: 295s    
step 00019 (1.5%) | loss: 5.698042 | lrm: 1.00 | dt: 576ms | tok/sec: 910,347 | mfu: 25.5% | epoch: 1 | remaining: 295s    
step 00020 (1.7%) | loss: 5.656850 | lrm: 1.00 | dt: 575ms | tok/sec: 911,306 | mfu: 25.5% | epoch: 1 | remaining: 294s    
step 00021 (1.9%) | loss: 5.617692 | lrm: 1.00 | dt: 575ms | tok/sec: 912,287 | mfu: 25.5% | epoch: 1 | remaining: 294s    
step 00022 (2.1%) | loss: 5.582704 | lrm: 1.00 | dt: 575ms | tok/sec: 911,223 | mfu: 25.5% | epoch: 1 | remaining: 293s    
step 00023 (2.3%) | loss: 5.545987 | lrm: 1.00 | dt: 575ms | tok/sec: 911,031 | mfu: 25.5% | epoch: 1 | remaining: 293s    
step 00024 (2.5%) | loss: 5.511063 | lrm: 1.00 | dt: 576ms | tok/sec: 910,897 | mfu: 25.5% | epoch: 1 | remaining: 292s    
step 00025 (2.7%) | loss: 5.478872 | lrm: 1.00 | dt: 575ms | tok/sec: 911,471 | mfu: 25.5% | epoch: 1 | remaining: 291s    
step 00026 (2.9%) | loss: 5.445597 | lrm: 1.00 | dt: 575ms | tok/sec: 912,190 | mfu: 25.5% | epoch: 1 | remaining: 291s    
step 00027 (3.1%) | loss: 5.416928 | lrm: 1.00 | dt: 576ms | tok/sec: 910,352 | mfu: 25.5% | epoch: 1 | remaining: 290s    
step 00028 (3.3%) | loss: 5.389495 | lrm: 1.00 | dt: 577ms | tok/sec: 908,520 | mfu: 25.4% | epoch: 1 | remaining: 290s    
step 00029 (3.5%) | loss: 5.362425 | lrm: 1.00 | dt: 576ms | tok/sec: 909,868 | mfu: 25.5% | epoch: 1 | remaining: 289s    
step 00030 (3.6%) | loss: 5.333961 | lrm: 1.00 | dt: 576ms | tok/sec: 910,760 | mfu: 25.5% | epoch: 1 | remaining: 288s    
step 00031 (3.8%) | loss: 5.306652 | lrm: 1.00 | dt: 576ms | tok/sec: 909,983 | mfu: 25.5% | epoch: 1 | remaining: 288s    
step 00032 (4.0%) | loss: 5.280196 | lrm: 1.00 | dt: 576ms | tok/sec: 910,000 | mfu: 25.5% | epoch: 1 | remaining: 287s    
step 00033 (4.2%) | loss: 5.254845 | lrm: 1.00 | dt: 577ms | tok/sec: 908,781 | mfu: 25.4% | epoch: 1 | remaining: 287s    
step 00034 (4.4%) | loss: 5.224049 | lrm: 1.00 | dt: 577ms | tok/sec: 908,914 | mfu: 25.4% | epoch: 1 | remaining: 286s    
step 00035 (4.6%) | loss: 5.198334 | lrm: 1.00 | dt: 576ms | tok/sec: 910,029 | mfu: 25.5% | epoch: 1 | remaining: 286s    
step 00036 (4.8%) | loss: 5.172758 | lrm: 1.00 | dt: 576ms | tok/sec: 910,678 | mfu: 25.5% | epoch: 1 | remaining: 285s    
step 00037 (5.0%) | loss: 5.146978 | lrm: 1.00 | dt: 575ms | tok/sec: 911,078 | mfu: 25.5% | epoch: 1 | remaining: 284s    
step 00038 (5.2%) | loss: 5.120724 | lrm: 1.00 | dt: 576ms | tok/sec: 909,809 | mfu: 25.5% | epoch: 1 | remaining: 284s    
step 00039 (5.4%) | loss: 5.089527 | lrm: 1.00 | dt: 577ms | tok/sec: 908,776 | mfu: 25.4% | epoch: 1 | remaining: 283s    
step 00040 (5.6%) | loss: 5.060105 | lrm: 1.00 | dt: 576ms | tok/sec: 909,745 | mfu: 25.5% | epoch: 1 | remaining: 283s    
step 00041 (5.8%) | loss: 5.034947 | lrm: 1.00 | dt: 576ms | tok/sec: 910,125 | mfu: 25.5% | epoch: 1 | remaining: 282s    
step 00042 (5.9%) | loss: 5.010997 | lrm: 1.00 | dt: 575ms | tok/sec: 911,191 | mfu: 25.5% | epoch: 1 | remaining: 282s    
