Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=71 binary=001010
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'rmsnorm', 'attention_type': 'standard', 'mlp_type': 'swiglu', 'use_value_embeddings': False, 'use_qk_norm': True, 'rope_base': 10000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 0
  lm_head                 : 4,194,304
  transformer_matrices    : 33,554,432
  scalars                 : 16
  total                   : 41,943,056
Estimated FLOPs per token: 3.271557e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011380 | lrm: 1.00 | dt: 2988ms | tok/sec: 175,482 | mfu: 5.8% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.853443 | lrm: 1.00 | dt: 695ms | tok/sec: 754,131 | mfu: 24.9% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.462376 | lrm: 1.00 | dt: 696ms | tok/sec: 753,826 | mfu: 24.9% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.004319 | lrm: 1.00 | dt: 696ms | tok/sec: 753,401 | mfu: 24.9% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.609388 | lrm: 1.00 | dt: 696ms | tok/sec: 753,205 | mfu: 24.9% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.269886 | lrm: 1.00 | dt: 696ms | tok/sec: 753,408 | mfu: 24.9% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.017229 | lrm: 1.00 | dt: 696ms | tok/sec: 752,973 | mfu: 24.9% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.810252 | lrm: 1.00 | dt: 697ms | tok/sec: 752,532 | mfu: 24.9% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.633924 | lrm: 1.00 | dt: 697ms | tok/sec: 751,993 | mfu: 24.9% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.482873 | lrm: 1.00 | dt: 697ms | tok/sec: 751,964 | mfu: 24.9% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.358037 | lrm: 1.00 | dt: 698ms | tok/sec: 751,487 | mfu: 24.8% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.251064 | lrm: 1.00 | dt: 697ms | tok/sec: 751,788 | mfu: 24.9% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.157611 | lrm: 1.00 | dt: 697ms | tok/sec: 752,269 | mfu: 24.9% | epoch: 1 | remaining: 299s    
step 00013 (0.5%) | loss: 6.079161 | lrm: 1.00 | dt: 698ms | tok/sec: 751,471 | mfu: 24.8% | epoch: 1 | remaining: 298s    
step 00014 (0.7%) | loss: 6.004098 | lrm: 1.00 | dt: 698ms | tok/sec: 751,152 | mfu: 24.8% | epoch: 1 | remaining: 297s    
step 00015 (0.9%) | loss: 5.941114 | lrm: 1.00 | dt: 698ms | tok/sec: 750,680 | mfu: 24.8% | epoch: 1 | remaining: 297s    
step 00016 (1.2%) | loss: 5.883995 | lrm: 1.00 | dt: 699ms | tok/sec: 750,237 | mfu: 24.8% | epoch: 1 | remaining: 296s    
step 00017 (1.4%) | loss: 5.832557 | lrm: 1.00 | dt: 699ms | tok/sec: 749,580 | mfu: 24.8% | epoch: 1 | remaining: 295s    
step 00018 (1.6%) | loss: 5.786481 | lrm: 1.00 | dt: 700ms | tok/sec: 749,355 | mfu: 24.8% | epoch: 1 | remaining: 294s    
step 00019 (1.9%) | loss: 5.746777 | lrm: 1.00 | dt: 700ms | tok/sec: 748,936 | mfu: 24.8% | epoch: 1 | remaining: 294s    
step 00020 (2.1%) | loss: 5.710617 | lrm: 1.00 | dt: 700ms | tok/sec: 749,320 | mfu: 24.8% | epoch: 1 | remaining: 293s    
step 00021 (2.3%) | loss: 5.675857 | lrm: 1.00 | dt: 700ms | tok/sec: 748,721 | mfu: 24.8% | epoch: 1 | remaining: 292s    
step 00022 (2.6%) | loss: 5.642773 | lrm: 1.00 | dt: 701ms | tok/sec: 747,630 | mfu: 24.7% | epoch: 1 | remaining: 292s    
step 00023 (2.8%) | loss: 5.613718 | lrm: 1.00 | dt: 700ms | tok/sec: 748,853 | mfu: 24.8% | epoch: 1 | remaining: 291s    
step 00024 (3.0%) | loss: 5.586783 | lrm: 1.00 | dt: 700ms | tok/sec: 749,170 | mfu: 24.8% | epoch: 1 | remaining: 290s    
step 00025 (3.3%) | loss: 5.561339 | lrm: 1.00 | dt: 700ms | tok/sec: 749,187 | mfu: 24.8% | epoch: 1 | remaining: 290s    
step 00026 (3.5%) | loss: 5.533934 | lrm: 1.00 | dt: 700ms | tok/sec: 748,910 | mfu: 24.8% | epoch: 1 | remaining: 289s    
step 00027 (3.7%) | loss: 5.511592 | lrm: 1.00 | dt: 700ms | tok/sec: 748,577 | mfu: 24.8% | epoch: 1 | remaining: 288s    
step 00028 (4.0%) | loss: 5.489376 | lrm: 1.00 | dt: 700ms | tok/sec: 749,101 | mfu: 24.8% | epoch: 1 | remaining: 287s    
step 00029 (4.2%) | loss: 5.468727 | lrm: 1.00 | dt: 700ms | tok/sec: 748,595 | mfu: 24.8% | epoch: 1 | remaining: 287s    
step 00030 (4.4%) | loss: 5.446534 | lrm: 1.00 | dt: 701ms | tok/sec: 747,732 | mfu: 24.7% | epoch: 1 | remaining: 286s    
step 00031 (4.7%) | loss: 5.424320 | lrm: 1.00 | dt: 701ms | tok/sec: 747,909 | mfu: 24.7% | epoch: 1 | remaining: 285s    
step 00032 (4.9%) | loss: 5.407320 | lrm: 1.00 | dt: 701ms | tok/sec: 747,509 | mfu: 24.7% | epoch: 1 | remaining: 285s    
step 00033 (5.1%) | loss: 5.387631 | lrm: 1.00 | dt: 701ms | tok/sec: 747,488 | mfu: 24.7% | epoch: 1 | remaining: 284s    
step 00034 (5.4%) | loss: 5.363631 | lrm: 1.00 | dt: 701ms | tok/sec: 747,680 | mfu: 24.7% | epoch: 1 | remaining: 283s    
step 00035 (5.6%) | loss: 5.341968 | lrm: 1.00 | dt: 701ms | tok/sec: 747,621 | mfu: 24.7% | epoch: 1 | remaining: 283s    
step 00036 (5.8%) | loss: 5.327718 | lrm: 1.00 | dt: 701ms | tok/sec: 747,579 | mfu: 24.7% | epoch: 1 | remaining: 282s    
step 00037 (6.1%) | loss: 5.309922 | lrm: 1.00 | dt: 701ms | tok/sec: 747,467 | mfu: 24.7% | epoch: 1 | remaining: 281s    
step 00038 (6.3%) | loss: 5.289047 | lrm: 1.00 | dt: 702ms | tok/sec: 746,978 | mfu: 24.7% | epoch: 1 | remaining: 280s    
step 00039 (6.5%) | loss: 5.265230 | lrm: 1.00 | dt: 702ms | tok/sec: 746,854 | mfu: 24.7% | epoch: 1 | remaining: 280s    
step 00040 (6.8%) | loss: 5.243840 | lrm: 1.00 | dt: 703ms | tok/sec: 746,099 | mfu: 24.7% | epoch: 1 | remaining: 279s    
step 00041 (7.0%) | loss: 5.225336 | lrm: 1.00 | dt: 703ms | tok/sec: 746,273 | mfu: 24.7% | epoch: 1 | remaining: 278s    
step 00042 (7.2%) | loss: 5.207575 | lrm: 1.00 | dt: 702ms | tok/sec: 746,760 | mfu: 24.7% | epoch: 1 | remaining: 278s    
step 00043 (7.5%) | loss: 5.185423 | lrm: 1.00 | dt: 703ms | tok/sec: 745,894 | mfu: 24.7% | epoch: 1 | remaining: 277s    
step 00044 (7.7%) | loss: 5.164897 | lrm: 1.00 | dt: 703ms | tok/sec: 746,172 | mfu: 24.7% | epoch: 1 | remaining: 276s    
step 00045 (7.9%) | loss: 5.143614 | lrm: 1.00 | dt: 703ms | tok/sec: 746,043 | mfu: 24.7% | epoch: 1 | remaining: 275s    
step 00046 (8.2%) | loss: 5.123677 | lrm: 1.00 | dt: 703ms | tok/sec: 745,265 | mfu: 24.6% | epoch: 1 | remaining: 275s    
step 00047 (8.4%) | loss: 5.101689 | lrm: 1.00 | dt: 704ms | tok/sec: 745,192 | mfu: 24.6% | epoch: 1 | remaining: 274s    
