Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=14 binary=110111
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'layernorm', 'attention_type': 'sliding_window', 'mlp_type': 'relu2', 'use_value_embeddings': True, 'use_qk_norm': True, 'rope_base': 50000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011375 | lrm: 1.00 | dt: 3301ms | tok/sec: 158,838 | mfu: 3.8% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.185864 | lrm: 1.00 | dt: 646ms | tok/sec: 811,044 | mfu: 19.6% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.145249 | lrm: 1.00 | dt: 647ms | tok/sec: 809,910 | mfu: 19.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.811386 | lrm: 1.00 | dt: 647ms | tok/sec: 810,648 | mfu: 19.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.522973 | lrm: 1.00 | dt: 647ms | tok/sec: 810,413 | mfu: 19.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.214063 | lrm: 1.00 | dt: 647ms | tok/sec: 810,243 | mfu: 19.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.938779 | lrm: 1.00 | dt: 647ms | tok/sec: 809,777 | mfu: 19.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.699390 | lrm: 1.00 | dt: 648ms | tok/sec: 808,905 | mfu: 19.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.486995 | lrm: 1.00 | dt: 648ms | tok/sec: 809,510 | mfu: 19.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.275089 | lrm: 1.00 | dt: 648ms | tok/sec: 809,288 | mfu: 19.6% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.086266 | lrm: 1.00 | dt: 648ms | tok/sec: 809,168 | mfu: 19.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.918466 | lrm: 1.00 | dt: 648ms | tok/sec: 809,098 | mfu: 19.5% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.765120 | lrm: 1.00 | dt: 648ms | tok/sec: 808,907 | mfu: 19.5% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.631476 | lrm: 1.00 | dt: 648ms | tok/sec: 808,768 | mfu: 19.5% | epoch: 1 | remaining: 298s    
step 00014 (0.6%) | loss: 6.511275 | lrm: 1.00 | dt: 649ms | tok/sec: 808,059 | mfu: 19.5% | epoch: 1 | remaining: 297s    
step 00015 (0.9%) | loss: 6.403251 | lrm: 1.00 | dt: 648ms | tok/sec: 808,948 | mfu: 19.5% | epoch: 1 | remaining: 297s    
step 00016 (1.1%) | loss: 6.304919 | lrm: 1.00 | dt: 648ms | tok/sec: 808,890 | mfu: 19.5% | epoch: 1 | remaining: 296s    
step 00017 (1.3%) | loss: 6.215195 | lrm: 1.00 | dt: 648ms | tok/sec: 808,542 | mfu: 19.5% | epoch: 1 | remaining: 295s    
step 00018 (1.5%) | loss: 6.134066 | lrm: 1.00 | dt: 648ms | tok/sec: 808,765 | mfu: 19.5% | epoch: 1 | remaining: 295s    
step 00019 (1.7%) | loss: 6.059962 | lrm: 1.00 | dt: 648ms | tok/sec: 808,567 | mfu: 19.5% | epoch: 1 | remaining: 294s    
step 00020 (1.9%) | loss: 5.996131 | lrm: 1.00 | dt: 649ms | tok/sec: 808,071 | mfu: 19.5% | epoch: 1 | remaining: 294s    
step 00021 (2.2%) | loss: 5.935958 | lrm: 1.00 | dt: 649ms | tok/sec: 808,316 | mfu: 19.5% | epoch: 1 | remaining: 293s    
step 00022 (2.4%) | loss: 5.880035 | lrm: 1.00 | dt: 649ms | tok/sec: 808,369 | mfu: 19.5% | epoch: 1 | remaining: 292s    
step 00023 (2.6%) | loss: 5.827742 | lrm: 1.00 | dt: 649ms | tok/sec: 808,020 | mfu: 19.5% | epoch: 1 | remaining: 292s    
step 00024 (2.8%) | loss: 5.782084 | lrm: 1.00 | dt: 649ms | tok/sec: 807,551 | mfu: 19.5% | epoch: 1 | remaining: 291s    
step 00025 (3.0%) | loss: 5.738504 | lrm: 1.00 | dt: 648ms | tok/sec: 808,572 | mfu: 19.5% | epoch: 1 | remaining: 290s    
step 00026 (3.2%) | loss: 5.695003 | lrm: 1.00 | dt: 649ms | tok/sec: 807,965 | mfu: 19.5% | epoch: 1 | remaining: 290s    
step 00027 (3.5%) | loss: 5.658941 | lrm: 1.00 | dt: 649ms | tok/sec: 808,348 | mfu: 19.5% | epoch: 1 | remaining: 289s    
step 00028 (3.7%) | loss: 5.625101 | lrm: 1.00 | dt: 649ms | tok/sec: 808,174 | mfu: 19.5% | epoch: 1 | remaining: 288s    
step 00029 (3.9%) | loss: 5.592625 | lrm: 1.00 | dt: 649ms | tok/sec: 808,321 | mfu: 19.5% | epoch: 1 | remaining: 288s    
step 00030 (4.1%) | loss: 5.559532 | lrm: 1.00 | dt: 649ms | tok/sec: 808,276 | mfu: 19.5% | epoch: 1 | remaining: 287s    
step 00031 (4.3%) | loss: 5.525809 | lrm: 1.00 | dt: 649ms | tok/sec: 808,112 | mfu: 19.5% | epoch: 1 | remaining: 286s    
step 00032 (4.5%) | loss: 5.494122 | lrm: 1.00 | dt: 649ms | tok/sec: 808,063 | mfu: 19.5% | epoch: 1 | remaining: 286s    
step 00033 (4.8%) | loss: 5.464963 | lrm: 1.00 | dt: 649ms | tok/sec: 807,934 | mfu: 19.5% | epoch: 1 | remaining: 285s    
step 00034 (5.0%) | loss: 5.432443 | lrm: 1.00 | dt: 649ms | tok/sec: 808,094 | mfu: 19.5% | epoch: 1 | remaining: 284s    
step 00035 (5.2%) | loss: 5.401877 | lrm: 1.00 | dt: 649ms | tok/sec: 807,725 | mfu: 19.5% | epoch: 1 | remaining: 284s    
step 00036 (5.4%) | loss: 5.373596 | lrm: 1.00 | dt: 649ms | tok/sec: 808,040 | mfu: 19.5% | epoch: 1 | remaining: 283s    
