Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=83 binary=110111
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'layernorm', 'attention_type': 'sliding_window', 'mlp_type': 'relu2', 'use_value_embeddings': True, 'use_qk_norm': True, 'rope_base': 50000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011375 | lrm: 1.00 | dt: 2959ms | tok/sec: 177,179 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.185863 | lrm: 1.00 | dt: 646ms | tok/sec: 811,080 | mfu: 19.6% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.145231 | lrm: 1.00 | dt: 647ms | tok/sec: 810,321 | mfu: 19.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.811355 | lrm: 1.00 | dt: 647ms | tok/sec: 810,311 | mfu: 19.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.500371 | lrm: 1.00 | dt: 647ms | tok/sec: 810,248 | mfu: 19.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.193630 | lrm: 1.00 | dt: 647ms | tok/sec: 809,814 | mfu: 19.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.918873 | lrm: 1.00 | dt: 647ms | tok/sec: 809,749 | mfu: 19.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.682878 | lrm: 1.00 | dt: 648ms | tok/sec: 809,551 | mfu: 19.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.462285 | lrm: 1.00 | dt: 648ms | tok/sec: 809,327 | mfu: 19.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.249414 | lrm: 1.00 | dt: 648ms | tok/sec: 809,081 | mfu: 19.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.061496 | lrm: 1.00 | dt: 648ms | tok/sec: 808,635 | mfu: 19.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.895616 | lrm: 1.00 | dt: 648ms | tok/sec: 808,947 | mfu: 19.5% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.744558 | lrm: 1.00 | dt: 648ms | tok/sec: 808,811 | mfu: 19.5% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.612989 | lrm: 1.00 | dt: 648ms | tok/sec: 808,871 | mfu: 19.5% | epoch: 1 | remaining: 298s    
step 00014 (0.6%) | loss: 6.494494 | lrm: 1.00 | dt: 648ms | tok/sec: 808,591 | mfu: 19.5% | epoch: 1 | remaining: 297s    
step 00015 (0.9%) | loss: 6.387668 | lrm: 1.00 | dt: 648ms | tok/sec: 808,843 | mfu: 19.5% | epoch: 1 | remaining: 297s    
step 00016 (1.1%) | loss: 6.290926 | lrm: 1.00 | dt: 648ms | tok/sec: 808,800 | mfu: 19.5% | epoch: 1 | remaining: 296s    
step 00017 (1.3%) | loss: 6.202911 | lrm: 1.00 | dt: 648ms | tok/sec: 808,705 | mfu: 19.5% | epoch: 1 | remaining: 295s    
step 00018 (1.5%) | loss: 6.124964 | lrm: 1.00 | dt: 648ms | tok/sec: 808,666 | mfu: 19.5% | epoch: 1 | remaining: 295s    
step 00019 (1.7%) | loss: 6.055402 | lrm: 1.00 | dt: 649ms | tok/sec: 808,436 | mfu: 19.5% | epoch: 1 | remaining: 294s    
step 00020 (1.9%) | loss: 5.989586 | lrm: 1.00 | dt: 648ms | tok/sec: 808,685 | mfu: 19.5% | epoch: 1 | remaining: 294s    
step 00021 (2.2%) | loss: 5.930410 | lrm: 1.00 | dt: 649ms | tok/sec: 808,196 | mfu: 19.5% | epoch: 1 | remaining: 293s    
step 00022 (2.4%) | loss: 5.877223 | lrm: 1.00 | dt: 649ms | tok/sec: 808,306 | mfu: 19.5% | epoch: 1 | remaining: 292s    
step 00023 (2.6%) | loss: 5.827487 | lrm: 1.00 | dt: 649ms | tok/sec: 808,421 | mfu: 19.5% | epoch: 1 | remaining: 292s    
step 00024 (2.8%) | loss: 5.781121 | lrm: 1.00 | dt: 649ms | tok/sec: 808,215 | mfu: 19.5% | epoch: 1 | remaining: 291s    
step 00025 (3.0%) | loss: 5.737599 | lrm: 1.00 | dt: 649ms | tok/sec: 808,234 | mfu: 19.5% | epoch: 1 | remaining: 290s    
step 00026 (3.2%) | loss: 5.693618 | lrm: 1.00 | dt: 649ms | tok/sec: 807,983 | mfu: 19.5% | epoch: 1 | remaining: 290s    
step 00027 (3.5%) | loss: 5.656238 | lrm: 1.00 | dt: 649ms | tok/sec: 808,314 | mfu: 19.5% | epoch: 1 | remaining: 289s    
step 00028 (3.7%) | loss: 5.621405 | lrm: 1.00 | dt: 649ms | tok/sec: 807,969 | mfu: 19.5% | epoch: 1 | remaining: 288s    
step 00029 (3.9%) | loss: 5.588718 | lrm: 1.00 | dt: 649ms | tok/sec: 807,999 | mfu: 19.5% | epoch: 1 | remaining: 288s    
step 00030 (4.1%) | loss: 5.555459 | lrm: 1.00 | dt: 649ms | tok/sec: 808,204 | mfu: 19.5% | epoch: 1 | remaining: 287s    
step 00031 (4.3%) | loss: 5.520654 | lrm: 1.00 | dt: 649ms | tok/sec: 808,296 | mfu: 19.5% | epoch: 1 | remaining: 286s    
step 00032 (4.5%) | loss: 5.489236 | lrm: 1.00 | dt: 649ms | tok/sec: 807,683 | mfu: 19.5% | epoch: 1 | remaining: 286s    
step 00033 (4.8%) | loss: 5.457128 | lrm: 1.00 | dt: 650ms | tok/sec: 806,997 | mfu: 19.5% | epoch: 1 | remaining: 285s    
step 00034 (5.0%) | loss: 5.423152 | lrm: 1.00 | dt: 649ms | tok/sec: 807,860 | mfu: 19.5% | epoch: 1 | remaining: 284s    
step 00035 (5.2%) | loss: 5.391958 | lrm: 1.00 | dt: 649ms | tok/sec: 807,550 | mfu: 19.5% | epoch: 1 | remaining: 284s    
step 00036 (5.4%) | loss: 5.365137 | lrm: 1.00 | dt: 649ms | tok/sec: 807,598 | mfu: 19.5% | epoch: 1 | remaining: 283s    
