Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=92 binary=000110
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'rmsnorm', 'attention_type': 'standard', 'mlp_type': 'relu2', 'use_value_embeddings': True, 'use_qk_norm': True, 'rope_base': 10000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.768271e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011380 | lrm: 1.00 | dt: 2894ms | tok/sec: 181,163 | mfu: 5.1% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854869 | lrm: 1.00 | dt: 585ms | tok/sec: 896,212 | mfu: 25.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.444369 | lrm: 1.00 | dt: 586ms | tok/sec: 895,453 | mfu: 25.1% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.978766 | lrm: 1.00 | dt: 585ms | tok/sec: 895,506 | mfu: 25.1% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.586740 | lrm: 1.00 | dt: 586ms | tok/sec: 895,155 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.251656 | lrm: 1.00 | dt: 586ms | tok/sec: 894,839 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.001059 | lrm: 1.00 | dt: 586ms | tok/sec: 894,180 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.792917 | lrm: 1.00 | dt: 586ms | tok/sec: 894,088 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.614002 | lrm: 1.00 | dt: 587ms | tok/sec: 893,545 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.464447 | lrm: 1.00 | dt: 587ms | tok/sec: 893,891 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.339664 | lrm: 1.00 | dt: 587ms | tok/sec: 893,896 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.232004 | lrm: 1.00 | dt: 587ms | tok/sec: 893,693 | mfu: 25.0% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.137478 | lrm: 1.00 | dt: 587ms | tok/sec: 893,360 | mfu: 25.0% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.053253 | lrm: 1.00 | dt: 587ms | tok/sec: 893,155 | mfu: 25.0% | epoch: 1 | remaining: 298s    
step 00014 (0.6%) | loss: 5.981758 | lrm: 1.00 | dt: 587ms | tok/sec: 892,436 | mfu: 25.0% | epoch: 1 | remaining: 298s    
step 00015 (0.8%) | loss: 5.916190 | lrm: 1.00 | dt: 588ms | tok/sec: 891,586 | mfu: 24.9% | epoch: 1 | remaining: 297s    
step 00016 (1.0%) | loss: 5.856266 | lrm: 1.00 | dt: 588ms | tok/sec: 891,650 | mfu: 24.9% | epoch: 1 | remaining: 296s    
step 00017 (1.2%) | loss: 5.801684 | lrm: 1.00 | dt: 589ms | tok/sec: 890,333 | mfu: 24.9% | epoch: 1 | remaining: 296s    
step 00018 (1.4%) | loss: 5.753286 | lrm: 1.00 | dt: 587ms | tok/sec: 892,575 | mfu: 25.0% | epoch: 1 | remaining: 295s    
step 00019 (1.6%) | loss: 5.708181 | lrm: 1.00 | dt: 587ms | tok/sec: 892,480 | mfu: 25.0% | epoch: 1 | remaining: 295s    
step 00020 (1.8%) | loss: 5.666471 | lrm: 1.00 | dt: 587ms | tok/sec: 892,683 | mfu: 25.0% | epoch: 1 | remaining: 294s    
step 00021 (2.0%) | loss: 5.626683 | lrm: 1.00 | dt: 588ms | tok/sec: 891,046 | mfu: 24.9% | epoch: 1 | remaining: 294s    
step 00022 (2.2%) | loss: 5.590992 | lrm: 1.00 | dt: 589ms | tok/sec: 890,160 | mfu: 24.9% | epoch: 1 | remaining: 293s    
step 00023 (2.4%) | loss: 5.553522 | lrm: 1.00 | dt: 588ms | tok/sec: 891,559 | mfu: 24.9% | epoch: 1 | remaining: 292s    
step 00024 (2.5%) | loss: 5.517216 | lrm: 1.00 | dt: 588ms | tok/sec: 891,576 | mfu: 24.9% | epoch: 1 | remaining: 292s    
step 00025 (2.7%) | loss: 5.484774 | lrm: 1.00 | dt: 588ms | tok/sec: 891,233 | mfu: 24.9% | epoch: 1 | remaining: 291s    
step 00026 (2.9%) | loss: 5.449974 | lrm: 1.00 | dt: 588ms | tok/sec: 891,470 | mfu: 24.9% | epoch: 1 | remaining: 291s    
step 00027 (3.1%) | loss: 5.420935 | lrm: 1.00 | dt: 588ms | tok/sec: 891,155 | mfu: 24.9% | epoch: 1 | remaining: 290s    
step 00028 (3.3%) | loss: 5.393404 | lrm: 1.00 | dt: 588ms | tok/sec: 891,826 | mfu: 25.0% | epoch: 1 | remaining: 289s    
step 00029 (3.5%) | loss: 5.367237 | lrm: 1.00 | dt: 588ms | tok/sec: 891,702 | mfu: 24.9% | epoch: 1 | remaining: 289s    
step 00030 (3.7%) | loss: 5.340018 | lrm: 1.00 | dt: 588ms | tok/sec: 891,668 | mfu: 24.9% | epoch: 1 | remaining: 288s    
step 00031 (3.9%) | loss: 5.311575 | lrm: 1.00 | dt: 589ms | tok/sec: 890,298 | mfu: 24.9% | epoch: 1 | remaining: 288s    
step 00032 (4.1%) | loss: 5.286379 | lrm: 1.00 | dt: 588ms | tok/sec: 890,990 | mfu: 24.9% | epoch: 1 | remaining: 287s    
step 00033 (4.3%) | loss: 5.263205 | lrm: 1.00 | dt: 589ms | tok/sec: 890,552 | mfu: 24.9% | epoch: 1 | remaining: 286s    
step 00034 (4.5%) | loss: 5.232946 | lrm: 1.00 | dt: 589ms | tok/sec: 890,236 | mfu: 24.9% | epoch: 1 | remaining: 286s    
step 00035 (4.7%) | loss: 5.207280 | lrm: 1.00 | dt: 589ms | tok/sec: 890,822 | mfu: 24.9% | epoch: 1 | remaining: 285s    
step 00036 (4.9%) | loss: 5.182127 | lrm: 1.00 | dt: 588ms | tok/sec: 890,990 | mfu: 24.9% | epoch: 1 | remaining: 285s    
