Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=30 binary=011101
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'rmsnorm', 'attention_type': 'sliding_window', 'mlp_type': 'swiglu', 'use_value_embeddings': True, 'use_qk_norm': False, 'rope_base': 50000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 33,554,944
  scalars                 : 16
  total                   : 58,720,784
Estimated FLOPs per token: 2.894100e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011380 | lrm: 1.00 | dt: 3205ms | tok/sec: 163,604 | mfu: 4.8% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.853475 | lrm: 1.00 | dt: 691ms | tok/sec: 758,531 | mfu: 22.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.460813 | lrm: 1.00 | dt: 692ms | tok/sec: 757,881 | mfu: 22.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.001403 | lrm: 1.00 | dt: 692ms | tok/sec: 757,957 | mfu: 22.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.615061 | lrm: 1.00 | dt: 692ms | tok/sec: 757,441 | mfu: 22.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.275548 | lrm: 1.00 | dt: 693ms | tok/sec: 756,420 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.023112 | lrm: 1.00 | dt: 692ms | tok/sec: 757,737 | mfu: 22.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.815319 | lrm: 1.00 | dt: 694ms | tok/sec: 755,930 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.638225 | lrm: 1.00 | dt: 694ms | tok/sec: 755,545 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.486776 | lrm: 1.00 | dt: 693ms | tok/sec: 756,965 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.361712 | lrm: 1.00 | dt: 693ms | tok/sec: 756,009 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.254223 | lrm: 1.00 | dt: 695ms | tok/sec: 754,511 | mfu: 22.1% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.160526 | lrm: 1.00 | dt: 693ms | tok/sec: 756,171 | mfu: 22.1% | epoch: 1 | remaining: 299s    
step 00013 (0.5%) | loss: 6.082002 | lrm: 1.00 | dt: 694ms | tok/sec: 755,683 | mfu: 22.1% | epoch: 1 | remaining: 298s    
step 00014 (0.7%) | loss: 6.007472 | lrm: 1.00 | dt: 694ms | tok/sec: 755,210 | mfu: 22.1% | epoch: 1 | remaining: 297s    
step 00015 (0.9%) | loss: 5.944683 | lrm: 1.00 | dt: 694ms | tok/sec: 755,180 | mfu: 22.1% | epoch: 1 | remaining: 297s    
step 00016 (1.2%) | loss: 5.886818 | lrm: 1.00 | dt: 694ms | tok/sec: 755,865 | mfu: 22.1% | epoch: 1 | remaining: 296s    
step 00017 (1.4%) | loss: 5.833472 | lrm: 1.00 | dt: 696ms | tok/sec: 753,310 | mfu: 22.0% | epoch: 1 | remaining: 295s    
step 00018 (1.6%) | loss: 5.784798 | lrm: 1.00 | dt: 695ms | tok/sec: 753,891 | mfu: 22.0% | epoch: 1 | remaining: 294s    
step 00019 (1.9%) | loss: 5.742824 | lrm: 1.00 | dt: 696ms | tok/sec: 753,448 | mfu: 22.0% | epoch: 1 | remaining: 294s    
step 00020 (2.1%) | loss: 5.704298 | lrm: 1.00 | dt: 694ms | tok/sec: 755,731 | mfu: 22.1% | epoch: 1 | remaining: 293s    
step 00021 (2.3%) | loss: 5.666192 | lrm: 1.00 | dt: 696ms | tok/sec: 753,491 | mfu: 22.0% | epoch: 1 | remaining: 292s    
step 00022 (2.5%) | loss: 5.629370 | lrm: 1.00 | dt: 697ms | tok/sec: 751,822 | mfu: 22.0% | epoch: 1 | remaining: 292s    
step 00023 (2.8%) | loss: 5.596210 | lrm: 1.00 | dt: 697ms | tok/sec: 752,384 | mfu: 22.0% | epoch: 1 | remaining: 291s    
step 00024 (3.0%) | loss: 5.564627 | lrm: 1.00 | dt: 696ms | tok/sec: 752,864 | mfu: 22.0% | epoch: 1 | remaining: 290s    
step 00025 (3.2%) | loss: 5.533543 | lrm: 1.00 | dt: 695ms | tok/sec: 754,870 | mfu: 22.1% | epoch: 1 | remaining: 290s    
step 00026 (3.5%) | loss: 5.499774 | lrm: 1.00 | dt: 696ms | tok/sec: 753,407 | mfu: 22.0% | epoch: 1 | remaining: 289s    
step 00027 (3.7%) | loss: 5.471001 | lrm: 1.00 | dt: 697ms | tok/sec: 751,927 | mfu: 22.0% | epoch: 1 | remaining: 288s    
step 00028 (3.9%) | loss: 5.442799 | lrm: 1.00 | dt: 697ms | tok/sec: 752,241 | mfu: 22.0% | epoch: 1 | remaining: 287s    
step 00029 (4.2%) | loss: 5.416880 | lrm: 1.00 | dt: 698ms | tok/sec: 751,177 | mfu: 22.0% | epoch: 1 | remaining: 287s    
step 00030 (4.4%) | loss: 5.389349 | lrm: 1.00 | dt: 697ms | tok/sec: 751,765 | mfu: 22.0% | epoch: 1 | remaining: 286s    
step 00031 (4.6%) | loss: 5.360274 | lrm: 1.00 | dt: 697ms | tok/sec: 752,457 | mfu: 22.0% | epoch: 1 | remaining: 285s    
step 00032 (4.9%) | loss: 5.334395 | lrm: 1.00 | dt: 696ms | tok/sec: 753,659 | mfu: 22.0% | epoch: 1 | remaining: 285s    
step 00033 (5.1%) | loss: 5.306379 | lrm: 1.00 | dt: 697ms | tok/sec: 752,575 | mfu: 22.0% | epoch: 1 | remaining: 284s    
step 00034 (5.3%) | loss: 5.276480 | lrm: 1.00 | dt: 698ms | tok/sec: 751,218 | mfu: 22.0% | epoch: 1 | remaining: 283s    
step 00035 (5.6%) | loss: 5.249628 | lrm: 1.00 | dt: 698ms | tok/sec: 751,260 | mfu: 22.0% | epoch: 1 | remaining: 283s    
step 00036 (5.8%) | loss: 5.225535 | lrm: 1.00 | dt: 698ms | tok/sec: 750,832 | mfu: 22.0% | epoch: 1 | remaining: 282s    
