Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=49 binary=010100
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'rmsnorm', 'attention_type': 'sliding_window', 'mlp_type': 'relu2', 'use_value_embeddings': True, 'use_qk_norm': False, 'rope_base': 10000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011380 | lrm: 1.00 | dt: 2887ms | tok/sec: 181,621 | mfu: 4.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854871 | lrm: 1.00 | dt: 573ms | tok/sec: 915,411 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.444364 | lrm: 1.00 | dt: 574ms | tok/sec: 913,768 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.978742 | lrm: 1.00 | dt: 573ms | tok/sec: 915,063 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.586872 | lrm: 1.00 | dt: 574ms | tok/sec: 914,067 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.256117 | lrm: 1.00 | dt: 574ms | tok/sec: 913,249 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.004707 | lrm: 1.00 | dt: 574ms | tok/sec: 913,597 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.792932 | lrm: 1.00 | dt: 574ms | tok/sec: 913,896 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.612264 | lrm: 1.00 | dt: 575ms | tok/sec: 912,182 | mfu: 22.0% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.459891 | lrm: 1.00 | dt: 575ms | tok/sec: 911,880 | mfu: 22.0% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.329974 | lrm: 1.00 | dt: 574ms | tok/sec: 913,012 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.221392 | lrm: 1.00 | dt: 575ms | tok/sec: 912,535 | mfu: 22.0% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.124808 | lrm: 1.00 | dt: 575ms | tok/sec: 911,329 | mfu: 22.0% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.038347 | lrm: 1.00 | dt: 575ms | tok/sec: 912,086 | mfu: 22.0% | epoch: 1 | remaining: 298s    
step 00014 (0.6%) | loss: 5.965990 | lrm: 1.00 | dt: 574ms | tok/sec: 913,004 | mfu: 22.1% | epoch: 1 | remaining: 298s    
step 00015 (0.8%) | loss: 5.901331 | lrm: 1.00 | dt: 575ms | tok/sec: 912,036 | mfu: 22.0% | epoch: 1 | remaining: 297s    
step 00016 (1.0%) | loss: 5.845905 | lrm: 1.00 | dt: 576ms | tok/sec: 910,771 | mfu: 22.0% | epoch: 1 | remaining: 297s    
step 00017 (1.1%) | loss: 5.790929 | lrm: 1.00 | dt: 576ms | tok/sec: 910,855 | mfu: 22.0% | epoch: 1 | remaining: 296s    
step 00018 (1.3%) | loss: 5.741226 | lrm: 1.00 | dt: 575ms | tok/sec: 911,754 | mfu: 22.0% | epoch: 1 | remaining: 295s    
step 00019 (1.5%) | loss: 5.694702 | lrm: 1.00 | dt: 575ms | tok/sec: 911,575 | mfu: 22.0% | epoch: 1 | remaining: 295s    
step 00020 (1.7%) | loss: 5.652347 | lrm: 1.00 | dt: 576ms | tok/sec: 909,977 | mfu: 22.0% | epoch: 1 | remaining: 294s    
step 00021 (1.9%) | loss: 5.612576 | lrm: 1.00 | dt: 577ms | tok/sec: 909,318 | mfu: 22.0% | epoch: 1 | remaining: 294s    
step 00022 (2.1%) | loss: 5.577235 | lrm: 1.00 | dt: 576ms | tok/sec: 910,238 | mfu: 22.0% | epoch: 1 | remaining: 293s    
step 00023 (2.3%) | loss: 5.539807 | lrm: 1.00 | dt: 576ms | tok/sec: 910,678 | mfu: 22.0% | epoch: 1 | remaining: 293s    
step 00024 (2.5%) | loss: 5.503517 | lrm: 1.00 | dt: 576ms | tok/sec: 910,906 | mfu: 22.0% | epoch: 1 | remaining: 292s    
step 00025 (2.7%) | loss: 5.471522 | lrm: 1.00 | dt: 576ms | tok/sec: 910,301 | mfu: 22.0% | epoch: 1 | remaining: 291s    
step 00026 (2.9%) | loss: 5.437139 | lrm: 1.00 | dt: 577ms | tok/sec: 909,422 | mfu: 22.0% | epoch: 1 | remaining: 291s    
step 00027 (3.1%) | loss: 5.407951 | lrm: 1.00 | dt: 576ms | tok/sec: 909,787 | mfu: 22.0% | epoch: 1 | remaining: 290s    
step 00028 (3.3%) | loss: 5.380761 | lrm: 1.00 | dt: 575ms | tok/sec: 911,097 | mfu: 22.0% | epoch: 1 | remaining: 290s    
step 00029 (3.5%) | loss: 5.353524 | lrm: 1.00 | dt: 575ms | tok/sec: 911,388 | mfu: 22.0% | epoch: 1 | remaining: 289s    
step 00030 (3.6%) | loss: 5.325465 | lrm: 1.00 | dt: 576ms | tok/sec: 909,497 | mfu: 22.0% | epoch: 1 | remaining: 288s    
step 00031 (3.8%) | loss: 5.297537 | lrm: 1.00 | dt: 577ms | tok/sec: 908,343 | mfu: 21.9% | epoch: 1 | remaining: 288s    
step 00032 (4.0%) | loss: 5.271686 | lrm: 1.00 | dt: 576ms | tok/sec: 910,483 | mfu: 22.0% | epoch: 1 | remaining: 287s    
step 00033 (4.2%) | loss: 5.243630 | lrm: 1.00 | dt: 576ms | tok/sec: 910,225 | mfu: 22.0% | epoch: 1 | remaining: 287s    
step 00034 (4.4%) | loss: 5.214083 | lrm: 1.00 | dt: 576ms | tok/sec: 910,639 | mfu: 22.0% | epoch: 1 | remaining: 286s    
step 00035 (4.6%) | loss: 5.188381 | lrm: 1.00 | dt: 576ms | tok/sec: 909,992 | mfu: 22.0% | epoch: 1 | remaining: 286s    
step 00036 (4.8%) | loss: 5.164928 | lrm: 1.00 | dt: 577ms | tok/sec: 908,600 | mfu: 22.0% | epoch: 1 | remaining: 285s    
