Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=98 binary=010110
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'rmsnorm', 'attention_type': 'sliding_window', 'mlp_type': 'relu2', 'use_value_embeddings': True, 'use_qk_norm': True, 'rope_base': 10000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011380 | lrm: 1.00 | dt: 3115ms | tok/sec: 168,304 | mfu: 4.1% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854869 | lrm: 1.00 | dt: 585ms | tok/sec: 895,786 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.444369 | lrm: 1.00 | dt: 585ms | tok/sec: 895,642 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.978766 | lrm: 1.00 | dt: 586ms | tok/sec: 894,938 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.586767 | lrm: 1.00 | dt: 586ms | tok/sec: 894,421 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.256047 | lrm: 1.00 | dt: 586ms | tok/sec: 894,767 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.004682 | lrm: 1.00 | dt: 586ms | tok/sec: 894,443 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.792981 | lrm: 1.00 | dt: 586ms | tok/sec: 894,557 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.612298 | lrm: 1.00 | dt: 586ms | tok/sec: 893,987 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.459930 | lrm: 1.00 | dt: 587ms | tok/sec: 893,817 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.333411 | lrm: 1.00 | dt: 587ms | tok/sec: 893,780 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.224375 | lrm: 1.00 | dt: 587ms | tok/sec: 892,550 | mfu: 21.6% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.128307 | lrm: 1.00 | dt: 587ms | tok/sec: 892,820 | mfu: 21.6% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.043172 | lrm: 1.00 | dt: 587ms | tok/sec: 892,875 | mfu: 21.6% | epoch: 1 | remaining: 298s    
step 00014 (0.6%) | loss: 5.973020 | lrm: 1.00 | dt: 588ms | tok/sec: 892,281 | mfu: 21.6% | epoch: 1 | remaining: 298s    
step 00015 (0.8%) | loss: 5.909000 | lrm: 1.00 | dt: 587ms | tok/sec: 893,507 | mfu: 21.6% | epoch: 1 | remaining: 297s    
step 00016 (1.0%) | loss: 5.853784 | lrm: 1.00 | dt: 587ms | tok/sec: 892,456 | mfu: 21.6% | epoch: 1 | remaining: 296s    
step 00017 (1.2%) | loss: 5.799592 | lrm: 1.00 | dt: 587ms | tok/sec: 892,538 | mfu: 21.6% | epoch: 1 | remaining: 296s    
step 00018 (1.4%) | loss: 5.751358 | lrm: 1.00 | dt: 588ms | tok/sec: 891,737 | mfu: 21.5% | epoch: 1 | remaining: 295s    
step 00019 (1.6%) | loss: 5.705676 | lrm: 1.00 | dt: 588ms | tok/sec: 891,554 | mfu: 21.5% | epoch: 1 | remaining: 295s    
step 00020 (1.8%) | loss: 5.663170 | lrm: 1.00 | dt: 588ms | tok/sec: 892,316 | mfu: 21.6% | epoch: 1 | remaining: 294s    
step 00021 (2.0%) | loss: 5.624251 | lrm: 1.00 | dt: 587ms | tok/sec: 892,516 | mfu: 21.6% | epoch: 1 | remaining: 294s    
step 00022 (2.2%) | loss: 5.588414 | lrm: 1.00 | dt: 588ms | tok/sec: 892,385 | mfu: 21.6% | epoch: 1 | remaining: 293s    
step 00023 (2.3%) | loss: 5.554312 | lrm: 1.00 | dt: 588ms | tok/sec: 891,587 | mfu: 21.5% | epoch: 1 | remaining: 292s    
step 00024 (2.5%) | loss: 5.518927 | lrm: 1.00 | dt: 588ms | tok/sec: 891,548 | mfu: 21.5% | epoch: 1 | remaining: 292s    
step 00025 (2.7%) | loss: 5.487901 | lrm: 1.00 | dt: 588ms | tok/sec: 892,173 | mfu: 21.6% | epoch: 1 | remaining: 291s    
step 00026 (2.9%) | loss: 5.454499 | lrm: 1.00 | dt: 588ms | tok/sec: 891,495 | mfu: 21.5% | epoch: 1 | remaining: 291s    
step 00027 (3.1%) | loss: 5.425633 | lrm: 1.00 | dt: 588ms | tok/sec: 891,986 | mfu: 21.6% | epoch: 1 | remaining: 290s    
step 00028 (3.3%) | loss: 5.398557 | lrm: 1.00 | dt: 588ms | tok/sec: 892,224 | mfu: 21.6% | epoch: 1 | remaining: 289s    
step 00029 (3.5%) | loss: 5.372603 | lrm: 1.00 | dt: 588ms | tok/sec: 891,607 | mfu: 21.5% | epoch: 1 | remaining: 289s    
step 00030 (3.7%) | loss: 5.345733 | lrm: 1.00 | dt: 588ms | tok/sec: 891,470 | mfu: 21.5% | epoch: 1 | remaining: 288s    
step 00031 (3.9%) | loss: 5.317162 | lrm: 1.00 | dt: 588ms | tok/sec: 891,695 | mfu: 21.5% | epoch: 1 | remaining: 288s    
step 00032 (4.1%) | loss: 5.292337 | lrm: 1.00 | dt: 588ms | tok/sec: 891,224 | mfu: 21.5% | epoch: 1 | remaining: 287s    
step 00033 (4.3%) | loss: 5.265138 | lrm: 1.00 | dt: 589ms | tok/sec: 890,415 | mfu: 21.5% | epoch: 1 | remaining: 286s    
step 00034 (4.5%) | loss: 5.236664 | lrm: 1.00 | dt: 589ms | tok/sec: 889,556 | mfu: 21.5% | epoch: 1 | remaining: 286s    
step 00035 (4.7%) | loss: 5.211952 | lrm: 1.00 | dt: 588ms | tok/sec: 891,249 | mfu: 21.5% | epoch: 1 | remaining: 285s    
step 00036 (4.9%) | loss: 5.188602 | lrm: 1.00 | dt: 588ms | tok/sec: 891,109 | mfu: 21.5% | epoch: 1 | remaining: 285s    
