Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=91 binary=010011
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'rmsnorm', 'attention_type': 'sliding_window', 'mlp_type': 'relu2', 'use_value_embeddings': False, 'use_qk_norm': True, 'rope_base': 50000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 0
  lm_head                 : 4,194,304
  transformer_matrices    : 25,165,824
  scalars                 : 16
  total                   : 33,554,448
Estimated FLOPs per token: 2.390753e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011380 | lrm: 1.00 | dt: 2618ms | tok/sec: 200,246 | mfu: 4.8% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854859 | lrm: 1.00 | dt: 576ms | tok/sec: 909,834 | mfu: 22.0% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.447546 | lrm: 1.00 | dt: 577ms | tok/sec: 909,068 | mfu: 22.0% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.981586 | lrm: 1.00 | dt: 577ms | tok/sec: 908,592 | mfu: 22.0% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.588336 | lrm: 1.00 | dt: 577ms | tok/sec: 908,118 | mfu: 21.9% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.258483 | lrm: 1.00 | dt: 578ms | tok/sec: 906,753 | mfu: 21.9% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.007876 | lrm: 1.00 | dt: 578ms | tok/sec: 906,957 | mfu: 21.9% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.797319 | lrm: 1.00 | dt: 578ms | tok/sec: 907,570 | mfu: 21.9% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.617256 | lrm: 1.00 | dt: 578ms | tok/sec: 906,797 | mfu: 21.9% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.464964 | lrm: 1.00 | dt: 579ms | tok/sec: 906,200 | mfu: 21.9% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.334905 | lrm: 1.00 | dt: 578ms | tok/sec: 907,350 | mfu: 21.9% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.226536 | lrm: 1.00 | dt: 578ms | tok/sec: 907,231 | mfu: 21.9% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.129689 | lrm: 1.00 | dt: 578ms | tok/sec: 906,973 | mfu: 21.9% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.043564 | lrm: 1.00 | dt: 579ms | tok/sec: 906,195 | mfu: 21.9% | epoch: 1 | remaining: 298s    
step 00014 (0.6%) | loss: 5.972076 | lrm: 1.00 | dt: 579ms | tok/sec: 905,745 | mfu: 21.9% | epoch: 1 | remaining: 298s    
step 00015 (0.8%) | loss: 5.907436 | lrm: 1.00 | dt: 579ms | tok/sec: 905,206 | mfu: 21.9% | epoch: 1 | remaining: 297s    
step 00016 (1.0%) | loss: 5.852468 | lrm: 1.00 | dt: 579ms | tok/sec: 904,752 | mfu: 21.9% | epoch: 1 | remaining: 297s    
step 00017 (1.2%) | loss: 5.799385 | lrm: 1.00 | dt: 580ms | tok/sec: 903,417 | mfu: 21.8% | epoch: 1 | remaining: 296s    
step 00018 (1.4%) | loss: 5.752279 | lrm: 1.00 | dt: 579ms | tok/sec: 905,327 | mfu: 21.9% | epoch: 1 | remaining: 295s    
step 00019 (1.5%) | loss: 5.709471 | lrm: 1.00 | dt: 580ms | tok/sec: 904,631 | mfu: 21.9% | epoch: 1 | remaining: 295s    
step 00020 (1.7%) | loss: 5.669703 | lrm: 1.00 | dt: 580ms | tok/sec: 904,407 | mfu: 21.9% | epoch: 1 | remaining: 294s    
step 00021 (1.9%) | loss: 5.633178 | lrm: 1.00 | dt: 580ms | tok/sec: 904,246 | mfu: 21.8% | epoch: 1 | remaining: 294s    
step 00022 (2.1%) | loss: 5.601735 | lrm: 1.00 | dt: 580ms | tok/sec: 903,791 | mfu: 21.8% | epoch: 1 | remaining: 293s    
step 00023 (2.3%) | loss: 5.569700 | lrm: 1.00 | dt: 580ms | tok/sec: 903,564 | mfu: 21.8% | epoch: 1 | remaining: 292s    
step 00024 (2.5%) | loss: 5.539287 | lrm: 1.00 | dt: 580ms | tok/sec: 904,342 | mfu: 21.9% | epoch: 1 | remaining: 292s    
step 00025 (2.7%) | loss: 5.513701 | lrm: 1.00 | dt: 580ms | tok/sec: 903,993 | mfu: 21.8% | epoch: 1 | remaining: 291s    
step 00026 (2.9%) | loss: 5.486154 | lrm: 1.00 | dt: 580ms | tok/sec: 903,988 | mfu: 21.8% | epoch: 1 | remaining: 291s    
step 00027 (3.1%) | loss: 5.464154 | lrm: 1.00 | dt: 580ms | tok/sec: 904,129 | mfu: 21.8% | epoch: 1 | remaining: 290s    
step 00028 (3.3%) | loss: 5.445087 | lrm: 1.00 | dt: 580ms | tok/sec: 903,997 | mfu: 21.8% | epoch: 1 | remaining: 290s    
step 00029 (3.5%) | loss: 5.426260 | lrm: 1.00 | dt: 580ms | tok/sec: 903,799 | mfu: 21.8% | epoch: 1 | remaining: 289s    
step 00030 (3.7%) | loss: 5.408515 | lrm: 1.00 | dt: 580ms | tok/sec: 903,519 | mfu: 21.8% | epoch: 1 | remaining: 288s    
step 00031 (3.9%) | loss: 5.389902 | lrm: 1.00 | dt: 580ms | tok/sec: 903,985 | mfu: 21.8% | epoch: 1 | remaining: 288s    
step 00032 (4.1%) | loss: 5.373365 | lrm: 1.00 | dt: 580ms | tok/sec: 903,893 | mfu: 21.8% | epoch: 1 | remaining: 287s    
step 00033 (4.3%) | loss: 5.354958 | lrm: 1.00 | dt: 580ms | tok/sec: 904,027 | mfu: 21.8% | epoch: 1 | remaining: 287s    
step 00034 (4.4%) | loss: 5.335894 | lrm: 1.00 | dt: 580ms | tok/sec: 903,806 | mfu: 21.8% | epoch: 1 | remaining: 286s    
step 00035 (4.6%) | loss: 5.322547 | lrm: 1.00 | dt: 580ms | tok/sec: 903,240 | mfu: 21.8% | epoch: 1 | remaining: 286s    
step 00036 (4.8%) | loss: 5.309798 | lrm: 1.00 | dt: 580ms | tok/sec: 903,782 | mfu: 21.8% | epoch: 1 | remaining: 285s    
