Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=22 binary=000101
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'rmsnorm', 'attention_type': 'standard', 'mlp_type': 'relu2', 'use_value_embeddings': True, 'use_qk_norm': False, 'rope_base': 50000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.768271e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011380 | lrm: 1.00 | dt: 2838ms | tok/sec: 184,728 | mfu: 5.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854856 | lrm: 1.00 | dt: 573ms | tok/sec: 915,709 | mfu: 25.6% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.446286 | lrm: 1.00 | dt: 574ms | tok/sec: 913,592 | mfu: 25.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.980668 | lrm: 1.00 | dt: 573ms | tok/sec: 914,605 | mfu: 25.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.587181 | lrm: 1.00 | dt: 573ms | tok/sec: 914,847 | mfu: 25.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.257346 | lrm: 1.00 | dt: 574ms | tok/sec: 914,006 | mfu: 25.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.006327 | lrm: 1.00 | dt: 574ms | tok/sec: 913,574 | mfu: 25.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.794712 | lrm: 1.00 | dt: 574ms | tok/sec: 913,851 | mfu: 25.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.614227 | lrm: 1.00 | dt: 574ms | tok/sec: 912,639 | mfu: 25.5% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.461886 | lrm: 1.00 | dt: 575ms | tok/sec: 912,575 | mfu: 25.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.331911 | lrm: 1.00 | dt: 574ms | tok/sec: 912,846 | mfu: 25.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.223526 | lrm: 1.00 | dt: 575ms | tok/sec: 911,780 | mfu: 25.5% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.127516 | lrm: 1.00 | dt: 575ms | tok/sec: 911,876 | mfu: 25.5% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.042293 | lrm: 1.00 | dt: 575ms | tok/sec: 911,388 | mfu: 25.5% | epoch: 1 | remaining: 298s    
step 00014 (0.6%) | loss: 5.970442 | lrm: 1.00 | dt: 575ms | tok/sec: 912,592 | mfu: 25.5% | epoch: 1 | remaining: 298s    
step 00015 (0.8%) | loss: 5.904409 | lrm: 1.00 | dt: 575ms | tok/sec: 912,191 | mfu: 25.5% | epoch: 1 | remaining: 297s    
step 00016 (1.0%) | loss: 5.844823 | lrm: 1.00 | dt: 575ms | tok/sec: 911,431 | mfu: 25.5% | epoch: 1 | remaining: 297s    
step 00017 (1.1%) | loss: 5.790575 | lrm: 1.00 | dt: 576ms | tok/sec: 910,978 | mfu: 25.5% | epoch: 1 | remaining: 296s    
step 00018 (1.3%) | loss: 5.742903 | lrm: 1.00 | dt: 575ms | tok/sec: 911,211 | mfu: 25.5% | epoch: 1 | remaining: 295s    
step 00019 (1.5%) | loss: 5.698011 | lrm: 1.00 | dt: 575ms | tok/sec: 912,412 | mfu: 25.5% | epoch: 1 | remaining: 295s    
step 00020 (1.7%) | loss: 5.656778 | lrm: 1.00 | dt: 576ms | tok/sec: 910,285 | mfu: 25.5% | epoch: 1 | remaining: 294s    
step 00021 (1.9%) | loss: 5.617622 | lrm: 1.00 | dt: 576ms | tok/sec: 910,569 | mfu: 25.5% | epoch: 1 | remaining: 294s    
step 00022 (2.1%) | loss: 5.580819 | lrm: 1.00 | dt: 575ms | tok/sec: 911,325 | mfu: 25.5% | epoch: 1 | remaining: 293s    
step 00023 (2.3%) | loss: 5.544483 | lrm: 1.00 | dt: 575ms | tok/sec: 911,919 | mfu: 25.5% | epoch: 1 | remaining: 293s    
step 00024 (2.5%) | loss: 5.510906 | lrm: 1.00 | dt: 576ms | tok/sec: 910,983 | mfu: 25.5% | epoch: 1 | remaining: 292s    
step 00025 (2.7%) | loss: 5.482265 | lrm: 1.00 | dt: 576ms | tok/sec: 910,510 | mfu: 25.5% | epoch: 1 | remaining: 291s    
step 00026 (2.9%) | loss: 5.449860 | lrm: 1.00 | dt: 576ms | tok/sec: 909,877 | mfu: 25.5% | epoch: 1 | remaining: 291s    
step 00027 (3.1%) | loss: 5.421718 | lrm: 1.00 | dt: 576ms | tok/sec: 909,979 | mfu: 25.5% | epoch: 1 | remaining: 290s    
step 00028 (3.3%) | loss: 5.395442 | lrm: 1.00 | dt: 576ms | tok/sec: 910,639 | mfu: 25.5% | epoch: 1 | remaining: 290s    
step 00029 (3.5%) | loss: 5.369476 | lrm: 1.00 | dt: 576ms | tok/sec: 910,685 | mfu: 25.5% | epoch: 1 | remaining: 289s    
step 00030 (3.6%) | loss: 5.343491 | lrm: 1.00 | dt: 577ms | tok/sec: 908,973 | mfu: 25.4% | epoch: 1 | remaining: 288s    
step 00031 (3.8%) | loss: 5.314968 | lrm: 1.00 | dt: 577ms | tok/sec: 908,787 | mfu: 25.4% | epoch: 1 | remaining: 288s    
step 00032 (4.0%) | loss: 5.289919 | lrm: 1.00 | dt: 576ms | tok/sec: 910,137 | mfu: 25.5% | epoch: 1 | remaining: 287s    
step 00033 (4.2%) | loss: 5.263679 | lrm: 1.00 | dt: 576ms | tok/sec: 910,544 | mfu: 25.5% | epoch: 1 | remaining: 287s    
step 00034 (4.4%) | loss: 5.235505 | lrm: 1.00 | dt: 576ms | tok/sec: 910,361 | mfu: 25.5% | epoch: 1 | remaining: 286s    
step 00035 (4.6%) | loss: 5.212451 | lrm: 1.00 | dt: 577ms | tok/sec: 908,132 | mfu: 25.4% | epoch: 1 | remaining: 286s    
step 00036 (4.8%) | loss: 5.190000 | lrm: 1.00 | dt: 577ms | tok/sec: 908,350 | mfu: 25.4% | epoch: 1 | remaining: 285s    
