Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=74 binary=110010
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'layernorm', 'attention_type': 'sliding_window', 'mlp_type': 'relu2', 'use_value_embeddings': False, 'use_qk_norm': True, 'rope_base': 10000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 0
  lm_head                 : 4,194,304
  transformer_matrices    : 25,165,824
  scalars                 : 16
  total                   : 33,554,448
Estimated FLOPs per token: 2.390753e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011375 | lrm: 1.00 | dt: 2713ms | tok/sec: 193,248 | mfu: 4.7% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.185895 | lrm: 1.00 | dt: 638ms | tok/sec: 821,888 | mfu: 19.9% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.158704 | lrm: 1.00 | dt: 639ms | tok/sec: 821,052 | mfu: 19.8% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.844254 | lrm: 1.00 | dt: 639ms | tok/sec: 820,953 | mfu: 19.8% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.534207 | lrm: 1.00 | dt: 638ms | tok/sec: 821,222 | mfu: 19.8% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.202689 | lrm: 1.00 | dt: 639ms | tok/sec: 820,853 | mfu: 19.8% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.911771 | lrm: 1.00 | dt: 639ms | tok/sec: 820,474 | mfu: 19.8% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.660944 | lrm: 1.00 | dt: 639ms | tok/sec: 820,842 | mfu: 19.8% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.436220 | lrm: 1.00 | dt: 639ms | tok/sec: 820,627 | mfu: 19.8% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.223648 | lrm: 1.00 | dt: 639ms | tok/sec: 820,255 | mfu: 19.8% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.036089 | lrm: 1.00 | dt: 639ms | tok/sec: 820,086 | mfu: 19.8% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.871526 | lrm: 1.00 | dt: 639ms | tok/sec: 820,124 | mfu: 19.8% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.722269 | lrm: 1.00 | dt: 639ms | tok/sec: 819,853 | mfu: 19.8% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.586833 | lrm: 1.00 | dt: 639ms | tok/sec: 819,898 | mfu: 19.8% | epoch: 1 | remaining: 298s    
step 00014 (0.6%) | loss: 6.471126 | lrm: 1.00 | dt: 640ms | tok/sec: 819,396 | mfu: 19.8% | epoch: 1 | remaining: 297s    
step 00015 (0.9%) | loss: 6.365490 | lrm: 1.00 | dt: 640ms | tok/sec: 819,198 | mfu: 19.8% | epoch: 1 | remaining: 297s    
step 00016 (1.1%) | loss: 6.268895 | lrm: 1.00 | dt: 640ms | tok/sec: 818,994 | mfu: 19.8% | epoch: 1 | remaining: 296s    
step 00017 (1.3%) | loss: 6.181961 | lrm: 1.00 | dt: 640ms | tok/sec: 819,017 | mfu: 19.8% | epoch: 1 | remaining: 296s    
step 00018 (1.5%) | loss: 6.105991 | lrm: 1.00 | dt: 640ms | tok/sec: 818,839 | mfu: 19.8% | epoch: 1 | remaining: 295s    
step 00019 (1.7%) | loss: 6.034481 | lrm: 1.00 | dt: 640ms | tok/sec: 818,807 | mfu: 19.8% | epoch: 1 | remaining: 294s    
step 00020 (1.9%) | loss: 5.971728 | lrm: 1.00 | dt: 640ms | tok/sec: 818,807 | mfu: 19.8% | epoch: 1 | remaining: 294s    
step 00021 (2.1%) | loss: 5.912757 | lrm: 1.00 | dt: 640ms | tok/sec: 818,942 | mfu: 19.8% | epoch: 1 | remaining: 293s    
step 00022 (2.3%) | loss: 5.858990 | lrm: 1.00 | dt: 640ms | tok/sec: 819,136 | mfu: 19.8% | epoch: 1 | remaining: 292s    
step 00023 (2.6%) | loss: 5.812217 | lrm: 1.00 | dt: 640ms | tok/sec: 819,036 | mfu: 19.8% | epoch: 1 | remaining: 292s    
step 00024 (2.8%) | loss: 5.769782 | lrm: 1.00 | dt: 640ms | tok/sec: 819,228 | mfu: 19.8% | epoch: 1 | remaining: 291s    
step 00025 (3.0%) | loss: 5.730460 | lrm: 1.00 | dt: 640ms | tok/sec: 819,252 | mfu: 19.8% | epoch: 1 | remaining: 290s    
step 00026 (3.2%) | loss: 5.691355 | lrm: 1.00 | dt: 640ms | tok/sec: 819,070 | mfu: 19.8% | epoch: 1 | remaining: 290s    
step 00027 (3.4%) | loss: 5.658614 | lrm: 1.00 | dt: 640ms | tok/sec: 818,993 | mfu: 19.8% | epoch: 1 | remaining: 289s    
step 00028 (3.6%) | loss: 5.627211 | lrm: 1.00 | dt: 640ms | tok/sec: 818,767 | mfu: 19.8% | epoch: 1 | remaining: 288s    
step 00029 (3.8%) | loss: 5.598387 | lrm: 1.00 | dt: 640ms | tok/sec: 818,828 | mfu: 19.8% | epoch: 1 | remaining: 288s    
step 00030 (4.1%) | loss: 5.571867 | lrm: 1.00 | dt: 640ms | tok/sec: 818,779 | mfu: 19.8% | epoch: 1 | remaining: 287s    
step 00031 (4.3%) | loss: 5.543768 | lrm: 1.00 | dt: 640ms | tok/sec: 819,040 | mfu: 19.8% | epoch: 1 | remaining: 287s    
step 00032 (4.5%) | loss: 5.520209 | lrm: 1.00 | dt: 640ms | tok/sec: 819,005 | mfu: 19.8% | epoch: 1 | remaining: 286s    
step 00033 (4.7%) | loss: 5.496243 | lrm: 1.00 | dt: 640ms | tok/sec: 818,757 | mfu: 19.8% | epoch: 1 | remaining: 285s    
step 00034 (4.9%) | loss: 5.472772 | lrm: 1.00 | dt: 641ms | tok/sec: 818,404 | mfu: 19.8% | epoch: 1 | remaining: 285s    
step 00035 (5.1%) | loss: 5.455220 | lrm: 1.00 | dt: 640ms | tok/sec: 818,779 | mfu: 19.8% | epoch: 1 | remaining: 284s    
step 00036 (5.3%) | loss: 5.437339 | lrm: 1.00 | dt: 640ms | tok/sec: 818,620 | mfu: 19.8% | epoch: 1 | remaining: 283s    
