Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=63 binary=000111
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'rmsnorm', 'attention_type': 'standard', 'mlp_type': 'relu2', 'use_value_embeddings': True, 'use_qk_norm': True, 'rope_base': 50000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.768271e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011380 | lrm: 1.00 | dt: 3068ms | tok/sec: 170,905 | mfu: 4.8% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854859 | lrm: 1.00 | dt: 585ms | tok/sec: 896,229 | mfu: 25.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.443998 | lrm: 1.00 | dt: 585ms | tok/sec: 895,781 | mfu: 25.1% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.978379 | lrm: 1.00 | dt: 585ms | tok/sec: 895,517 | mfu: 25.1% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.586319 | lrm: 1.00 | dt: 586ms | tok/sec: 895,268 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.255742 | lrm: 1.00 | dt: 586ms | tok/sec: 895,079 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.004428 | lrm: 1.00 | dt: 586ms | tok/sec: 894,537 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.792825 | lrm: 1.00 | dt: 587ms | tok/sec: 893,873 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.612212 | lrm: 1.00 | dt: 587ms | tok/sec: 893,851 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.459873 | lrm: 1.00 | dt: 587ms | tok/sec: 893,693 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.333367 | lrm: 1.00 | dt: 587ms | tok/sec: 892,935 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.224398 | lrm: 1.00 | dt: 588ms | tok/sec: 892,336 | mfu: 25.0% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.129027 | lrm: 1.00 | dt: 587ms | tok/sec: 893,713 | mfu: 25.0% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.044260 | lrm: 1.00 | dt: 587ms | tok/sec: 893,638 | mfu: 25.0% | epoch: 1 | remaining: 298s    
step 00014 (0.6%) | loss: 5.973253 | lrm: 1.00 | dt: 587ms | tok/sec: 893,080 | mfu: 25.0% | epoch: 1 | remaining: 298s    
step 00015 (0.8%) | loss: 5.907967 | lrm: 1.00 | dt: 587ms | tok/sec: 893,633 | mfu: 25.0% | epoch: 1 | remaining: 297s    
step 00016 (1.0%) | loss: 5.848663 | lrm: 1.00 | dt: 587ms | tok/sec: 892,853 | mfu: 25.0% | epoch: 1 | remaining: 296s    
step 00017 (1.2%) | loss: 5.794613 | lrm: 1.00 | dt: 587ms | tok/sec: 892,625 | mfu: 25.0% | epoch: 1 | remaining: 296s    
step 00018 (1.4%) | loss: 5.747231 | lrm: 1.00 | dt: 587ms | tok/sec: 892,704 | mfu: 25.0% | epoch: 1 | remaining: 295s    
step 00019 (1.6%) | loss: 5.702662 | lrm: 1.00 | dt: 588ms | tok/sec: 892,076 | mfu: 25.0% | epoch: 1 | remaining: 295s    
step 00020 (1.8%) | loss: 5.661693 | lrm: 1.00 | dt: 588ms | tok/sec: 892,108 | mfu: 25.0% | epoch: 1 | remaining: 294s    
step 00021 (2.0%) | loss: 5.624387 | lrm: 1.00 | dt: 588ms | tok/sec: 891,621 | mfu: 24.9% | epoch: 1 | remaining: 294s    
step 00022 (2.2%) | loss: 5.589984 | lrm: 1.00 | dt: 588ms | tok/sec: 890,995 | mfu: 24.9% | epoch: 1 | remaining: 293s    
step 00023 (2.3%) | loss: 5.554577 | lrm: 1.00 | dt: 588ms | tok/sec: 891,303 | mfu: 24.9% | epoch: 1 | remaining: 292s    
step 00024 (2.5%) | loss: 5.520510 | lrm: 1.00 | dt: 588ms | tok/sec: 891,909 | mfu: 25.0% | epoch: 1 | remaining: 292s    
step 00025 (2.7%) | loss: 5.490218 | lrm: 1.00 | dt: 588ms | tok/sec: 892,203 | mfu: 25.0% | epoch: 1 | remaining: 291s    
step 00026 (2.9%) | loss: 5.457314 | lrm: 1.00 | dt: 588ms | tok/sec: 891,879 | mfu: 25.0% | epoch: 1 | remaining: 291s    
step 00027 (3.1%) | loss: 5.430031 | lrm: 1.00 | dt: 588ms | tok/sec: 891,402 | mfu: 24.9% | epoch: 1 | remaining: 290s    
step 00028 (3.3%) | loss: 5.403590 | lrm: 1.00 | dt: 589ms | tok/sec: 890,745 | mfu: 24.9% | epoch: 1 | remaining: 289s    
step 00029 (3.5%) | loss: 5.380063 | lrm: 1.00 | dt: 588ms | tok/sec: 891,002 | mfu: 24.9% | epoch: 1 | remaining: 289s    
step 00030 (3.7%) | loss: 5.355144 | lrm: 1.00 | dt: 588ms | tok/sec: 891,400 | mfu: 24.9% | epoch: 1 | remaining: 288s    
step 00031 (3.9%) | loss: 5.330010 | lrm: 1.00 | dt: 588ms | tok/sec: 891,150 | mfu: 24.9% | epoch: 1 | remaining: 288s    
step 00032 (4.1%) | loss: 5.306451 | lrm: 1.00 | dt: 588ms | tok/sec: 891,693 | mfu: 24.9% | epoch: 1 | remaining: 287s    
step 00033 (4.3%) | loss: 5.280175 | lrm: 1.00 | dt: 589ms | tok/sec: 890,522 | mfu: 24.9% | epoch: 1 | remaining: 286s    
step 00034 (4.5%) | loss: 5.250573 | lrm: 1.00 | dt: 589ms | tok/sec: 890,469 | mfu: 24.9% | epoch: 1 | remaining: 286s    
step 00035 (4.7%) | loss: 5.226041 | lrm: 1.00 | dt: 589ms | tok/sec: 889,796 | mfu: 24.9% | epoch: 1 | remaining: 285s    
step 00036 (4.9%) | loss: 5.201231 | lrm: 1.00 | dt: 588ms | tok/sec: 891,174 | mfu: 24.9% | epoch: 1 | remaining: 285s    
