Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=1 binary=101100
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'layernorm', 'attention_type': 'standard', 'mlp_type': 'swiglu', 'use_value_embeddings': True, 'use_qk_norm': False, 'rope_base': 10000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 33,554,944
  scalars                 : 16
  total                   : 58,720,784
Estimated FLOPs per token: 3.271588e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011375 | lrm: 1.00 | dt: 17353ms | tok/sec: 30,213 | mfu: 1.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.191314 | lrm: 1.00 | dt: 758ms | tok/sec: 691,973 | mfu: 22.9% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.953225 | lrm: 1.00 | dt: 748ms | tok/sec: 700,700 | mfu: 23.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.520643 | lrm: 1.00 | dt: 744ms | tok/sec: 705,038 | mfu: 23.3% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.107189 | lrm: 1.00 | dt: 740ms | tok/sec: 708,823 | mfu: 23.4% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.729550 | lrm: 1.00 | dt: 738ms | tok/sec: 710,779 | mfu: 23.5% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.431097 | lrm: 1.00 | dt: 737ms | tok/sec: 711,290 | mfu: 23.5% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.185441 | lrm: 1.00 | dt: 737ms | tok/sec: 711,298 | mfu: 23.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.973877 | lrm: 1.00 | dt: 737ms | tok/sec: 710,905 | mfu: 23.5% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.789813 | lrm: 1.00 | dt: 738ms | tok/sec: 710,706 | mfu: 23.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.634491 | lrm: 1.00 | dt: 738ms | tok/sec: 710,566 | mfu: 23.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.500434 | lrm: 1.00 | dt: 738ms | tok/sec: 710,572 | mfu: 23.5% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.382999 | lrm: 1.00 | dt: 738ms | tok/sec: 710,714 | mfu: 23.5% | epoch: 1 | remaining: 299s    
step 00013 (0.5%) | loss: 6.283785 | lrm: 1.00 | dt: 738ms | tok/sec: 710,376 | mfu: 23.5% | epoch: 1 | remaining: 298s    
step 00014 (0.7%) | loss: 6.194772 | lrm: 1.00 | dt: 738ms | tok/sec: 710,218 | mfu: 23.5% | epoch: 1 | remaining: 297s    
step 00015 (1.0%) | loss: 6.114527 | lrm: 1.00 | dt: 739ms | tok/sec: 709,908 | mfu: 23.5% | epoch: 1 | remaining: 296s    
step 00016 (1.2%) | loss: 6.040924 | lrm: 1.00 | dt: 738ms | tok/sec: 710,291 | mfu: 23.5% | epoch: 1 | remaining: 296s    
step 00017 (1.5%) | loss: 5.973778 | lrm: 1.00 | dt: 738ms | tok/sec: 710,475 | mfu: 23.5% | epoch: 1 | remaining: 295s    
step 00018 (1.7%) | loss: 5.913544 | lrm: 1.00 | dt: 738ms | tok/sec: 710,154 | mfu: 23.5% | epoch: 1 | remaining: 294s    
step 00019 (2.0%) | loss: 5.860407 | lrm: 1.00 | dt: 738ms | tok/sec: 710,018 | mfu: 23.5% | epoch: 1 | remaining: 293s    
step 00020 (2.2%) | loss: 5.811430 | lrm: 1.00 | dt: 738ms | tok/sec: 710,070 | mfu: 23.5% | epoch: 1 | remaining: 293s    
step 00021 (2.5%) | loss: 5.764676 | lrm: 1.00 | dt: 738ms | tok/sec: 710,270 | mfu: 23.5% | epoch: 1 | remaining: 292s    
step 00022 (2.7%) | loss: 5.720507 | lrm: 1.00 | dt: 739ms | tok/sec: 709,637 | mfu: 23.5% | epoch: 1 | remaining: 291s    
step 00023 (3.0%) | loss: 5.679811 | lrm: 1.00 | dt: 739ms | tok/sec: 709,069 | mfu: 23.4% | epoch: 1 | remaining: 290s    
step 00024 (3.2%) | loss: 5.640192 | lrm: 1.00 | dt: 739ms | tok/sec: 709,493 | mfu: 23.5% | epoch: 1 | remaining: 290s    
step 00025 (3.4%) | loss: 5.602256 | lrm: 1.00 | dt: 739ms | tok/sec: 709,678 | mfu: 23.5% | epoch: 1 | remaining: 289s    
step 00026 (3.7%) | loss: 5.561099 | lrm: 1.00 | dt: 739ms | tok/sec: 709,302 | mfu: 23.5% | epoch: 1 | remaining: 288s    
step 00027 (3.9%) | loss: 5.524959 | lrm: 1.00 | dt: 739ms | tok/sec: 709,631 | mfu: 23.5% | epoch: 1 | remaining: 287s    
step 00028 (4.2%) | loss: 5.489989 | lrm: 1.00 | dt: 739ms | tok/sec: 709,162 | mfu: 23.4% | epoch: 1 | remaining: 287s    
step 00029 (4.4%) | loss: 5.459419 | lrm: 1.00 | dt: 739ms | tok/sec: 709,498 | mfu: 23.5% | epoch: 1 | remaining: 286s    
step 00030 (4.7%) | loss: 5.426595 | lrm: 1.00 | dt: 740ms | tok/sec: 708,826 | mfu: 23.4% | epoch: 1 | remaining: 285s    
step 00031 (4.9%) | loss: 5.391101 | lrm: 1.00 | dt: 740ms | tok/sec: 708,040 | mfu: 23.4% | epoch: 1 | remaining: 284s    
step 00032 (5.2%) | loss: 5.359349 | lrm: 1.00 | dt: 739ms | tok/sec: 709,298 | mfu: 23.5% | epoch: 1 | remaining: 284s    
step 00033 (5.4%) | loss: 5.325540 | lrm: 1.00 | dt: 739ms | tok/sec: 709,287 | mfu: 23.5% | epoch: 1 | remaining: 283s    
step 00034 (5.7%) | loss: 5.290849 | lrm: 1.00 | dt: 739ms | tok/sec: 709,298 | mfu: 23.5% | epoch: 1 | remaining: 282s    
step 00035 (5.9%) | loss: 5.259398 | lrm: 1.00 | dt: 739ms | tok/sec: 709,147 | mfu: 23.4% | epoch: 1 | remaining: 282s    
step 00036 (6.2%) | loss: 5.231187 | lrm: 1.00 | dt: 740ms | tok/sec: 708,932 | mfu: 23.4% | epoch: 1 | remaining: 281s    
step 00037 (6.4%) | loss: 5.200197 | lrm: 1.00 | dt: 740ms | tok/sec: 708,626 | mfu: 23.4% | epoch: 1 | remaining: 280s    
step 00038 (6.6%) | loss: 5.170415 | lrm: 1.00 | dt: 740ms | tok/sec: 708,499 | mfu: 23.4% | epoch: 1 | remaining: 279s    
step 00039 (6.9%) | loss: 5.136063 | lrm: 1.00 | dt: 740ms | tok/sec: 708,704 | mfu: 23.4% | epoch: 1 | remaining: 279s    
step 00040 (7.1%) | loss: 5.103918 | lrm: 1.00 | dt: 740ms | tok/sec: 708,891 | mfu: 23.4% | epoch: 1 | remaining: 278s    
step 00041 (7.4%) | loss: 5.075083 | lrm: 1.00 | dt: 740ms | tok/sec: 708,699 | mfu: 23.4% | epoch: 1 | remaining: 277s    
step 00042 (7.6%) | loss: 5.047338 | lrm: 1.00 | dt: 740ms | tok/sec: 708,472 | mfu: 23.4% | epoch: 1 | remaining: 276s    
step 00043 (7.9%) | loss: 5.013918 | lrm: 1.00 | dt: 740ms | tok/sec: 708,366 | mfu: 23.4% | epoch: 1 | remaining: 276s    
step 00044 (8.1%) | loss: 4.984681 | lrm: 1.00 | dt: 740ms | tok/sec: 708,250 | mfu: 23.4% | epoch: 1 | remaining: 275s    
step 00045 (8.4%) | loss: 4.956027 | lrm: 1.00 | dt: 740ms | tok/sec: 708,277 | mfu: 23.4% | epoch: 1 | remaining: 274s    
step 00046 (8.6%) | loss: 4.927955 | lrm: 1.00 | dt: 740ms | tok/sec: 708,295 | mfu: 23.4% | epoch: 1 | remaining: 273s    
step 00047 (8.9%) | loss: 4.897493 | lrm: 1.00 | dt: 740ms | tok/sec: 708,213 | mfu: 23.4% | epoch: 1 | remaining: 273s    
step 00048 (9.1%) | loss: 4.872270 | lrm: 1.00 | dt: 741ms | tok/sec: 707,842 | mfu: 23.4% | epoch: 1 | remaining: 272s    
step 00049 (9.4%) | loss: 4.845631 | lrm: 1.00 | dt: 741ms | tok/sec: 707,859 | mfu: 23.4% | epoch: 1 | remaining: 271s    
step 00050 (9.6%) | loss: 4.815927 | lrm: 1.00 | dt: 741ms | tok/sec: 707,776 | mfu: 23.4% | epoch: 1 | remaining: 270s    
step 00051 (9.9%) | loss: 4.793008 | lrm: 1.00 | dt: 741ms | tok/sec: 707,694 | mfu: 23.4% | epoch: 1 | remaining: 270s    
step 00052 (10.1%) | loss: 4.769209 | lrm: 1.00 | dt: 741ms | tok/sec: 707,666 | mfu: 23.4% | epoch: 1 | remaining: 269s    
step 00053 (10.4%) | loss: 4.745618 | lrm: 1.00 | dt: 741ms | tok/sec: 707,509 | mfu: 23.4% | epoch: 1 | remaining: 268s    
step 00054 (10.6%) | loss: 4.721505 | lrm: 1.00 | dt: 741ms | tok/sec: 707,566 | mfu: 23.4% | epoch: 1 | remaining: 267s    
step 00055 (10.8%) | loss: 4.694561 | lrm: 1.00 | dt: 741ms | tok/sec: 707,553 | mfu: 23.4% | epoch: 1 | remaining: 267s    
step 00056 (11.1%) | loss: 4.670566 | lrm: 1.00 | dt: 741ms | tok/sec: 707,622 | mfu: 23.4% | epoch: 1 | remaining: 266s    
step 00057 (11.3%) | loss: 4.645317 | lrm: 1.00 | dt: 741ms | tok/sec: 707,430 | mfu: 23.4% | epoch: 1 | remaining: 265s    
step 00058 (11.6%) | loss: 4.621361 | lrm: 1.00 | dt: 741ms | tok/sec: 707,481 | mfu: 23.4% | epoch: 1 | remaining: 265s    
step 00059 (11.8%) | loss: 4.591887 | lrm: 1.00 | dt: 741ms | tok/sec: 707,227 | mfu: 23.4% | epoch: 1 | remaining: 264s    
step 00060 (12.1%) | loss: 4.567664 | lrm: 1.00 | dt: 741ms | tok/sec: 707,247 | mfu: 23.4% | epoch: 1 | remaining: 263s    
step 00061 (12.3%) | loss: 4.546719 | lrm: 1.00 | dt: 741ms | tok/sec: 707,206 | mfu: 23.4% | epoch: 1 | remaining: 262s    
step 00062 (12.6%) | loss: 4.521645 | lrm: 1.00 | dt: 741ms | tok/sec: 707,070 | mfu: 23.4% | epoch: 1 | remaining: 262s    
step 00063 (12.8%) | loss: 4.495851 | lrm: 1.00 | dt: 742ms | tok/sec: 706,876 | mfu: 23.4% | epoch: 1 | remaining: 261s    
step 00064 (13.1%) | loss: 4.474241 | lrm: 1.00 | dt: 742ms | tok/sec: 706,491 | mfu: 23.4% | epoch: 1 | remaining: 260s    
step 00065 (13.3%) | loss: 4.455733 | lrm: 1.00 | dt: 742ms | tok/sec: 706,382 | mfu: 23.4% | epoch: 1 | remaining: 259s    
step 00066 (13.6%) | loss: 4.437857 | lrm: 1.00 | dt: 742ms | tok/sec: 706,895 | mfu: 23.4% | epoch: 1 | remaining: 259s    
step 00067 (13.8%) | loss: 4.417668 | lrm: 1.00 | dt: 742ms | tok/sec: 706,764 | mfu: 23.4% | epoch: 1 | remaining: 258s    
step 00068 (14.1%) | loss: 4.397471 | lrm: 1.00 | dt: 742ms | tok/sec: 706,577 | mfu: 23.4% | epoch: 1 | remaining: 257s    
step 00069 (14.3%) | loss: 4.375185 | lrm: 1.00 | dt: 742ms | tok/sec: 706,747 | mfu: 23.4% | epoch: 1 | remaining: 256s    
step 00070 (14.6%) | loss: 4.352201 | lrm: 1.00 | dt: 742ms | tok/sec: 706,485 | mfu: 23.4% | epoch: 1 | remaining: 256s    
step 00071 (14.8%) | loss: 4.325324 | lrm: 1.00 | dt: 742ms | tok/sec: 706,609 | mfu: 23.4% | epoch: 1 | remaining: 255s    
step 00072 (15.0%) | loss: 4.311564 | lrm: 1.00 | dt: 742ms | tok/sec: 706,412 | mfu: 23.4% | epoch: 1 | remaining: 254s    
step 00073 (15.3%) | loss: 4.294457 | lrm: 1.00 | dt: 742ms | tok/sec: 706,659 | mfu: 23.4% | epoch: 1 | remaining: 253s    
step 00074 (15.5%) | loss: 4.273703 | lrm: 1.00 | dt: 742ms | tok/sec: 706,634 | mfu: 23.4% | epoch: 1 | remaining: 253s    
step 00075 (15.8%) | loss: 4.255599 | lrm: 1.00 | dt: 742ms | tok/sec: 706,460 | mfu: 23.4% | epoch: 1 | remaining: 252s    
step 00076 (16.0%) | loss: 4.241014 | lrm: 1.00 | dt: 742ms | tok/sec: 706,316 | mfu: 23.4% | epoch: 1 | remaining: 251s    
step 00077 (16.3%) | loss: 4.229304 | lrm: 1.00 | dt: 742ms | tok/sec: 706,339 | mfu: 23.4% | epoch: 1 | remaining: 250s    
step 00078 (16.5%) | loss: 4.211035 | lrm: 1.00 | dt: 743ms | tok/sec: 706,090 | mfu: 23.3% | epoch: 1 | remaining: 250s    
step 00079 (16.8%) | loss: 4.195221 | lrm: 1.00 | dt: 742ms | tok/sec: 706,178 | mfu: 23.3% | epoch: 1 | remaining: 249s    
step 00080 (17.0%) | loss: 4.180006 | lrm: 1.00 | dt: 743ms | tok/sec: 705,787 | mfu: 23.3% | epoch: 1 | remaining: 248s    
step 00081 (17.3%) | loss: 4.164425 | lrm: 1.00 | dt: 743ms | tok/sec: 705,643 | mfu: 23.3% | epoch: 1 | remaining: 247s    
step 00082 (17.5%) | loss: 4.151281 | lrm: 1.00 | dt: 743ms | tok/sec: 705,798 | mfu: 23.3% | epoch: 1 | remaining: 247s    
step 00083 (17.8%) | loss: 4.133150 | lrm: 1.00 | dt: 743ms | tok/sec: 705,495 | mfu: 23.3% | epoch: 1 | remaining: 246s    
step 00084 (18.0%) | loss: 4.114577 | lrm: 1.00 | dt: 743ms | tok/sec: 705,874 | mfu: 23.3% | epoch: 1 | remaining: 245s    
step 00085 (18.3%) | loss: 4.102013 | lrm: 1.00 | dt: 743ms | tok/sec: 705,683 | mfu: 23.3% | epoch: 1 | remaining: 244s    
step 00086 (18.5%) | loss: 4.086612 | lrm: 1.00 | dt: 743ms | tok/sec: 705,657 | mfu: 23.3% | epoch: 1 | remaining: 244s    
step 00087 (18.8%) | loss: 4.074970 | lrm: 1.00 | dt: 743ms | tok/sec: 705,695 | mfu: 23.3% | epoch: 1 | remaining: 243s    
step 00088 (19.0%) | loss: 4.063458 | lrm: 1.00 | dt: 743ms | tok/sec: 705,661 | mfu: 23.3% | epoch: 1 | remaining: 242s    
step 00089 (19.3%) | loss: 4.049289 | lrm: 1.00 | dt: 743ms | tok/sec: 705,619 | mfu: 23.3% | epoch: 1 | remaining: 241s    
step 00090 (19.5%) | loss: 4.036477 | lrm: 1.00 | dt: 743ms | tok/sec: 705,372 | mfu: 23.3% | epoch: 1 | remaining: 241s    
step 00091 (19.8%) | loss: 4.021117 | lrm: 1.00 | dt: 744ms | tok/sec: 704,951 | mfu: 23.3% | epoch: 1 | remaining: 240s    
step 00092 (20.0%) | loss: 4.012940 | lrm: 1.00 | dt: 743ms | tok/sec: 705,168 | mfu: 23.3% | epoch: 1 | remaining: 239s    
step 00093 (20.2%) | loss: 3.999883 | lrm: 1.00 | dt: 743ms | tok/sec: 705,408 | mfu: 23.3% | epoch: 1 | remaining: 239s    
step 00094 (20.5%) | loss: 3.989851 | lrm: 1.00 | dt: 743ms | tok/sec: 705,379 | mfu: 23.3% | epoch: 1 | remaining: 238s    
step 00095 (20.7%) | loss: 3.980932 | lrm: 1.00 | dt: 744ms | tok/sec: 705,130 | mfu: 23.3% | epoch: 1 | remaining: 237s    
step 00096 (21.0%) | loss: 3.966150 | lrm: 1.00 | dt: 743ms | tok/sec: 705,227 | mfu: 23.3% | epoch: 1 | remaining: 236s    
step 00097 (21.2%) | loss: 3.955393 | lrm: 1.00 | dt: 744ms | tok/sec: 704,834 | mfu: 23.3% | epoch: 1 | remaining: 236s    
step 00098 (21.5%) | loss: 3.942109 | lrm: 1.00 | dt: 744ms | tok/sec: 705,120 | mfu: 23.3% | epoch: 1 | remaining: 235s    
step 00099 (21.7%) | loss: 3.932446 | lrm: 1.00 | dt: 744ms | tok/sec: 704,818 | mfu: 23.3% | epoch: 1 | remaining: 234s    
step 00100 (22.0%) | loss: 3.922778 | lrm: 1.00 | dt: 744ms | tok/sec: 704,678 | mfu: 23.3% | epoch: 1 | remaining: 233s    
step 00101 (22.2%) | loss: 3.910016 | lrm: 1.00 | dt: 745ms | tok/sec: 704,117 | mfu: 23.3% | epoch: 1 | remaining: 233s    
step 00102 (22.5%) | loss: 3.898394 | lrm: 1.00 | dt: 745ms | tok/sec: 704,018 | mfu: 23.3% | epoch: 1 | remaining: 232s    
step 00103 (22.7%) | loss: 3.880920 | lrm: 1.00 | dt: 745ms | tok/sec: 704,194 | mfu: 23.3% | epoch: 1 | remaining: 231s    
step 00104 (23.0%) | loss: 3.869193 | lrm: 1.00 | dt: 744ms | tok/sec: 704,612 | mfu: 23.3% | epoch: 1 | remaining: 230s    
step 00105 (23.2%) | loss: 3.858547 | lrm: 1.00 | dt: 744ms | tok/sec: 704,349 | mfu: 23.3% | epoch: 1 | remaining: 230s    
step 00106 (23.5%) | loss: 3.850602 | lrm: 1.00 | dt: 744ms | tok/sec: 704,466 | mfu: 23.3% | epoch: 1 | remaining: 229s    
step 00107 (23.7%) | loss: 3.844184 | lrm: 1.00 | dt: 744ms | tok/sec: 704,531 | mfu: 23.3% | epoch: 1 | remaining: 228s    
step 00108 (24.0%) | loss: 3.837481 | lrm: 1.00 | dt: 744ms | tok/sec: 704,703 | mfu: 23.3% | epoch: 1 | remaining: 227s    
step 00109 (24.2%) | loss: 3.829341 | lrm: 1.00 | dt: 744ms | tok/sec: 704,519 | mfu: 23.3% | epoch: 1 | remaining: 227s    
step 00110 (24.5%) | loss: 3.819512 | lrm: 1.00 | dt: 744ms | tok/sec: 704,318 | mfu: 23.3% | epoch: 1 | remaining: 226s    
step 00111 (24.7%) | loss: 3.816319 | lrm: 1.00 | dt: 744ms | tok/sec: 704,321 | mfu: 23.3% | epoch: 1 | remaining: 225s    
step 00112 (25.0%) | loss: 3.810791 | lrm: 1.00 | dt: 744ms | tok/sec: 704,427 | mfu: 23.3% | epoch: 1 | remaining: 224s    
step 00113 (25.2%) | loss: 3.808261 | lrm: 1.00 | dt: 744ms | tok/sec: 704,371 | mfu: 23.3% | epoch: 1 | remaining: 224s    
step 00114 (25.5%) | loss: 3.807069 | lrm: 1.00 | dt: 744ms | tok/sec: 704,235 | mfu: 23.3% | epoch: 1 | remaining: 223s    
step 00115 (25.7%) | loss: 3.800107 | lrm: 1.00 | dt: 745ms | tok/sec: 704,190 | mfu: 23.3% | epoch: 1 | remaining: 222s    
step 00116 (26.0%) | loss: 3.791214 | lrm: 1.00 | dt: 745ms | tok/sec: 703,631 | mfu: 23.3% | epoch: 1 | remaining: 221s    
step 00117 (26.2%) | loss: 3.788392 | lrm: 1.00 | dt: 745ms | tok/sec: 703,631 | mfu: 23.3% | epoch: 1 | remaining: 221s    
step 00118 (26.4%) | loss: 3.778617 | lrm: 1.00 | dt: 745ms | tok/sec: 703,608 | mfu: 23.3% | epoch: 1 | remaining: 220s    
step 00119 (26.7%) | loss: 3.771858 | lrm: 1.00 | dt: 745ms | tok/sec: 703,359 | mfu: 23.3% | epoch: 1 | remaining: 219s    
step 00120 (26.9%) | loss: 3.767365 | lrm: 1.00 | dt: 745ms | tok/sec: 703,700 | mfu: 23.3% | epoch: 1 | remaining: 218s    
step 00121 (27.2%) | loss: 3.752250 | lrm: 1.00 | dt: 745ms | tok/sec: 703,687 | mfu: 23.3% | epoch: 1 | remaining: 218s    
step 00122 (27.4%) | loss: 3.744267 | lrm: 1.00 | dt: 745ms | tok/sec: 703,613 | mfu: 23.3% | epoch: 1 | remaining: 217s    
step 00123 (27.7%) | loss: 3.738261 | lrm: 1.00 | dt: 745ms | tok/sec: 703,514 | mfu: 23.3% | epoch: 1 | remaining: 216s    
step 00124 (27.9%) | loss: 3.733973 | lrm: 1.00 | dt: 745ms | tok/sec: 703,652 | mfu: 23.3% | epoch: 1 | remaining: 215s    
step 00125 (28.2%) | loss: 3.725366 | lrm: 1.00 | dt: 745ms | tok/sec: 704,001 | mfu: 23.3% | epoch: 1 | remaining: 215s    
step 00126 (28.4%) | loss: 3.717553 | lrm: 1.00 | dt: 745ms | tok/sec: 703,416 | mfu: 23.3% | epoch: 1 | remaining: 214s    
step 00127 (28.7%) | loss: 3.710129 | lrm: 1.00 | dt: 745ms | tok/sec: 703,442 | mfu: 23.3% | epoch: 1 | remaining: 213s    
step 00128 (28.9%) | loss: 3.709383 | lrm: 1.00 | dt: 745ms | tok/sec: 703,619 | mfu: 23.3% | epoch: 1 | remaining: 212s    
step 00129 (29.2%) | loss: 3.702922 | lrm: 1.00 | dt: 745ms | tok/sec: 703,627 | mfu: 23.3% | epoch: 1 | remaining: 212s    
step 00130 (29.4%) | loss: 3.700215 | lrm: 1.00 | dt: 745ms | tok/sec: 703,522 | mfu: 23.3% | epoch: 1 | remaining: 211s    
step 00131 (29.7%) | loss: 3.695353 | lrm: 1.00 | dt: 746ms | tok/sec: 703,092 | mfu: 23.2% | epoch: 1 | remaining: 210s    
step 00132 (29.9%) | loss: 3.688847 | lrm: 1.00 | dt: 745ms | tok/sec: 703,389 | mfu: 23.3% | epoch: 1 | remaining: 209s    
step 00133 (30.2%) | loss: 3.687687 | lrm: 1.00 | dt: 746ms | tok/sec: 703,204 | mfu: 23.3% | epoch: 1 | remaining: 209s    
step 00134 (30.4%) | loss: 3.678151 | lrm: 1.00 | dt: 746ms | tok/sec: 702,982 | mfu: 23.2% | epoch: 1 | remaining: 208s    
step 00135 (30.7%) | loss: 3.672342 | lrm: 1.00 | dt: 746ms | tok/sec: 703,206 | mfu: 23.3% | epoch: 1 | remaining: 207s    
step 00136 (30.9%) | loss: 3.664812 | lrm: 1.00 | dt: 746ms | tok/sec: 703,239 | mfu: 23.3% | epoch: 1 | remaining: 206s    
step 00137 (31.2%) | loss: 3.660672 | lrm: 1.00 | dt: 746ms | tok/sec: 702,926 | mfu: 23.2% | epoch: 1 | remaining: 206s    
step 00138 (31.4%) | loss: 3.662155 | lrm: 1.00 | dt: 746ms | tok/sec: 702,543 | mfu: 23.2% | epoch: 1 | remaining: 205s    
step 00139 (31.7%) | loss: 3.652207 | lrm: 1.00 | dt: 746ms | tok/sec: 702,948 | mfu: 23.2% | epoch: 1 | remaining: 204s    
step 00140 (31.9%) | loss: 3.645241 | lrm: 1.00 | dt: 747ms | tok/sec: 702,267 | mfu: 23.2% | epoch: 1 | remaining: 204s    
step 00141 (32.2%) | loss: 3.642141 | lrm: 1.00 | dt: 747ms | tok/sec: 702,315 | mfu: 23.2% | epoch: 1 | remaining: 203s    
step 00142 (32.4%) | loss: 3.638715 | lrm: 1.00 | dt: 746ms | tok/sec: 702,540 | mfu: 23.2% | epoch: 1 | remaining: 202s    
step 00143 (32.7%) | loss: 3.634672 | lrm: 1.00 | dt: 746ms | tok/sec: 702,621 | mfu: 23.2% | epoch: 1 | remaining: 201s    
step 00144 (32.9%) | loss: 3.638272 | lrm: 1.00 | dt: 746ms | tok/sec: 702,584 | mfu: 23.2% | epoch: 1 | remaining: 201s    
step 00145 (33.2%) | loss: 3.635038 | lrm: 1.00 | dt: 746ms | tok/sec: 702,656 | mfu: 23.2% | epoch: 1 | remaining: 200s    
step 00146 (33.4%) | loss: 3.631806 | lrm: 1.00 | dt: 747ms | tok/sec: 702,138 | mfu: 23.2% | epoch: 1 | remaining: 199s    
step 00147 (33.7%) | loss: 3.632869 | lrm: 1.00 | dt: 747ms | tok/sec: 702,112 | mfu: 23.2% | epoch: 1 | remaining: 198s    
step 00148 (33.9%) | loss: 3.627314 | lrm: 1.00 | dt: 746ms | tok/sec: 702,745 | mfu: 23.2% | epoch: 1 | remaining: 198s    
step 00149 (34.2%) | loss: 3.617275 | lrm: 1.00 | dt: 746ms | tok/sec: 702,376 | mfu: 23.2% | epoch: 1 | remaining: 197s    
step 00150 (34.4%) | loss: 3.615503 | lrm: 1.00 | dt: 747ms | tok/sec: 702,178 | mfu: 23.2% | epoch: 1 | remaining: 196s    
step 00151 (34.7%) | loss: 3.615768 | lrm: 1.00 | dt: 747ms | tok/sec: 701,690 | mfu: 23.2% | epoch: 1 | remaining: 195s    
step 00152 (34.9%) | loss: 3.611547 | lrm: 1.00 | dt: 747ms | tok/sec: 701,427 | mfu: 23.2% | epoch: 1 | remaining: 195s    
step 00153 (35.1%) | loss: 3.614508 | lrm: 1.00 | dt: 747ms | tok/sec: 701,756 | mfu: 23.2% | epoch: 1 | remaining: 194s    
step 00154 (35.4%) | loss: 3.613807 | lrm: 1.00 | dt: 747ms | tok/sec: 701,842 | mfu: 23.2% | epoch: 1 | remaining: 193s    
step 00155 (35.6%) | loss: 3.609049 | lrm: 1.00 | dt: 747ms | tok/sec: 702,033 | mfu: 23.2% | epoch: 1 | remaining: 192s    
step 00156 (35.9%) | loss: 3.602810 | lrm: 1.00 | dt: 748ms | tok/sec: 701,046 | mfu: 23.2% | epoch: 1 | remaining: 192s    
step 00157 (36.1%) | loss: 3.598454 | lrm: 1.00 | dt: 747ms | tok/sec: 701,947 | mfu: 23.2% | epoch: 1 | remaining: 191s    
step 00158 (36.4%) | loss: 3.598490 | lrm: 1.00 | dt: 747ms | tok/sec: 701,942 | mfu: 23.2% | epoch: 1 | remaining: 190s    
step 00159 (36.6%) | loss: 3.592585 | lrm: 1.00 | dt: 747ms | tok/sec: 701,670 | mfu: 23.2% | epoch: 1 | remaining: 189s    
step 00160 (36.9%) | loss: 3.592925 | lrm: 1.00 | dt: 747ms | tok/sec: 701,608 | mfu: 23.2% | epoch: 1 | remaining: 189s    
step 00161 (37.1%) | loss: 3.590171 | lrm: 1.00 | dt: 748ms | tok/sec: 700,950 | mfu: 23.2% | epoch: 1 | remaining: 188s    
