Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=38 binary=010101
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'rmsnorm', 'attention_type': 'sliding_window', 'mlp_type': 'relu2', 'use_value_embeddings': True, 'use_qk_norm': False, 'rope_base': 50000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011380 | lrm: 1.00 | dt: 2835ms | tok/sec: 184,961 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854856 | lrm: 1.00 | dt: 573ms | tok/sec: 914,750 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.446286 | lrm: 1.00 | dt: 573ms | tok/sec: 914,782 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.980671 | lrm: 1.00 | dt: 573ms | tok/sec: 914,517 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.587152 | lrm: 1.00 | dt: 574ms | tok/sec: 913,009 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.253505 | lrm: 1.00 | dt: 574ms | tok/sec: 913,787 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.003112 | lrm: 1.00 | dt: 574ms | tok/sec: 913,871 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.794751 | lrm: 1.00 | dt: 575ms | tok/sec: 912,365 | mfu: 22.0% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.615983 | lrm: 1.00 | dt: 575ms | tok/sec: 912,472 | mfu: 22.0% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.466401 | lrm: 1.00 | dt: 574ms | tok/sec: 913,192 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.341390 | lrm: 1.00 | dt: 575ms | tok/sec: 912,553 | mfu: 22.0% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.233594 | lrm: 1.00 | dt: 576ms | tok/sec: 910,978 | mfu: 22.0% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.138952 | lrm: 1.00 | dt: 575ms | tok/sec: 911,902 | mfu: 22.0% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.060359 | lrm: 1.00 | dt: 574ms | tok/sec: 912,946 | mfu: 22.1% | epoch: 1 | remaining: 298s    
step 00014 (0.6%) | loss: 5.988772 | lrm: 1.00 | dt: 575ms | tok/sec: 912,112 | mfu: 22.0% | epoch: 1 | remaining: 298s    
step 00015 (0.8%) | loss: 5.923691 | lrm: 1.00 | dt: 576ms | tok/sec: 910,130 | mfu: 22.0% | epoch: 1 | remaining: 297s    
step 00016 (1.0%) | loss: 5.863957 | lrm: 1.00 | dt: 576ms | tok/sec: 910,442 | mfu: 22.0% | epoch: 1 | remaining: 297s    
step 00017 (1.2%) | loss: 5.809922 | lrm: 1.00 | dt: 575ms | tok/sec: 911,734 | mfu: 22.0% | epoch: 1 | remaining: 296s    
step 00018 (1.3%) | loss: 5.761994 | lrm: 1.00 | dt: 575ms | tok/sec: 911,886 | mfu: 22.0% | epoch: 1 | remaining: 295s    
step 00019 (1.5%) | loss: 5.719465 | lrm: 1.00 | dt: 576ms | tok/sec: 910,814 | mfu: 22.0% | epoch: 1 | remaining: 295s    
step 00020 (1.7%) | loss: 5.677029 | lrm: 1.00 | dt: 576ms | tok/sec: 909,604 | mfu: 22.0% | epoch: 1 | remaining: 294s    
step 00021 (1.9%) | loss: 5.637532 | lrm: 1.00 | dt: 576ms | tok/sec: 910,568 | mfu: 22.0% | epoch: 1 | remaining: 294s    
step 00022 (2.1%) | loss: 5.602405 | lrm: 1.00 | dt: 575ms | tok/sec: 911,840 | mfu: 22.0% | epoch: 1 | remaining: 293s    
step 00023 (2.3%) | loss: 5.565545 | lrm: 1.00 | dt: 576ms | tok/sec: 910,871 | mfu: 22.0% | epoch: 1 | remaining: 293s    
step 00024 (2.5%) | loss: 5.532905 | lrm: 1.00 | dt: 576ms | tok/sec: 909,639 | mfu: 22.0% | epoch: 1 | remaining: 292s    
step 00025 (2.7%) | loss: 5.501026 | lrm: 1.00 | dt: 576ms | tok/sec: 909,741 | mfu: 22.0% | epoch: 1 | remaining: 291s    
step 00026 (2.9%) | loss: 5.467162 | lrm: 1.00 | dt: 576ms | tok/sec: 910,900 | mfu: 22.0% | epoch: 1 | remaining: 291s    
step 00027 (3.1%) | loss: 5.438884 | lrm: 1.00 | dt: 576ms | tok/sec: 910,651 | mfu: 22.0% | epoch: 1 | remaining: 290s    
step 00028 (3.3%) | loss: 5.412275 | lrm: 1.00 | dt: 576ms | tok/sec: 909,880 | mfu: 22.0% | epoch: 1 | remaining: 290s    
step 00029 (3.5%) | loss: 5.386850 | lrm: 1.00 | dt: 577ms | tok/sec: 909,382 | mfu: 22.0% | epoch: 1 | remaining: 289s    
step 00030 (3.6%) | loss: 5.359620 | lrm: 1.00 | dt: 577ms | tok/sec: 908,386 | mfu: 21.9% | epoch: 1 | remaining: 288s    
step 00031 (3.8%) | loss: 5.330798 | lrm: 1.00 | dt: 576ms | tok/sec: 909,956 | mfu: 22.0% | epoch: 1 | remaining: 288s    
step 00032 (4.0%) | loss: 5.305275 | lrm: 1.00 | dt: 576ms | tok/sec: 910,255 | mfu: 22.0% | epoch: 1 | remaining: 287s    
step 00033 (4.2%) | loss: 5.278396 | lrm: 1.00 | dt: 576ms | tok/sec: 910,617 | mfu: 22.0% | epoch: 1 | remaining: 287s    
step 00034 (4.4%) | loss: 5.249649 | lrm: 1.00 | dt: 577ms | tok/sec: 909,301 | mfu: 22.0% | epoch: 1 | remaining: 286s    
step 00035 (4.6%) | loss: 5.226724 | lrm: 1.00 | dt: 577ms | tok/sec: 907,917 | mfu: 21.9% | epoch: 1 | remaining: 286s    
step 00036 (4.8%) | loss: 5.203007 | lrm: 1.00 | dt: 577ms | tok/sec: 907,917 | mfu: 21.9% | epoch: 1 | remaining: 285s    
