Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=24 binary=110111
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'layernorm', 'attention_type': 'sliding_window', 'mlp_type': 'relu2', 'use_value_embeddings': True, 'use_qk_norm': True, 'rope_base': 50000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011375 | lrm: 1.00 | dt: 3422ms | tok/sec: 153,213 | mfu: 3.7% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.185863 | lrm: 1.00 | dt: 647ms | tok/sec: 810,916 | mfu: 19.6% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.145224 | lrm: 1.00 | dt: 647ms | tok/sec: 810,260 | mfu: 19.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.811407 | lrm: 1.00 | dt: 647ms | tok/sec: 810,298 | mfu: 19.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.500465 | lrm: 1.00 | dt: 647ms | tok/sec: 810,438 | mfu: 19.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.190636 | lrm: 1.00 | dt: 647ms | tok/sec: 810,015 | mfu: 19.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.917002 | lrm: 1.00 | dt: 648ms | tok/sec: 809,392 | mfu: 19.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.683257 | lrm: 1.00 | dt: 648ms | tok/sec: 809,551 | mfu: 19.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.462740 | lrm: 1.00 | dt: 648ms | tok/sec: 809,581 | mfu: 19.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.250120 | lrm: 1.00 | dt: 648ms | tok/sec: 809,116 | mfu: 19.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.062440 | lrm: 1.00 | dt: 649ms | tok/sec: 808,272 | mfu: 19.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.895801 | lrm: 1.00 | dt: 648ms | tok/sec: 808,957 | mfu: 19.5% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.744690 | lrm: 1.00 | dt: 648ms | tok/sec: 808,825 | mfu: 19.5% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.606541 | lrm: 1.00 | dt: 648ms | tok/sec: 809,061 | mfu: 19.5% | epoch: 1 | remaining: 298s    
step 00014 (0.6%) | loss: 6.483037 | lrm: 1.00 | dt: 648ms | tok/sec: 808,746 | mfu: 19.5% | epoch: 1 | remaining: 297s    
step 00015 (0.9%) | loss: 6.375903 | lrm: 1.00 | dt: 648ms | tok/sec: 808,515 | mfu: 19.5% | epoch: 1 | remaining: 297s    
step 00016 (1.1%) | loss: 6.278839 | lrm: 1.00 | dt: 649ms | tok/sec: 808,159 | mfu: 19.5% | epoch: 1 | remaining: 296s    
step 00017 (1.3%) | loss: 6.190572 | lrm: 1.00 | dt: 649ms | tok/sec: 808,104 | mfu: 19.5% | epoch: 1 | remaining: 295s    
step 00018 (1.5%) | loss: 6.111933 | lrm: 1.00 | dt: 649ms | tok/sec: 807,586 | mfu: 19.5% | epoch: 1 | remaining: 295s    
step 00019 (1.7%) | loss: 6.044162 | lrm: 1.00 | dt: 649ms | tok/sec: 808,386 | mfu: 19.5% | epoch: 1 | remaining: 294s    
step 00020 (1.9%) | loss: 5.982651 | lrm: 1.00 | dt: 649ms | tok/sec: 808,202 | mfu: 19.5% | epoch: 1 | remaining: 294s    
step 00021 (2.2%) | loss: 5.924310 | lrm: 1.00 | dt: 649ms | tok/sec: 807,719 | mfu: 19.5% | epoch: 1 | remaining: 293s    
step 00022 (2.4%) | loss: 5.869535 | lrm: 1.00 | dt: 649ms | tok/sec: 808,150 | mfu: 19.5% | epoch: 1 | remaining: 292s    
step 00023 (2.6%) | loss: 5.821833 | lrm: 1.00 | dt: 649ms | tok/sec: 808,044 | mfu: 19.5% | epoch: 1 | remaining: 292s    
step 00024 (2.8%) | loss: 5.777141 | lrm: 1.00 | dt: 649ms | tok/sec: 808,182 | mfu: 19.5% | epoch: 1 | remaining: 291s    
step 00025 (3.0%) | loss: 5.736740 | lrm: 1.00 | dt: 649ms | tok/sec: 808,197 | mfu: 19.5% | epoch: 1 | remaining: 290s    
step 00026 (3.2%) | loss: 5.694568 | lrm: 1.00 | dt: 649ms | tok/sec: 808,208 | mfu: 19.5% | epoch: 1 | remaining: 290s    
step 00027 (3.5%) | loss: 5.658659 | lrm: 1.00 | dt: 649ms | tok/sec: 808,279 | mfu: 19.5% | epoch: 1 | remaining: 289s    
step 00028 (3.7%) | loss: 5.624565 | lrm: 1.00 | dt: 649ms | tok/sec: 807,476 | mfu: 19.5% | epoch: 1 | remaining: 288s    
step 00029 (3.9%) | loss: 5.593028 | lrm: 1.00 | dt: 649ms | tok/sec: 808,114 | mfu: 19.5% | epoch: 1 | remaining: 288s    
step 00030 (4.1%) | loss: 5.559715 | lrm: 1.00 | dt: 649ms | tok/sec: 807,746 | mfu: 19.5% | epoch: 1 | remaining: 287s    
step 00031 (4.3%) | loss: 5.525446 | lrm: 1.00 | dt: 649ms | tok/sec: 807,598 | mfu: 19.5% | epoch: 1 | remaining: 286s    
step 00032 (4.5%) | loss: 5.493549 | lrm: 1.00 | dt: 650ms | tok/sec: 807,127 | mfu: 19.5% | epoch: 1 | remaining: 286s    
step 00033 (4.8%) | loss: 5.460648 | lrm: 1.00 | dt: 649ms | tok/sec: 807,556 | mfu: 19.5% | epoch: 1 | remaining: 285s    
step 00034 (5.0%) | loss: 5.426252 | lrm: 1.00 | dt: 649ms | tok/sec: 807,429 | mfu: 19.5% | epoch: 1 | remaining: 284s    
step 00035 (5.2%) | loss: 5.393941 | lrm: 1.00 | dt: 649ms | tok/sec: 807,343 | mfu: 19.5% | epoch: 1 | remaining: 284s    
step 00036 (5.4%) | loss: 5.365341 | lrm: 1.00 | dt: 651ms | tok/sec: 805,950 | mfu: 19.5% | epoch: 1 | remaining: 283s    
step 00037 (5.6%) | loss: 5.335225 | lrm: 1.00 | dt: 649ms | tok/sec: 807,758 | mfu: 19.5% | epoch: 1 | remaining: 282s    
step 00038 (5.8%) | loss: 5.307354 | lrm: 1.00 | dt: 649ms | tok/sec: 807,252 | mfu: 19.5% | epoch: 1 | remaining: 282s    
step 00039 (6.1%) | loss: 5.276559 | lrm: 1.00 | dt: 649ms | tok/sec: 807,900 | mfu: 19.5% | epoch: 1 | remaining: 281s    
step 00040 (6.3%) | loss: 5.247213 | lrm: 1.00 | dt: 649ms | tok/sec: 807,726 | mfu: 19.5% | epoch: 1 | remaining: 281s    
step 00041 (6.5%) | loss: 5.220220 | lrm: 1.00 | dt: 649ms | tok/sec: 807,391 | mfu: 19.5% | epoch: 1 | remaining: 280s    
step 00042 (6.7%) | loss: 5.193938 | lrm: 1.00 | dt: 649ms | tok/sec: 807,685 | mfu: 19.5% | epoch: 1 | remaining: 279s    
step 00043 (6.9%) | loss: 5.162127 | lrm: 1.00 | dt: 649ms | tok/sec: 807,601 | mfu: 19.5% | epoch: 1 | remaining: 279s    
step 00044 (7.1%) | loss: 5.134557 | lrm: 1.00 | dt: 649ms | tok/sec: 807,727 | mfu: 19.5% | epoch: 1 | remaining: 278s    
step 00045 (7.4%) | loss: 5.108817 | lrm: 1.00 | dt: 649ms | tok/sec: 807,536 | mfu: 19.5% | epoch: 1 | remaining: 277s    
step 00046 (7.6%) | loss: 5.082988 | lrm: 1.00 | dt: 649ms | tok/sec: 807,880 | mfu: 19.5% | epoch: 1 | remaining: 277s    
step 00047 (7.8%) | loss: 5.053106 | lrm: 1.00 | dt: 649ms | tok/sec: 807,605 | mfu: 19.5% | epoch: 1 | remaining: 276s    
step 00048 (8.0%) | loss: 5.029079 | lrm: 1.00 | dt: 649ms | tok/sec: 807,615 | mfu: 19.5% | epoch: 1 | remaining: 275s    
step 00049 (8.2%) | loss: 5.004770 | lrm: 1.00 | dt: 649ms | tok/sec: 807,630 | mfu: 19.5% | epoch: 1 | remaining: 275s    
step 00050 (8.4%) | loss: 4.978038 | lrm: 1.00 | dt: 649ms | tok/sec: 807,647 | mfu: 19.5% | epoch: 1 | remaining: 274s    
step 00051 (8.7%) | loss: 4.957358 | lrm: 1.00 | dt: 649ms | tok/sec: 807,468 | mfu: 19.5% | epoch: 1 | remaining: 273s    
step 00052 (8.9%) | loss: 4.932737 | lrm: 1.00 | dt: 650ms | tok/sec: 806,876 | mfu: 19.5% | epoch: 1 | remaining: 273s    
step 00053 (9.1%) | loss: 4.910336 | lrm: 1.00 | dt: 650ms | tok/sec: 807,127 | mfu: 19.5% | epoch: 1 | remaining: 272s    
step 00054 (9.3%) | loss: 4.886809 | lrm: 1.00 | dt: 650ms | tok/sec: 807,079 | mfu: 19.5% | epoch: 1 | remaining: 271s    
step 00055 (9.5%) | loss: 4.861118 | lrm: 1.00 | dt: 650ms | tok/sec: 807,078 | mfu: 19.5% | epoch: 1 | remaining: 271s    
