Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=15 binary=010010
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'rmsnorm', 'attention_type': 'sliding_window', 'mlp_type': 'relu2', 'use_value_embeddings': False, 'use_qk_norm': True, 'rope_base': 10000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 0
  lm_head                 : 4,194,304
  transformer_matrices    : 25,165,824
  scalars                 : 16
  total                   : 33,554,448
Estimated FLOPs per token: 2.390753e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011380 | lrm: 1.00 | dt: 2806ms | tok/sec: 186,856 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854871 | lrm: 1.00 | dt: 576ms | tok/sec: 909,990 | mfu: 22.0% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.445514 | lrm: 1.00 | dt: 577ms | tok/sec: 909,132 | mfu: 22.0% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.979659 | lrm: 1.00 | dt: 577ms | tok/sec: 908,087 | mfu: 21.9% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.586914 | lrm: 1.00 | dt: 578ms | tok/sec: 907,649 | mfu: 21.9% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.256354 | lrm: 1.00 | dt: 578ms | tok/sec: 907,583 | mfu: 21.9% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.005341 | lrm: 1.00 | dt: 578ms | tok/sec: 907,705 | mfu: 21.9% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.794887 | lrm: 1.00 | dt: 578ms | tok/sec: 907,449 | mfu: 21.9% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.614785 | lrm: 1.00 | dt: 578ms | tok/sec: 907,014 | mfu: 21.9% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.462578 | lrm: 1.00 | dt: 577ms | tok/sec: 908,098 | mfu: 21.9% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.332688 | lrm: 1.00 | dt: 578ms | tok/sec: 907,700 | mfu: 21.9% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.224396 | lrm: 1.00 | dt: 578ms | tok/sec: 906,981 | mfu: 21.9% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.127618 | lrm: 1.00 | dt: 579ms | tok/sec: 906,093 | mfu: 21.9% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.041663 | lrm: 1.00 | dt: 579ms | tok/sec: 905,592 | mfu: 21.9% | epoch: 1 | remaining: 298s    
step 00014 (0.6%) | loss: 5.970375 | lrm: 1.00 | dt: 579ms | tok/sec: 905,122 | mfu: 21.9% | epoch: 1 | remaining: 298s    
step 00015 (0.8%) | loss: 5.905959 | lrm: 1.00 | dt: 580ms | tok/sec: 904,534 | mfu: 21.9% | epoch: 1 | remaining: 297s    
step 00016 (1.0%) | loss: 5.851365 | lrm: 1.00 | dt: 579ms | tok/sec: 905,466 | mfu: 21.9% | epoch: 1 | remaining: 297s    
step 00017 (1.2%) | loss: 5.798900 | lrm: 1.00 | dt: 579ms | tok/sec: 905,386 | mfu: 21.9% | epoch: 1 | remaining: 296s    
step 00018 (1.4%) | loss: 5.751908 | lrm: 1.00 | dt: 579ms | tok/sec: 905,122 | mfu: 21.9% | epoch: 1 | remaining: 295s    
step 00019 (1.5%) | loss: 5.710505 | lrm: 1.00 | dt: 579ms | tok/sec: 904,730 | mfu: 21.9% | epoch: 1 | remaining: 295s    
step 00020 (1.7%) | loss: 5.670252 | lrm: 1.00 | dt: 580ms | tok/sec: 904,601 | mfu: 21.9% | epoch: 1 | remaining: 294s    
step 00021 (1.9%) | loss: 5.634520 | lrm: 1.00 | dt: 579ms | tok/sec: 905,524 | mfu: 21.9% | epoch: 1 | remaining: 294s    
step 00022 (2.1%) | loss: 5.603736 | lrm: 1.00 | dt: 579ms | tok/sec: 905,778 | mfu: 21.9% | epoch: 1 | remaining: 293s    
step 00023 (2.3%) | loss: 5.571793 | lrm: 1.00 | dt: 579ms | tok/sec: 904,958 | mfu: 21.9% | epoch: 1 | remaining: 292s    
step 00024 (2.5%) | loss: 5.541424 | lrm: 1.00 | dt: 580ms | tok/sec: 904,714 | mfu: 21.9% | epoch: 1 | remaining: 292s    
step 00025 (2.7%) | loss: 5.516162 | lrm: 1.00 | dt: 579ms | tok/sec: 904,907 | mfu: 21.9% | epoch: 1 | remaining: 291s    
step 00026 (2.9%) | loss: 5.488697 | lrm: 1.00 | dt: 580ms | tok/sec: 904,032 | mfu: 21.8% | epoch: 1 | remaining: 291s    
step 00027 (3.1%) | loss: 5.466508 | lrm: 1.00 | dt: 580ms | tok/sec: 903,832 | mfu: 21.8% | epoch: 1 | remaining: 290s    
step 00028 (3.3%) | loss: 5.447227 | lrm: 1.00 | dt: 580ms | tok/sec: 903,396 | mfu: 21.8% | epoch: 1 | remaining: 290s    
step 00029 (3.5%) | loss: 5.429477 | lrm: 1.00 | dt: 580ms | tok/sec: 903,646 | mfu: 21.8% | epoch: 1 | remaining: 289s    
step 00030 (3.7%) | loss: 5.411063 | lrm: 1.00 | dt: 580ms | tok/sec: 904,450 | mfu: 21.9% | epoch: 1 | remaining: 288s    
step 00031 (3.9%) | loss: 5.392309 | lrm: 1.00 | dt: 580ms | tok/sec: 903,416 | mfu: 21.8% | epoch: 1 | remaining: 288s    
step 00032 (4.1%) | loss: 5.376042 | lrm: 1.00 | dt: 580ms | tok/sec: 903,823 | mfu: 21.8% | epoch: 1 | remaining: 287s    
step 00033 (4.2%) | loss: 5.357708 | lrm: 1.00 | dt: 580ms | tok/sec: 903,949 | mfu: 21.8% | epoch: 1 | remaining: 287s    
step 00034 (4.4%) | loss: 5.338016 | lrm: 1.00 | dt: 580ms | tok/sec: 903,996 | mfu: 21.8% | epoch: 1 | remaining: 286s    
step 00035 (4.6%) | loss: 5.324366 | lrm: 1.00 | dt: 580ms | tok/sec: 903,738 | mfu: 21.8% | epoch: 1 | remaining: 286s    
step 00036 (4.8%) | loss: 5.311543 | lrm: 1.00 | dt: 580ms | tok/sec: 903,774 | mfu: 21.8% | epoch: 1 | remaining: 285s    
