Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=85 binary=110011
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'layernorm', 'attention_type': 'sliding_window', 'mlp_type': 'relu2', 'use_value_embeddings': False, 'use_qk_norm': True, 'rope_base': 50000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 0
  lm_head                 : 4,194,304
  transformer_matrices    : 25,165,824
  scalars                 : 16
  total                   : 33,554,448
Estimated FLOPs per token: 2.390753e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011375 | lrm: 1.00 | dt: 2893ms | tok/sec: 181,256 | mfu: 4.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.185804 | lrm: 1.00 | dt: 638ms | tok/sec: 821,656 | mfu: 19.9% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.158900 | lrm: 1.00 | dt: 639ms | tok/sec: 821,015 | mfu: 19.8% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.844083 | lrm: 1.00 | dt: 638ms | tok/sec: 821,546 | mfu: 19.8% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.533483 | lrm: 1.00 | dt: 638ms | tok/sec: 821,346 | mfu: 19.8% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.202206 | lrm: 1.00 | dt: 639ms | tok/sec: 820,997 | mfu: 19.8% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.913179 | lrm: 1.00 | dt: 639ms | tok/sec: 820,784 | mfu: 19.8% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.663174 | lrm: 1.00 | dt: 639ms | tok/sec: 820,866 | mfu: 19.8% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.437763 | lrm: 1.00 | dt: 639ms | tok/sec: 820,434 | mfu: 19.8% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.224407 | lrm: 1.00 | dt: 639ms | tok/sec: 820,358 | mfu: 19.8% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.036783 | lrm: 1.00 | dt: 639ms | tok/sec: 820,381 | mfu: 19.8% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.868918 | lrm: 1.00 | dt: 639ms | tok/sec: 819,987 | mfu: 19.8% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.719140 | lrm: 1.00 | dt: 640ms | tok/sec: 819,758 | mfu: 19.8% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.584290 | lrm: 1.00 | dt: 639ms | tok/sec: 819,937 | mfu: 19.8% | epoch: 1 | remaining: 298s    
step 00014 (0.6%) | loss: 6.464925 | lrm: 1.00 | dt: 639ms | tok/sec: 819,978 | mfu: 19.8% | epoch: 1 | remaining: 297s    
step 00015 (0.9%) | loss: 6.360058 | lrm: 1.00 | dt: 640ms | tok/sec: 819,701 | mfu: 19.8% | epoch: 1 | remaining: 297s    
step 00016 (1.1%) | loss: 6.265401 | lrm: 1.00 | dt: 640ms | tok/sec: 819,596 | mfu: 19.8% | epoch: 1 | remaining: 296s    
step 00017 (1.3%) | loss: 6.178510 | lrm: 1.00 | dt: 640ms | tok/sec: 819,799 | mfu: 19.8% | epoch: 1 | remaining: 296s    
step 00018 (1.5%) | loss: 6.101196 | lrm: 1.00 | dt: 640ms | tok/sec: 819,726 | mfu: 19.8% | epoch: 1 | remaining: 295s    
step 00019 (1.7%) | loss: 6.034568 | lrm: 1.00 | dt: 640ms | tok/sec: 819,477 | mfu: 19.8% | epoch: 1 | remaining: 294s    
step 00020 (1.9%) | loss: 5.974379 | lrm: 1.00 | dt: 640ms | tok/sec: 819,494 | mfu: 19.8% | epoch: 1 | remaining: 294s    
step 00021 (2.1%) | loss: 5.918382 | lrm: 1.00 | dt: 640ms | tok/sec: 819,653 | mfu: 19.8% | epoch: 1 | remaining: 293s    
step 00022 (2.3%) | loss: 5.866656 | lrm: 1.00 | dt: 640ms | tok/sec: 819,375 | mfu: 19.8% | epoch: 1 | remaining: 292s    
step 00023 (2.6%) | loss: 5.821183 | lrm: 1.00 | dt: 640ms | tok/sec: 819,617 | mfu: 19.8% | epoch: 1 | remaining: 292s    
step 00024 (2.8%) | loss: 5.780237 | lrm: 1.00 | dt: 640ms | tok/sec: 819,572 | mfu: 19.8% | epoch: 1 | remaining: 291s    
step 00025 (3.0%) | loss: 5.743054 | lrm: 1.00 | dt: 640ms | tok/sec: 819,645 | mfu: 19.8% | epoch: 1 | remaining: 290s    
step 00026 (3.2%) | loss: 5.704841 | lrm: 1.00 | dt: 640ms | tok/sec: 819,553 | mfu: 19.8% | epoch: 1 | remaining: 290s    
step 00027 (3.4%) | loss: 5.671681 | lrm: 1.00 | dt: 640ms | tok/sec: 819,626 | mfu: 19.8% | epoch: 1 | remaining: 289s    
step 00028 (3.6%) | loss: 5.640811 | lrm: 1.00 | dt: 640ms | tok/sec: 819,448 | mfu: 19.8% | epoch: 1 | remaining: 288s    
step 00029 (3.8%) | loss: 5.613644 | lrm: 1.00 | dt: 640ms | tok/sec: 819,361 | mfu: 19.8% | epoch: 1 | remaining: 288s    
step 00030 (4.1%) | loss: 5.586947 | lrm: 1.00 | dt: 640ms | tok/sec: 819,430 | mfu: 19.8% | epoch: 1 | remaining: 287s    
step 00031 (4.3%) | loss: 5.560043 | lrm: 1.00 | dt: 640ms | tok/sec: 819,352 | mfu: 19.8% | epoch: 1 | remaining: 287s    
step 00032 (4.5%) | loss: 5.536958 | lrm: 1.00 | dt: 640ms | tok/sec: 819,309 | mfu: 19.8% | epoch: 1 | remaining: 286s    
step 00033 (4.7%) | loss: 5.512552 | lrm: 1.00 | dt: 640ms | tok/sec: 819,292 | mfu: 19.8% | epoch: 1 | remaining: 285s    
step 00034 (4.9%) | loss: 5.486398 | lrm: 1.00 | dt: 640ms | tok/sec: 819,409 | mfu: 19.8% | epoch: 1 | remaining: 285s    
step 00035 (5.1%) | loss: 5.465568 | lrm: 1.00 | dt: 640ms | tok/sec: 819,153 | mfu: 19.8% | epoch: 1 | remaining: 284s    
step 00036 (5.3%) | loss: 5.448362 | lrm: 1.00 | dt: 640ms | tok/sec: 819,417 | mfu: 19.8% | epoch: 1 | remaining: 283s    
step 00037 (5.5%) | loss: 5.430085 | lrm: 1.00 | dt: 640ms | tok/sec: 819,368 | mfu: 19.8% | epoch: 1 | remaining: 283s    
step 00038 (5.8%) | loss: 5.412971 | lrm: 1.00 | dt: 640ms | tok/sec: 819,323 | mfu: 19.8% | epoch: 1 | remaining: 282s    
step 00039 (6.0%) | loss: 5.390752 | lrm: 1.00 | dt: 640ms | tok/sec: 819,364 | mfu: 19.8% | epoch: 1 | remaining: 281s    
step 00040 (6.2%) | loss: 5.370153 | lrm: 1.00 | dt: 640ms | tok/sec: 819,320 | mfu: 19.8% | epoch: 1 | remaining: 281s    
step 00041 (6.4%) | loss: 5.353073 | lrm: 1.00 | dt: 640ms | tok/sec: 819,251 | mfu: 19.8% | epoch: 1 | remaining: 280s    
step 00042 (6.6%) | loss: 5.339162 | lrm: 1.00 | dt: 640ms | tok/sec: 819,275 | mfu: 19.8% | epoch: 1 | remaining: 280s    
step 00043 (6.8%) | loss: 5.318435 | lrm: 1.00 | dt: 640ms | tok/sec: 819,260 | mfu: 19.8% | epoch: 1 | remaining: 279s    
step 00044 (7.0%) | loss: 5.300712 | lrm: 1.00 | dt: 640ms | tok/sec: 819,112 | mfu: 19.8% | epoch: 1 | remaining: 278s    
step 00045 (7.3%) | loss: 5.284454 | lrm: 1.00 | dt: 640ms | tok/sec: 819,033 | mfu: 19.8% | epoch: 1 | remaining: 278s    
step 00046 (7.5%) | loss: 5.266721 | lrm: 1.00 | dt: 640ms | tok/sec: 819,121 | mfu: 19.8% | epoch: 1 | remaining: 277s    
step 00047 (7.7%) | loss: 5.245530 | lrm: 1.00 | dt: 640ms | tok/sec: 818,849 | mfu: 19.8% | epoch: 1 | remaining: 276s    
step 00048 (7.9%) | loss: 5.229282 | lrm: 1.00 | dt: 640ms | tok/sec: 819,094 | mfu: 19.8% | epoch: 1 | remaining: 276s    
step 00049 (8.1%) | loss: 5.212149 | lrm: 1.00 | dt: 640ms | tok/sec: 819,049 | mfu: 19.8% | epoch: 1 | remaining: 275s    
step 00050 (8.3%) | loss: 5.191842 | lrm: 1.00 | dt: 640ms | tok/sec: 818,706 | mfu: 19.8% | epoch: 1 | remaining: 274s    
step 00051 (8.5%) | loss: 5.178315 | lrm: 1.00 | dt: 640ms | tok/sec: 818,860 | mfu: 19.8% | epoch: 1 | remaining: 274s    
step 00052 (8.7%) | loss: 5.162554 | lrm: 1.00 | dt: 640ms | tok/sec: 818,753 | mfu: 19.8% | epoch: 1 | remaining: 273s    
step 00053 (9.0%) | loss: 5.146483 | lrm: 1.00 | dt: 640ms | tok/sec: 818,740 | mfu: 19.8% | epoch: 1 | remaining: 272s    
step 00054 (9.2%) | loss: 5.129522 | lrm: 1.00 | dt: 641ms | tok/sec: 818,441 | mfu: 19.8% | epoch: 1 | remaining: 272s    
step 00055 (9.4%) | loss: 5.112297 | lrm: 1.00 | dt: 640ms | tok/sec: 818,686 | mfu: 19.8% | epoch: 1 | remaining: 271s    
step 00056 (9.6%) | loss: 5.097451 | lrm: 1.00 | dt: 640ms | tok/sec: 818,872 | mfu: 19.8% | epoch: 1 | remaining: 271s    
step 00057 (9.8%) | loss: 5.081237 | lrm: 1.00 | dt: 640ms | tok/sec: 818,672 | mfu: 19.8% | epoch: 1 | remaining: 270s    
step 00058 (10.0%) | loss: 5.065617 | lrm: 1.00 | dt: 641ms | tok/sec: 818,202 | mfu: 19.8% | epoch: 1 | remaining: 269s    
step 00059 (10.2%) | loss: 5.045344 | lrm: 1.00 | dt: 641ms | tok/sec: 818,310 | mfu: 19.8% | epoch: 1 | remaining: 269s    
step 00060 (10.5%) | loss: 5.031640 | lrm: 1.00 | dt: 640ms | tok/sec: 818,609 | mfu: 19.8% | epoch: 1 | remaining: 268s    
