Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=35 binary=000110
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'rmsnorm', 'attention_type': 'standard', 'mlp_type': 'relu2', 'use_value_embeddings': True, 'use_qk_norm': True, 'rope_base': 10000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.768271e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011380 | lrm: 1.00 | dt: 2944ms | tok/sec: 178,110 | mfu: 5.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854869 | lrm: 1.00 | dt: 585ms | tok/sec: 896,141 | mfu: 25.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.446689 | lrm: 1.00 | dt: 585ms | tok/sec: 895,753 | mfu: 25.1% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.981127 | lrm: 1.00 | dt: 586ms | tok/sec: 895,105 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.587589 | lrm: 1.00 | dt: 586ms | tok/sec: 895,374 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.257658 | lrm: 1.00 | dt: 586ms | tok/sec: 894,781 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.006598 | lrm: 1.00 | dt: 586ms | tok/sec: 894,643 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.795036 | lrm: 1.00 | dt: 586ms | tok/sec: 894,315 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.615832 | lrm: 1.00 | dt: 586ms | tok/sec: 894,001 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.463143 | lrm: 1.00 | dt: 586ms | tok/sec: 894,002 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.334147 | lrm: 1.00 | dt: 587ms | tok/sec: 893,785 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.226989 | lrm: 1.00 | dt: 587ms | tok/sec: 893,097 | mfu: 25.0% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.131471 | lrm: 1.00 | dt: 587ms | tok/sec: 893,171 | mfu: 25.0% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.046251 | lrm: 1.00 | dt: 587ms | tok/sec: 893,361 | mfu: 25.0% | epoch: 1 | remaining: 298s    
step 00014 (0.6%) | loss: 5.974589 | lrm: 1.00 | dt: 587ms | tok/sec: 893,323 | mfu: 25.0% | epoch: 1 | remaining: 298s    
step 00015 (0.8%) | loss: 5.908723 | lrm: 1.00 | dt: 587ms | tok/sec: 893,760 | mfu: 25.0% | epoch: 1 | remaining: 297s    
step 00016 (1.0%) | loss: 5.849111 | lrm: 1.00 | dt: 588ms | tok/sec: 892,391 | mfu: 25.0% | epoch: 1 | remaining: 296s    
step 00017 (1.2%) | loss: 5.794605 | lrm: 1.00 | dt: 587ms | tok/sec: 892,539 | mfu: 25.0% | epoch: 1 | remaining: 296s    
step 00018 (1.4%) | loss: 5.746511 | lrm: 1.00 | dt: 588ms | tok/sec: 892,049 | mfu: 25.0% | epoch: 1 | remaining: 295s    
step 00019 (1.6%) | loss: 5.701211 | lrm: 1.00 | dt: 588ms | tok/sec: 891,506 | mfu: 24.9% | epoch: 1 | remaining: 295s    
step 00020 (1.8%) | loss: 5.661970 | lrm: 1.00 | dt: 587ms | tok/sec: 892,615 | mfu: 25.0% | epoch: 1 | remaining: 294s    
step 00021 (2.0%) | loss: 5.623084 | lrm: 1.00 | dt: 587ms | tok/sec: 892,716 | mfu: 25.0% | epoch: 1 | remaining: 294s    
step 00022 (2.2%) | loss: 5.588258 | lrm: 1.00 | dt: 588ms | tok/sec: 892,258 | mfu: 25.0% | epoch: 1 | remaining: 293s    
step 00023 (2.3%) | loss: 5.552672 | lrm: 1.00 | dt: 587ms | tok/sec: 892,440 | mfu: 25.0% | epoch: 1 | remaining: 292s    
step 00024 (2.5%) | loss: 5.519248 | lrm: 1.00 | dt: 588ms | tok/sec: 891,898 | mfu: 25.0% | epoch: 1 | remaining: 292s    
step 00025 (2.7%) | loss: 5.488999 | lrm: 1.00 | dt: 588ms | tok/sec: 891,791 | mfu: 24.9% | epoch: 1 | remaining: 291s    
step 00026 (2.9%) | loss: 5.454775 | lrm: 1.00 | dt: 588ms | tok/sec: 891,342 | mfu: 24.9% | epoch: 1 | remaining: 291s    
step 00027 (3.1%) | loss: 5.425726 | lrm: 1.00 | dt: 589ms | tok/sec: 890,714 | mfu: 24.9% | epoch: 1 | remaining: 290s    
step 00028 (3.3%) | loss: 5.398313 | lrm: 1.00 | dt: 588ms | tok/sec: 891,834 | mfu: 25.0% | epoch: 1 | remaining: 289s    
step 00029 (3.5%) | loss: 5.370824 | lrm: 1.00 | dt: 588ms | tok/sec: 891,823 | mfu: 25.0% | epoch: 1 | remaining: 289s    
step 00030 (3.7%) | loss: 5.343198 | lrm: 1.00 | dt: 588ms | tok/sec: 891,629 | mfu: 24.9% | epoch: 1 | remaining: 288s    
step 00031 (3.9%) | loss: 5.313570 | lrm: 1.00 | dt: 588ms | tok/sec: 891,249 | mfu: 24.9% | epoch: 1 | remaining: 288s    
step 00032 (4.1%) | loss: 5.288235 | lrm: 1.00 | dt: 588ms | tok/sec: 891,106 | mfu: 24.9% | epoch: 1 | remaining: 287s    
step 00033 (4.3%) | loss: 5.260360 | lrm: 1.00 | dt: 589ms | tok/sec: 890,641 | mfu: 24.9% | epoch: 1 | remaining: 286s    
step 00034 (4.5%) | loss: 5.230558 | lrm: 1.00 | dt: 589ms | tok/sec: 890,298 | mfu: 24.9% | epoch: 1 | remaining: 286s    
step 00035 (4.7%) | loss: 5.206820 | lrm: 1.00 | dt: 589ms | tok/sec: 890,151 | mfu: 24.9% | epoch: 1 | remaining: 285s    
step 00036 (4.9%) | loss: 5.183621 | lrm: 1.00 | dt: 589ms | tok/sec: 890,126 | mfu: 24.9% | epoch: 1 | remaining: 285s    
