Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=76 binary=100010
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'layernorm', 'attention_type': 'standard', 'mlp_type': 'relu2', 'use_value_embeddings': False, 'use_qk_norm': True, 'rope_base': 10000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 0
  lm_head                 : 4,194,304
  transformer_matrices    : 25,165,824
  scalars                 : 16
  total                   : 33,554,448
Estimated FLOPs per token: 2.768241e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011375 | lrm: 1.00 | dt: 2701ms | tok/sec: 194,122 | mfu: 5.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.185896 | lrm: 1.00 | dt: 638ms | tok/sec: 821,957 | mfu: 23.0% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.158704 | lrm: 1.00 | dt: 638ms | tok/sec: 821,289 | mfu: 23.0% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.844277 | lrm: 1.00 | dt: 638ms | tok/sec: 821,393 | mfu: 23.0% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.533845 | lrm: 1.00 | dt: 638ms | tok/sec: 821,362 | mfu: 23.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.202744 | lrm: 1.00 | dt: 639ms | tok/sec: 820,897 | mfu: 23.0% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.913805 | lrm: 1.00 | dt: 639ms | tok/sec: 820,732 | mfu: 23.0% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.665724 | lrm: 1.00 | dt: 639ms | tok/sec: 820,225 | mfu: 22.9% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.440065 | lrm: 1.00 | dt: 639ms | tok/sec: 820,049 | mfu: 22.9% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.227612 | lrm: 1.00 | dt: 639ms | tok/sec: 820,511 | mfu: 23.0% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.040379 | lrm: 1.00 | dt: 639ms | tok/sec: 820,119 | mfu: 22.9% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.876027 | lrm: 1.00 | dt: 640ms | tok/sec: 819,737 | mfu: 22.9% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.726818 | lrm: 1.00 | dt: 640ms | tok/sec: 819,812 | mfu: 22.9% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.591322 | lrm: 1.00 | dt: 639ms | tok/sec: 820,202 | mfu: 22.9% | epoch: 1 | remaining: 298s    
step 00014 (0.6%) | loss: 6.475081 | lrm: 1.00 | dt: 640ms | tok/sec: 819,602 | mfu: 22.9% | epoch: 1 | remaining: 297s    
step 00015 (0.9%) | loss: 6.368946 | lrm: 1.00 | dt: 640ms | tok/sec: 818,763 | mfu: 22.9% | epoch: 1 | remaining: 297s    
step 00016 (1.1%) | loss: 6.272093 | lrm: 1.00 | dt: 640ms | tok/sec: 819,384 | mfu: 22.9% | epoch: 1 | remaining: 296s    
step 00017 (1.3%) | loss: 6.184401 | lrm: 1.00 | dt: 640ms | tok/sec: 819,138 | mfu: 22.9% | epoch: 1 | remaining: 296s    
step 00018 (1.5%) | loss: 6.106655 | lrm: 1.00 | dt: 640ms | tok/sec: 819,237 | mfu: 22.9% | epoch: 1 | remaining: 295s    
step 00019 (1.7%) | loss: 6.039152 | lrm: 1.00 | dt: 640ms | tok/sec: 819,240 | mfu: 22.9% | epoch: 1 | remaining: 294s    
step 00020 (1.9%) | loss: 5.978224 | lrm: 1.00 | dt: 640ms | tok/sec: 819,356 | mfu: 22.9% | epoch: 1 | remaining: 294s    
step 00021 (2.1%) | loss: 5.921191 | lrm: 1.00 | dt: 640ms | tok/sec: 819,412 | mfu: 22.9% | epoch: 1 | remaining: 293s    
step 00022 (2.3%) | loss: 5.868683 | lrm: 1.00 | dt: 640ms | tok/sec: 819,304 | mfu: 22.9% | epoch: 1 | remaining: 292s    
step 00023 (2.6%) | loss: 5.822892 | lrm: 1.00 | dt: 640ms | tok/sec: 819,546 | mfu: 22.9% | epoch: 1 | remaining: 292s    
step 00024 (2.8%) | loss: 5.778586 | lrm: 1.00 | dt: 640ms | tok/sec: 819,528 | mfu: 22.9% | epoch: 1 | remaining: 291s    
step 00025 (3.0%) | loss: 5.739755 | lrm: 1.00 | dt: 640ms | tok/sec: 819,461 | mfu: 22.9% | epoch: 1 | remaining: 290s    
step 00026 (3.2%) | loss: 5.700315 | lrm: 1.00 | dt: 640ms | tok/sec: 818,816 | mfu: 22.9% | epoch: 1 | remaining: 290s    
step 00027 (3.4%) | loss: 5.666921 | lrm: 1.00 | dt: 640ms | tok/sec: 819,357 | mfu: 22.9% | epoch: 1 | remaining: 289s    
step 00028 (3.6%) | loss: 5.635436 | lrm: 1.00 | dt: 640ms | tok/sec: 819,168 | mfu: 22.9% | epoch: 1 | remaining: 288s    
step 00029 (3.8%) | loss: 5.607252 | lrm: 1.00 | dt: 640ms | tok/sec: 819,109 | mfu: 22.9% | epoch: 1 | remaining: 288s    
step 00030 (4.1%) | loss: 5.580786 | lrm: 1.00 | dt: 640ms | tok/sec: 819,099 | mfu: 22.9% | epoch: 1 | remaining: 287s    
step 00031 (4.3%) | loss: 5.553168 | lrm: 1.00 | dt: 640ms | tok/sec: 818,950 | mfu: 22.9% | epoch: 1 | remaining: 287s    
step 00032 (4.5%) | loss: 5.529501 | lrm: 1.00 | dt: 640ms | tok/sec: 818,797 | mfu: 22.9% | epoch: 1 | remaining: 286s    
step 00033 (4.7%) | loss: 5.506523 | lrm: 1.00 | dt: 641ms | tok/sec: 818,219 | mfu: 22.9% | epoch: 1 | remaining: 285s    
step 00034 (4.9%) | loss: 5.480355 | lrm: 1.00 | dt: 641ms | tok/sec: 818,530 | mfu: 22.9% | epoch: 1 | remaining: 285s    
step 00035 (5.1%) | loss: 5.458220 | lrm: 1.00 | dt: 641ms | tok/sec: 817,823 | mfu: 22.9% | epoch: 1 | remaining: 284s    
step 00036 (5.3%) | loss: 5.441094 | lrm: 1.00 | dt: 640ms | tok/sec: 818,789 | mfu: 22.9% | epoch: 1 | remaining: 283s    
