Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=44 binary=010111
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'rmsnorm', 'attention_type': 'sliding_window', 'mlp_type': 'relu2', 'use_value_embeddings': True, 'use_qk_norm': True, 'rope_base': 50000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011380 | lrm: 1.00 | dt: 3139ms | tok/sec: 167,047 | mfu: 4.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854858 | lrm: 1.00 | dt: 585ms | tok/sec: 896,015 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.443997 | lrm: 1.00 | dt: 586ms | tok/sec: 895,421 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.978384 | lrm: 1.00 | dt: 586ms | tok/sec: 895,337 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.586311 | lrm: 1.00 | dt: 586ms | tok/sec: 894,953 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.255733 | lrm: 1.00 | dt: 586ms | tok/sec: 894,159 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.004423 | lrm: 1.00 | dt: 586ms | tok/sec: 894,723 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.792817 | lrm: 1.00 | dt: 586ms | tok/sec: 894,203 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.612203 | lrm: 1.00 | dt: 587ms | tok/sec: 893,462 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.459864 | lrm: 1.00 | dt: 586ms | tok/sec: 894,172 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.333370 | lrm: 1.00 | dt: 587ms | tok/sec: 893,866 | mfu: 21.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.223438 | lrm: 1.00 | dt: 587ms | tok/sec: 893,121 | mfu: 21.6% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.128556 | lrm: 1.00 | dt: 587ms | tok/sec: 893,242 | mfu: 21.6% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.044796 | lrm: 1.00 | dt: 587ms | tok/sec: 892,970 | mfu: 21.6% | epoch: 1 | remaining: 298s    
step 00014 (0.6%) | loss: 5.974621 | lrm: 1.00 | dt: 587ms | tok/sec: 892,482 | mfu: 21.6% | epoch: 1 | remaining: 298s    
step 00015 (0.8%) | loss: 5.910392 | lrm: 1.00 | dt: 587ms | tok/sec: 892,865 | mfu: 21.6% | epoch: 1 | remaining: 297s    
step 00016 (1.0%) | loss: 5.851732 | lrm: 1.00 | dt: 587ms | tok/sec: 893,049 | mfu: 21.6% | epoch: 1 | remaining: 296s    
step 00017 (1.2%) | loss: 5.797647 | lrm: 1.00 | dt: 587ms | tok/sec: 892,816 | mfu: 21.6% | epoch: 1 | remaining: 296s    
step 00018 (1.4%) | loss: 5.750559 | lrm: 1.00 | dt: 588ms | tok/sec: 891,974 | mfu: 21.6% | epoch: 1 | remaining: 295s    
step 00019 (1.6%) | loss: 5.707284 | lrm: 1.00 | dt: 587ms | tok/sec: 892,950 | mfu: 21.6% | epoch: 1 | remaining: 295s    
step 00020 (1.8%) | loss: 5.667740 | lrm: 1.00 | dt: 587ms | tok/sec: 892,438 | mfu: 21.6% | epoch: 1 | remaining: 294s    
step 00021 (2.0%) | loss: 5.629789 | lrm: 1.00 | dt: 587ms | tok/sec: 892,480 | mfu: 21.6% | epoch: 1 | remaining: 294s    
step 00022 (2.2%) | loss: 5.593616 | lrm: 1.00 | dt: 588ms | tok/sec: 891,541 | mfu: 21.5% | epoch: 1 | remaining: 293s    
step 00023 (2.3%) | loss: 5.560106 | lrm: 1.00 | dt: 588ms | tok/sec: 891,791 | mfu: 21.5% | epoch: 1 | remaining: 292s    
step 00024 (2.5%) | loss: 5.526107 | lrm: 1.00 | dt: 588ms | tok/sec: 891,680 | mfu: 21.5% | epoch: 1 | remaining: 292s    
step 00025 (2.7%) | loss: 5.497042 | lrm: 1.00 | dt: 588ms | tok/sec: 892,162 | mfu: 21.6% | epoch: 1 | remaining: 291s    
step 00026 (2.9%) | loss: 5.465145 | lrm: 1.00 | dt: 588ms | tok/sec: 892,291 | mfu: 21.6% | epoch: 1 | remaining: 291s    
step 00027 (3.1%) | loss: 5.438290 | lrm: 1.00 | dt: 588ms | tok/sec: 891,155 | mfu: 21.5% | epoch: 1 | remaining: 290s    
step 00028 (3.3%) | loss: 5.412380 | lrm: 1.00 | dt: 588ms | tok/sec: 891,530 | mfu: 21.5% | epoch: 1 | remaining: 289s    
step 00029 (3.5%) | loss: 5.388925 | lrm: 1.00 | dt: 588ms | tok/sec: 891,135 | mfu: 21.5% | epoch: 1 | remaining: 289s    
step 00030 (3.7%) | loss: 5.363057 | lrm: 1.00 | dt: 588ms | tok/sec: 891,339 | mfu: 21.5% | epoch: 1 | remaining: 288s    
step 00031 (3.9%) | loss: 5.336141 | lrm: 1.00 | dt: 589ms | tok/sec: 890,860 | mfu: 21.5% | epoch: 1 | remaining: 288s    
step 00032 (4.1%) | loss: 5.311736 | lrm: 1.00 | dt: 588ms | tok/sec: 890,906 | mfu: 21.5% | epoch: 1 | remaining: 287s    
step 00033 (4.3%) | loss: 5.288698 | lrm: 1.00 | dt: 589ms | tok/sec: 890,417 | mfu: 21.5% | epoch: 1 | remaining: 286s    
step 00034 (4.5%) | loss: 5.259979 | lrm: 1.00 | dt: 589ms | tok/sec: 890,044 | mfu: 21.5% | epoch: 1 | remaining: 286s    
step 00035 (4.7%) | loss: 5.235758 | lrm: 1.00 | dt: 588ms | tok/sec: 890,992 | mfu: 21.5% | epoch: 1 | remaining: 285s    
step 00036 (4.9%) | loss: 5.210689 | lrm: 1.00 | dt: 589ms | tok/sec: 890,534 | mfu: 21.5% | epoch: 1 | remaining: 285s    
