Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=66 binary=001101
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'rmsnorm', 'attention_type': 'standard', 'mlp_type': 'swiglu', 'use_value_embeddings': True, 'use_qk_norm': False, 'rope_base': 50000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 33,554,944
  scalars                 : 16
  total                   : 58,720,784
Estimated FLOPs per token: 3.271588e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011380 | lrm: 1.00 | dt: 2994ms | tok/sec: 175,113 | mfu: 5.8% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.853475 | lrm: 1.00 | dt: 691ms | tok/sec: 759,078 | mfu: 25.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.460813 | lrm: 1.00 | dt: 692ms | tok/sec: 757,990 | mfu: 25.1% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.001401 | lrm: 1.00 | dt: 692ms | tok/sec: 758,170 | mfu: 25.1% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.615081 | lrm: 1.00 | dt: 692ms | tok/sec: 758,111 | mfu: 25.1% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.275568 | lrm: 1.00 | dt: 693ms | tok/sec: 757,056 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.023126 | lrm: 1.00 | dt: 692ms | tok/sec: 757,834 | mfu: 25.1% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.815338 | lrm: 1.00 | dt: 693ms | tok/sec: 756,966 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.638244 | lrm: 1.00 | dt: 693ms | tok/sec: 756,683 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.486801 | lrm: 1.00 | dt: 693ms | tok/sec: 756,859 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.361734 | lrm: 1.00 | dt: 693ms | tok/sec: 756,309 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.254247 | lrm: 1.00 | dt: 693ms | tok/sec: 756,436 | mfu: 25.0% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.160517 | lrm: 1.00 | dt: 693ms | tok/sec: 756,653 | mfu: 25.0% | epoch: 1 | remaining: 299s    
step 00013 (0.5%) | loss: 6.077132 | lrm: 1.00 | dt: 694ms | tok/sec: 755,111 | mfu: 25.0% | epoch: 1 | remaining: 298s    
step 00014 (0.7%) | loss: 6.003165 | lrm: 1.00 | dt: 694ms | tok/sec: 755,518 | mfu: 25.0% | epoch: 1 | remaining: 297s    
step 00015 (0.9%) | loss: 5.939938 | lrm: 1.00 | dt: 693ms | tok/sec: 756,250 | mfu: 25.0% | epoch: 1 | remaining: 297s    
step 00016 (1.2%) | loss: 5.881597 | lrm: 1.00 | dt: 694ms | tok/sec: 755,708 | mfu: 25.0% | epoch: 1 | remaining: 296s    
step 00017 (1.4%) | loss: 5.827803 | lrm: 1.00 | dt: 695ms | tok/sec: 754,163 | mfu: 24.9% | epoch: 1 | remaining: 295s    
step 00018 (1.6%) | loss: 5.778839 | lrm: 1.00 | dt: 693ms | tok/sec: 756,548 | mfu: 25.0% | epoch: 1 | remaining: 294s    
step 00019 (1.8%) | loss: 5.736832 | lrm: 1.00 | dt: 694ms | tok/sec: 755,144 | mfu: 25.0% | epoch: 1 | remaining: 294s    
step 00020 (2.1%) | loss: 5.698865 | lrm: 1.00 | dt: 695ms | tok/sec: 754,503 | mfu: 24.9% | epoch: 1 | remaining: 293s    
step 00021 (2.3%) | loss: 5.661679 | lrm: 1.00 | dt: 694ms | tok/sec: 755,723 | mfu: 25.0% | epoch: 1 | remaining: 292s    
step 00022 (2.5%) | loss: 5.625105 | lrm: 1.00 | dt: 694ms | tok/sec: 755,193 | mfu: 25.0% | epoch: 1 | remaining: 292s    
step 00023 (2.8%) | loss: 5.591633 | lrm: 1.00 | dt: 696ms | tok/sec: 753,664 | mfu: 24.9% | epoch: 1 | remaining: 291s    
step 00024 (3.0%) | loss: 5.559533 | lrm: 1.00 | dt: 695ms | tok/sec: 753,885 | mfu: 24.9% | epoch: 1 | remaining: 290s    
step 00025 (3.2%) | loss: 5.528668 | lrm: 1.00 | dt: 695ms | tok/sec: 753,923 | mfu: 24.9% | epoch: 1 | remaining: 290s    
step 00026 (3.5%) | loss: 5.495724 | lrm: 1.00 | dt: 695ms | tok/sec: 754,475 | mfu: 24.9% | epoch: 1 | remaining: 289s    
step 00027 (3.7%) | loss: 5.467924 | lrm: 1.00 | dt: 696ms | tok/sec: 753,641 | mfu: 24.9% | epoch: 1 | remaining: 288s    
step 00028 (3.9%) | loss: 5.440254 | lrm: 1.00 | dt: 695ms | tok/sec: 754,097 | mfu: 24.9% | epoch: 1 | remaining: 288s    
step 00029 (4.2%) | loss: 5.414957 | lrm: 1.00 | dt: 696ms | tok/sec: 753,805 | mfu: 24.9% | epoch: 1 | remaining: 287s    
step 00030 (4.4%) | loss: 5.388336 | lrm: 1.00 | dt: 695ms | tok/sec: 754,494 | mfu: 24.9% | epoch: 1 | remaining: 286s    
step 00031 (4.6%) | loss: 5.360687 | lrm: 1.00 | dt: 696ms | tok/sec: 753,287 | mfu: 24.9% | epoch: 1 | remaining: 285s    
step 00032 (4.9%) | loss: 5.335312 | lrm: 1.00 | dt: 697ms | tok/sec: 751,718 | mfu: 24.9% | epoch: 1 | remaining: 285s    
step 00033 (5.1%) | loss: 5.307576 | lrm: 1.00 | dt: 697ms | tok/sec: 751,932 | mfu: 24.9% | epoch: 1 | remaining: 284s    
step 00034 (5.3%) | loss: 5.278238 | lrm: 1.00 | dt: 697ms | tok/sec: 752,013 | mfu: 24.9% | epoch: 1 | remaining: 283s    
step 00035 (5.6%) | loss: 5.252013 | lrm: 1.00 | dt: 697ms | tok/sec: 752,011 | mfu: 24.9% | epoch: 1 | remaining: 283s    
step 00036 (5.8%) | loss: 5.228123 | lrm: 1.00 | dt: 696ms | tok/sec: 753,323 | mfu: 24.9% | epoch: 1 | remaining: 282s    
