Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=10 binary=011100
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'rmsnorm', 'attention_type': 'sliding_window', 'mlp_type': 'swiglu', 'use_value_embeddings': True, 'use_qk_norm': False, 'rope_base': 10000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 33,554,944
  scalars                 : 16
  total                   : 58,720,784
Estimated FLOPs per token: 2.894100e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011380 | lrm: 1.00 | dt: 13212ms | tok/sec: 39,682 | mfu: 1.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.853435 | lrm: 1.00 | dt: 690ms | tok/sec: 759,954 | mfu: 22.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.460891 | lrm: 1.00 | dt: 691ms | tok/sec: 758,881 | mfu: 22.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.001486 | lrm: 1.00 | dt: 691ms | tok/sec: 759,208 | mfu: 22.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.615030 | lrm: 1.00 | dt: 691ms | tok/sec: 758,873 | mfu: 22.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.275523 | lrm: 1.00 | dt: 690ms | tok/sec: 759,425 | mfu: 22.2% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.023086 | lrm: 1.00 | dt: 691ms | tok/sec: 758,319 | mfu: 22.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.815276 | lrm: 1.00 | dt: 690ms | tok/sec: 759,352 | mfu: 22.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.638214 | lrm: 1.00 | dt: 691ms | tok/sec: 758,561 | mfu: 22.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.486817 | lrm: 1.00 | dt: 692ms | tok/sec: 758,123 | mfu: 22.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.361752 | lrm: 1.00 | dt: 692ms | tok/sec: 757,997 | mfu: 22.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.254284 | lrm: 1.00 | dt: 692ms | tok/sec: 757,347 | mfu: 22.2% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.160543 | lrm: 1.00 | dt: 692ms | tok/sec: 758,154 | mfu: 22.2% | epoch: 1 | remaining: 299s    
step 00013 (0.5%) | loss: 6.081823 | lrm: 1.00 | dt: 692ms | tok/sec: 757,214 | mfu: 22.1% | epoch: 1 | remaining: 298s    
step 00014 (0.7%) | loss: 6.006895 | lrm: 1.00 | dt: 692ms | tok/sec: 757,628 | mfu: 22.2% | epoch: 1 | remaining: 297s    
step 00015 (0.9%) | loss: 5.943912 | lrm: 1.00 | dt: 692ms | tok/sec: 757,153 | mfu: 22.1% | epoch: 1 | remaining: 297s    
step 00016 (1.2%) | loss: 5.885947 | lrm: 1.00 | dt: 694ms | tok/sec: 755,681 | mfu: 22.1% | epoch: 1 | remaining: 296s    
step 00017 (1.4%) | loss: 5.832304 | lrm: 1.00 | dt: 692ms | tok/sec: 757,207 | mfu: 22.1% | epoch: 1 | remaining: 295s    
step 00018 (1.6%) | loss: 5.783342 | lrm: 1.00 | dt: 693ms | tok/sec: 756,159 | mfu: 22.1% | epoch: 1 | remaining: 294s    
step 00019 (1.8%) | loss: 5.740866 | lrm: 1.00 | dt: 693ms | tok/sec: 756,010 | mfu: 22.1% | epoch: 1 | remaining: 294s    
step 00020 (2.1%) | loss: 5.701716 | lrm: 1.00 | dt: 693ms | tok/sec: 757,023 | mfu: 22.1% | epoch: 1 | remaining: 293s    
step 00021 (2.3%) | loss: 5.662960 | lrm: 1.00 | dt: 693ms | tok/sec: 756,281 | mfu: 22.1% | epoch: 1 | remaining: 292s    
step 00022 (2.5%) | loss: 5.625391 | lrm: 1.00 | dt: 694ms | tok/sec: 755,385 | mfu: 22.1% | epoch: 1 | remaining: 292s    
step 00023 (2.8%) | loss: 5.591319 | lrm: 1.00 | dt: 693ms | tok/sec: 756,937 | mfu: 22.1% | epoch: 1 | remaining: 291s    
step 00024 (3.0%) | loss: 5.559742 | lrm: 1.00 | dt: 693ms | tok/sec: 756,165 | mfu: 22.1% | epoch: 1 | remaining: 290s    
step 00025 (3.2%) | loss: 5.528556 | lrm: 1.00 | dt: 696ms | tok/sec: 753,814 | mfu: 22.0% | epoch: 1 | remaining: 290s    
step 00026 (3.5%) | loss: 5.494362 | lrm: 1.00 | dt: 694ms | tok/sec: 755,621 | mfu: 22.1% | epoch: 1 | remaining: 289s    
step 00027 (3.7%) | loss: 5.464973 | lrm: 1.00 | dt: 693ms | tok/sec: 756,079 | mfu: 22.1% | epoch: 1 | remaining: 288s    
step 00028 (3.9%) | loss: 5.436028 | lrm: 1.00 | dt: 695ms | tok/sec: 754,305 | mfu: 22.1% | epoch: 1 | remaining: 288s    
step 00029 (4.2%) | loss: 5.409182 | lrm: 1.00 | dt: 696ms | tok/sec: 753,143 | mfu: 22.0% | epoch: 1 | remaining: 287s    
step 00030 (4.4%) | loss: 5.380881 | lrm: 1.00 | dt: 694ms | tok/sec: 755,350 | mfu: 22.1% | epoch: 1 | remaining: 286s    
step 00031 (4.6%) | loss: 5.351540 | lrm: 1.00 | dt: 694ms | tok/sec: 755,167 | mfu: 22.1% | epoch: 1 | remaining: 285s    
step 00032 (4.9%) | loss: 5.325273 | lrm: 1.00 | dt: 695ms | tok/sec: 754,278 | mfu: 22.1% | epoch: 1 | remaining: 285s    
step 00033 (5.1%) | loss: 5.296817 | lrm: 1.00 | dt: 696ms | tok/sec: 753,291 | mfu: 22.0% | epoch: 1 | remaining: 284s    
step 00034 (5.3%) | loss: 5.266382 | lrm: 1.00 | dt: 694ms | tok/sec: 755,261 | mfu: 22.1% | epoch: 1 | remaining: 283s    
step 00035 (5.5%) | loss: 5.239780 | lrm: 1.00 | dt: 695ms | tok/sec: 754,459 | mfu: 22.1% | epoch: 1 | remaining: 283s    
step 00036 (5.8%) | loss: 5.215841 | lrm: 1.00 | dt: 696ms | tok/sec: 753,112 | mfu: 22.0% | epoch: 1 | remaining: 282s    
step 00037 (6.0%) | loss: 5.189168 | lrm: 1.00 | dt: 697ms | tok/sec: 752,636 | mfu: 22.0% | epoch: 1 | remaining: 281s    
step 00038 (6.2%) | loss: 5.163268 | lrm: 1.00 | dt: 696ms | tok/sec: 753,770 | mfu: 22.0% | epoch: 1 | remaining: 281s    
step 00039 (6.5%) | loss: 5.133229 | lrm: 1.00 | dt: 695ms | tok/sec: 754,701 | mfu: 22.1% | epoch: 1 | remaining: 280s    
step 00040 (6.7%) | loss: 5.105221 | lrm: 1.00 | dt: 696ms | tok/sec: 753,234 | mfu: 22.0% | epoch: 1 | remaining: 279s    
step 00041 (6.9%) | loss: 5.081318 | lrm: 1.00 | dt: 697ms | tok/sec: 752,171 | mfu: 22.0% | epoch: 1 | remaining: 278s    
step 00042 (7.2%) | loss: 5.058191 | lrm: 1.00 | dt: 697ms | tok/sec: 752,339 | mfu: 22.0% | epoch: 1 | remaining: 278s    
step 00043 (7.4%) | loss: 5.028427 | lrm: 1.00 | dt: 696ms | tok/sec: 752,984 | mfu: 22.0% | epoch: 1 | remaining: 277s    
step 00044 (7.6%) | loss: 5.001633 | lrm: 1.00 | dt: 695ms | tok/sec: 754,118 | mfu: 22.1% | epoch: 1 | remaining: 276s    
step 00045 (7.9%) | loss: 4.976382 | lrm: 1.00 | dt: 695ms | tok/sec: 754,381 | mfu: 22.1% | epoch: 1 | remaining: 276s    
step 00046 (8.1%) | loss: 4.951729 | lrm: 1.00 | dt: 697ms | tok/sec: 752,300 | mfu: 22.0% | epoch: 1 | remaining: 275s    
step 00047 (8.3%) | loss: 4.923963 | lrm: 1.00 | dt: 697ms | tok/sec: 752,466 | mfu: 22.0% | epoch: 1 | remaining: 274s    
step 00048 (8.6%) | loss: 4.901735 | lrm: 1.00 | dt: 697ms | tok/sec: 752,028 | mfu: 22.0% | epoch: 1 | remaining: 274s    
step 00049 (8.8%) | loss: 4.877716 | lrm: 1.00 | dt: 697ms | tok/sec: 751,738 | mfu: 22.0% | epoch: 1 | remaining: 273s    
step 00050 (9.0%) | loss: 4.850764 | lrm: 1.00 | dt: 695ms | tok/sec: 754,088 | mfu: 22.1% | epoch: 1 | remaining: 272s    
step 00051 (9.3%) | loss: 4.829392 | lrm: 1.00 | dt: 697ms | tok/sec: 752,272 | mfu: 22.0% | epoch: 1 | remaining: 272s    
step 00052 (9.5%) | loss: 4.806585 | lrm: 1.00 | dt: 697ms | tok/sec: 751,748 | mfu: 22.0% | epoch: 1 | remaining: 271s    
step 00053 (9.7%) | loss: 4.784996 | lrm: 1.00 | dt: 698ms | tok/sec: 751,015 | mfu: 22.0% | epoch: 1 | remaining: 270s    
step 00054 (10.0%) | loss: 4.762492 | lrm: 1.00 | dt: 698ms | tok/sec: 751,454 | mfu: 22.0% | epoch: 1 | remaining: 269s    
step 00055 (10.2%) | loss: 4.736856 | lrm: 1.00 | dt: 698ms | tok/sec: 750,699 | mfu: 22.0% | epoch: 1 | remaining: 269s    
step 00056 (10.4%) | loss: 4.715595 | lrm: 1.00 | dt: 699ms | tok/sec: 750,487 | mfu: 22.0% | epoch: 1 | remaining: 268s    
step 00057 (10.7%) | loss: 4.691563 | lrm: 1.00 | dt: 699ms | tok/sec: 750,155 | mfu: 21.9% | epoch: 1 | remaining: 267s    
step 00058 (10.9%) | loss: 4.668722 | lrm: 1.00 | dt: 698ms | tok/sec: 751,145 | mfu: 22.0% | epoch: 1 | remaining: 267s    
step 00059 (11.1%) | loss: 4.640279 | lrm: 1.00 | dt: 697ms | tok/sec: 752,387 | mfu: 22.0% | epoch: 1 | remaining: 266s    
step 00060 (11.4%) | loss: 4.618040 | lrm: 1.00 | dt: 698ms | tok/sec: 750,973 | mfu: 22.0% | epoch: 1 | remaining: 265s    
step 00061 (11.6%) | loss: 4.597896 | lrm: 1.00 | dt: 699ms | tok/sec: 750,231 | mfu: 21.9% | epoch: 1 | remaining: 265s    
step 00062 (11.8%) | loss: 4.572846 | lrm: 1.00 | dt: 698ms | tok/sec: 750,806 | mfu: 22.0% | epoch: 1 | remaining: 264s    
step 00063 (12.1%) | loss: 4.547306 | lrm: 1.00 | dt: 699ms | tok/sec: 749,700 | mfu: 21.9% | epoch: 1 | remaining: 263s    
