Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=43 binary=011100
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'rmsnorm', 'attention_type': 'sliding_window', 'mlp_type': 'swiglu', 'use_value_embeddings': True, 'use_qk_norm': False, 'rope_base': 10000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 33,554,944
  scalars                 : 16
  total                   : 58,720,784
Estimated FLOPs per token: 2.894100e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011380 | lrm: 1.00 | dt: 3145ms | tok/sec: 166,721 | mfu: 4.9% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.853435 | lrm: 1.00 | dt: 692ms | tok/sec: 757,178 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.460891 | lrm: 1.00 | dt: 691ms | tok/sec: 758,260 | mfu: 22.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.001487 | lrm: 1.00 | dt: 692ms | tok/sec: 757,511 | mfu: 22.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.615004 | lrm: 1.00 | dt: 692ms | tok/sec: 757,810 | mfu: 22.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.275498 | lrm: 1.00 | dt: 693ms | tok/sec: 757,006 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.023058 | lrm: 1.00 | dt: 693ms | tok/sec: 756,071 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.815262 | lrm: 1.00 | dt: 692ms | tok/sec: 757,486 | mfu: 22.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.638209 | lrm: 1.00 | dt: 693ms | tok/sec: 756,325 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.486813 | lrm: 1.00 | dt: 695ms | tok/sec: 754,722 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.361756 | lrm: 1.00 | dt: 692ms | tok/sec: 757,104 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.254288 | lrm: 1.00 | dt: 694ms | tok/sec: 755,780 | mfu: 22.1% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.160536 | lrm: 1.00 | dt: 695ms | tok/sec: 754,035 | mfu: 22.1% | epoch: 1 | remaining: 299s    
step 00013 (0.5%) | loss: 6.081793 | lrm: 1.00 | dt: 695ms | tok/sec: 754,862 | mfu: 22.1% | epoch: 1 | remaining: 298s    
step 00014 (0.7%) | loss: 6.006863 | lrm: 1.00 | dt: 693ms | tok/sec: 756,223 | mfu: 22.1% | epoch: 1 | remaining: 297s    
step 00015 (0.9%) | loss: 5.943928 | lrm: 1.00 | dt: 694ms | tok/sec: 755,192 | mfu: 22.1% | epoch: 1 | remaining: 297s    
step 00016 (1.2%) | loss: 5.885996 | lrm: 1.00 | dt: 695ms | tok/sec: 754,019 | mfu: 22.1% | epoch: 1 | remaining: 296s    
step 00017 (1.4%) | loss: 5.832353 | lrm: 1.00 | dt: 694ms | tok/sec: 755,541 | mfu: 22.1% | epoch: 1 | remaining: 295s    
step 00018 (1.6%) | loss: 5.783351 | lrm: 1.00 | dt: 695ms | tok/sec: 754,253 | mfu: 22.1% | epoch: 1 | remaining: 294s    
step 00019 (1.9%) | loss: 5.740887 | lrm: 1.00 | dt: 695ms | tok/sec: 754,007 | mfu: 22.1% | epoch: 1 | remaining: 294s    
step 00020 (2.1%) | loss: 5.701798 | lrm: 1.00 | dt: 695ms | tok/sec: 753,902 | mfu: 22.1% | epoch: 1 | remaining: 293s    
step 00021 (2.3%) | loss: 5.663100 | lrm: 1.00 | dt: 695ms | tok/sec: 754,758 | mfu: 22.1% | epoch: 1 | remaining: 292s    
step 00022 (2.5%) | loss: 5.625538 | lrm: 1.00 | dt: 696ms | tok/sec: 753,445 | mfu: 22.0% | epoch: 1 | remaining: 292s    
step 00023 (2.8%) | loss: 5.591459 | lrm: 1.00 | dt: 695ms | tok/sec: 753,903 | mfu: 22.1% | epoch: 1 | remaining: 291s    
step 00024 (3.0%) | loss: 5.559871 | lrm: 1.00 | dt: 696ms | tok/sec: 753,064 | mfu: 22.0% | epoch: 1 | remaining: 290s    
step 00025 (3.2%) | loss: 5.528651 | lrm: 1.00 | dt: 696ms | tok/sec: 753,483 | mfu: 22.0% | epoch: 1 | remaining: 290s    
step 00026 (3.5%) | loss: 5.494384 | lrm: 1.00 | dt: 695ms | tok/sec: 754,355 | mfu: 22.1% | epoch: 1 | remaining: 289s    
step 00027 (3.7%) | loss: 5.464960 | lrm: 1.00 | dt: 696ms | tok/sec: 753,687 | mfu: 22.0% | epoch: 1 | remaining: 288s    
step 00028 (3.9%) | loss: 5.436055 | lrm: 1.00 | dt: 697ms | tok/sec: 752,093 | mfu: 22.0% | epoch: 1 | remaining: 287s    
step 00029 (4.2%) | loss: 5.409202 | lrm: 1.00 | dt: 697ms | tok/sec: 751,833 | mfu: 22.0% | epoch: 1 | remaining: 287s    
step 00030 (4.4%) | loss: 5.380769 | lrm: 1.00 | dt: 697ms | tok/sec: 751,808 | mfu: 22.0% | epoch: 1 | remaining: 286s    
step 00031 (4.6%) | loss: 5.351010 | lrm: 1.00 | dt: 698ms | tok/sec: 751,252 | mfu: 22.0% | epoch: 1 | remaining: 285s    
step 00032 (4.9%) | loss: 5.324467 | lrm: 1.00 | dt: 695ms | tok/sec: 754,256 | mfu: 22.1% | epoch: 1 | remaining: 285s    
step 00033 (5.1%) | loss: 5.296037 | lrm: 1.00 | dt: 697ms | tok/sec: 752,236 | mfu: 22.0% | epoch: 1 | remaining: 284s    
step 00034 (5.3%) | loss: 5.265934 | lrm: 1.00 | dt: 697ms | tok/sec: 751,672 | mfu: 22.0% | epoch: 1 | remaining: 283s    
step 00035 (5.6%) | loss: 5.239626 | lrm: 1.00 | dt: 699ms | tok/sec: 750,125 | mfu: 21.9% | epoch: 1 | remaining: 283s    
step 00036 (5.8%) | loss: 5.215557 | lrm: 1.00 | dt: 699ms | tok/sec: 750,205 | mfu: 21.9% | epoch: 1 | remaining: 282s    
