Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=41 binary=000111
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'rmsnorm', 'attention_type': 'standard', 'mlp_type': 'relu2', 'use_value_embeddings': True, 'use_qk_norm': True, 'rope_base': 50000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.768271e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011380 | lrm: 1.00 | dt: 2874ms | tok/sec: 182,430 | mfu: 5.1% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854858 | lrm: 1.00 | dt: 585ms | tok/sec: 896,198 | mfu: 25.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.446324 | lrm: 1.00 | dt: 586ms | tok/sec: 895,214 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.980730 | lrm: 1.00 | dt: 586ms | tok/sec: 895,254 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.587146 | lrm: 1.00 | dt: 586ms | tok/sec: 895,019 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.257347 | lrm: 1.00 | dt: 586ms | tok/sec: 894,203 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.005591 | lrm: 1.00 | dt: 586ms | tok/sec: 894,732 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.795297 | lrm: 1.00 | dt: 586ms | tok/sec: 894,275 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.617846 | lrm: 1.00 | dt: 587ms | tok/sec: 893,454 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.468021 | lrm: 1.00 | dt: 587ms | tok/sec: 893,745 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.341494 | lrm: 1.00 | dt: 587ms | tok/sec: 893,447 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.235667 | lrm: 1.00 | dt: 587ms | tok/sec: 892,841 | mfu: 25.0% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.140134 | lrm: 1.00 | dt: 587ms | tok/sec: 893,686 | mfu: 25.0% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.055198 | lrm: 1.00 | dt: 587ms | tok/sec: 893,289 | mfu: 25.0% | epoch: 1 | remaining: 298s    
step 00014 (0.6%) | loss: 5.985120 | lrm: 1.00 | dt: 587ms | tok/sec: 892,631 | mfu: 25.0% | epoch: 1 | remaining: 298s    
step 00015 (0.8%) | loss: 5.920223 | lrm: 1.00 | dt: 587ms | tok/sec: 893,205 | mfu: 25.0% | epoch: 1 | remaining: 297s    
step 00016 (1.0%) | loss: 5.864167 | lrm: 1.00 | dt: 587ms | tok/sec: 892,499 | mfu: 25.0% | epoch: 1 | remaining: 296s    
step 00017 (1.2%) | loss: 5.809342 | lrm: 1.00 | dt: 588ms | tok/sec: 891,308 | mfu: 24.9% | epoch: 1 | remaining: 296s    
step 00018 (1.4%) | loss: 5.759982 | lrm: 1.00 | dt: 588ms | tok/sec: 891,504 | mfu: 24.9% | epoch: 1 | remaining: 295s    
step 00019 (1.6%) | loss: 5.713265 | lrm: 1.00 | dt: 588ms | tok/sec: 891,772 | mfu: 24.9% | epoch: 1 | remaining: 295s    
step 00020 (1.8%) | loss: 5.670445 | lrm: 1.00 | dt: 588ms | tok/sec: 892,028 | mfu: 25.0% | epoch: 1 | remaining: 294s    
step 00021 (2.0%) | loss: 5.631513 | lrm: 1.00 | dt: 588ms | tok/sec: 892,290 | mfu: 25.0% | epoch: 1 | remaining: 294s    
step 00022 (2.2%) | loss: 5.595960 | lrm: 1.00 | dt: 588ms | tok/sec: 892,352 | mfu: 25.0% | epoch: 1 | remaining: 293s    
step 00023 (2.3%) | loss: 5.562816 | lrm: 1.00 | dt: 588ms | tok/sec: 892,341 | mfu: 25.0% | epoch: 1 | remaining: 292s    
step 00024 (2.5%) | loss: 5.528565 | lrm: 1.00 | dt: 588ms | tok/sec: 891,638 | mfu: 24.9% | epoch: 1 | remaining: 292s    
step 00025 (2.7%) | loss: 5.498101 | lrm: 1.00 | dt: 589ms | tok/sec: 890,823 | mfu: 24.9% | epoch: 1 | remaining: 291s    
step 00026 (2.9%) | loss: 5.465033 | lrm: 1.00 | dt: 588ms | tok/sec: 891,356 | mfu: 24.9% | epoch: 1 | remaining: 291s    
step 00027 (3.1%) | loss: 5.437442 | lrm: 1.00 | dt: 588ms | tok/sec: 891,124 | mfu: 24.9% | epoch: 1 | remaining: 290s    
step 00028 (3.3%) | loss: 5.410981 | lrm: 1.00 | dt: 588ms | tok/sec: 891,089 | mfu: 24.9% | epoch: 1 | remaining: 289s    
step 00029 (3.5%) | loss: 5.386935 | lrm: 1.00 | dt: 589ms | tok/sec: 890,671 | mfu: 24.9% | epoch: 1 | remaining: 289s    
step 00030 (3.7%) | loss: 5.360817 | lrm: 1.00 | dt: 589ms | tok/sec: 890,361 | mfu: 24.9% | epoch: 1 | remaining: 288s    
step 00031 (3.9%) | loss: 5.333408 | lrm: 1.00 | dt: 588ms | tok/sec: 890,928 | mfu: 24.9% | epoch: 1 | remaining: 288s    
step 00032 (4.1%) | loss: 5.310018 | lrm: 1.00 | dt: 588ms | tok/sec: 891,144 | mfu: 24.9% | epoch: 1 | remaining: 287s    
step 00033 (4.3%) | loss: 5.284277 | lrm: 1.00 | dt: 589ms | tok/sec: 890,752 | mfu: 24.9% | epoch: 1 | remaining: 286s    
step 00034 (4.5%) | loss: 5.256218 | lrm: 1.00 | dt: 588ms | tok/sec: 891,302 | mfu: 24.9% | epoch: 1 | remaining: 286s    
step 00035 (4.7%) | loss: 5.231430 | lrm: 1.00 | dt: 589ms | tok/sec: 890,214 | mfu: 24.9% | epoch: 1 | remaining: 285s    
step 00036 (4.9%) | loss: 5.209025 | lrm: 1.00 | dt: 589ms | tok/sec: 890,737 | mfu: 24.9% | epoch: 1 | remaining: 285s    
