Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=11 binary=011110
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'rmsnorm', 'attention_type': 'sliding_window', 'mlp_type': 'swiglu', 'use_value_embeddings': True, 'use_qk_norm': True, 'rope_base': 10000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 33,554,944
  scalars                 : 16
  total                   : 58,720,784
Estimated FLOPs per token: 2.894100e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011380 | lrm: 1.00 | dt: 3274ms | tok/sec: 160,148 | mfu: 4.7% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.853439 | lrm: 1.00 | dt: 703ms | tok/sec: 745,618 | mfu: 21.8% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.460950 | lrm: 1.00 | dt: 703ms | tok/sec: 745,724 | mfu: 21.8% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.001548 | lrm: 1.00 | dt: 704ms | tok/sec: 744,947 | mfu: 21.8% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.615121 | lrm: 1.00 | dt: 704ms | tok/sec: 745,120 | mfu: 21.8% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.275617 | lrm: 1.00 | dt: 705ms | tok/sec: 743,967 | mfu: 21.8% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.023201 | lrm: 1.00 | dt: 704ms | tok/sec: 744,227 | mfu: 21.8% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.815509 | lrm: 1.00 | dt: 704ms | tok/sec: 744,410 | mfu: 21.8% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.638484 | lrm: 1.00 | dt: 705ms | tok/sec: 743,669 | mfu: 21.8% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.487087 | lrm: 1.00 | dt: 706ms | tok/sec: 742,747 | mfu: 21.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.362019 | lrm: 1.00 | dt: 706ms | tok/sec: 742,933 | mfu: 21.7% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.254557 | lrm: 1.00 | dt: 705ms | tok/sec: 743,454 | mfu: 21.7% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.160862 | lrm: 1.00 | dt: 705ms | tok/sec: 743,639 | mfu: 21.8% | epoch: 1 | remaining: 299s    
step 00013 (0.5%) | loss: 6.082233 | lrm: 1.00 | dt: 706ms | tok/sec: 742,726 | mfu: 21.7% | epoch: 1 | remaining: 298s    
step 00014 (0.7%) | loss: 6.007410 | lrm: 1.00 | dt: 706ms | tok/sec: 742,822 | mfu: 21.7% | epoch: 1 | remaining: 297s    
step 00015 (0.9%) | loss: 5.944496 | lrm: 1.00 | dt: 706ms | tok/sec: 742,112 | mfu: 21.7% | epoch: 1 | remaining: 296s    
step 00016 (1.2%) | loss: 5.886784 | lrm: 1.00 | dt: 707ms | tok/sec: 741,794 | mfu: 21.7% | epoch: 1 | remaining: 296s    
step 00017 (1.4%) | loss: 5.833450 | lrm: 1.00 | dt: 707ms | tok/sec: 741,524 | mfu: 21.7% | epoch: 1 | remaining: 295s    
step 00018 (1.6%) | loss: 5.784866 | lrm: 1.00 | dt: 706ms | tok/sec: 742,183 | mfu: 21.7% | epoch: 1 | remaining: 294s    
step 00019 (1.9%) | loss: 5.742894 | lrm: 1.00 | dt: 707ms | tok/sec: 741,556 | mfu: 21.7% | epoch: 1 | remaining: 294s    
step 00020 (2.1%) | loss: 5.704374 | lrm: 1.00 | dt: 706ms | tok/sec: 742,152 | mfu: 21.7% | epoch: 1 | remaining: 293s    
step 00021 (2.4%) | loss: 5.666300 | lrm: 1.00 | dt: 707ms | tok/sec: 741,355 | mfu: 21.7% | epoch: 1 | remaining: 292s    
step 00022 (2.6%) | loss: 5.629355 | lrm: 1.00 | dt: 707ms | tok/sec: 741,142 | mfu: 21.7% | epoch: 1 | remaining: 292s    
step 00023 (2.8%) | loss: 5.595984 | lrm: 1.00 | dt: 708ms | tok/sec: 740,998 | mfu: 21.7% | epoch: 1 | remaining: 291s    
step 00024 (3.1%) | loss: 5.564729 | lrm: 1.00 | dt: 708ms | tok/sec: 740,932 | mfu: 21.7% | epoch: 1 | remaining: 290s    
step 00025 (3.3%) | loss: 5.533808 | lrm: 1.00 | dt: 708ms | tok/sec: 740,940 | mfu: 21.7% | epoch: 1 | remaining: 289s    
step 00026 (3.5%) | loss: 5.500129 | lrm: 1.00 | dt: 708ms | tok/sec: 740,826 | mfu: 21.7% | epoch: 1 | remaining: 289s    
step 00027 (3.8%) | loss: 5.471153 | lrm: 1.00 | dt: 708ms | tok/sec: 740,095 | mfu: 21.6% | epoch: 1 | remaining: 288s    
step 00028 (4.0%) | loss: 5.442771 | lrm: 1.00 | dt: 709ms | tok/sec: 739,623 | mfu: 21.6% | epoch: 1 | remaining: 287s    
step 00029 (4.2%) | loss: 5.416659 | lrm: 1.00 | dt: 708ms | tok/sec: 740,343 | mfu: 21.7% | epoch: 1 | remaining: 287s    
step 00030 (4.5%) | loss: 5.388887 | lrm: 1.00 | dt: 708ms | tok/sec: 740,966 | mfu: 21.7% | epoch: 1 | remaining: 286s    
step 00031 (4.7%) | loss: 5.359270 | lrm: 1.00 | dt: 708ms | tok/sec: 740,228 | mfu: 21.7% | epoch: 1 | remaining: 285s    
step 00032 (4.9%) | loss: 5.332893 | lrm: 1.00 | dt: 709ms | tok/sec: 738,993 | mfu: 21.6% | epoch: 1 | remaining: 284s    
step 00033 (5.2%) | loss: 5.304258 | lrm: 1.00 | dt: 709ms | tok/sec: 739,646 | mfu: 21.6% | epoch: 1 | remaining: 284s    
step 00034 (5.4%) | loss: 5.274166 | lrm: 1.00 | dt: 709ms | tok/sec: 739,540 | mfu: 21.6% | epoch: 1 | remaining: 283s    
step 00035 (5.7%) | loss: 5.246832 | lrm: 1.00 | dt: 709ms | tok/sec: 739,306 | mfu: 21.6% | epoch: 1 | remaining: 282s    
step 00036 (5.9%) | loss: 5.222694 | lrm: 1.00 | dt: 709ms | tok/sec: 739,114 | mfu: 21.6% | epoch: 1 | remaining: 282s    
