Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=29 binary=010101
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'rmsnorm', 'attention_type': 'sliding_window', 'mlp_type': 'relu2', 'use_value_embeddings': True, 'use_qk_norm': False, 'rope_base': 50000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011380 | lrm: 1.00 | dt: 3036ms | tok/sec: 172,683 | mfu: 4.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854856 | lrm: 1.00 | dt: 573ms | tok/sec: 915,115 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.496553 | lrm: 1.00 | dt: 574ms | tok/sec: 913,604 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.020642 | lrm: 1.00 | dt: 573ms | tok/sec: 914,786 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.618439 | lrm: 1.00 | dt: 573ms | tok/sec: 914,663 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.282922 | lrm: 1.00 | dt: 574ms | tok/sec: 912,951 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.027505 | lrm: 1.00 | dt: 574ms | tok/sec: 913,169 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.812797 | lrm: 1.00 | dt: 574ms | tok/sec: 914,060 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.629549 | lrm: 1.00 | dt: 574ms | tok/sec: 912,951 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.475065 | lrm: 1.00 | dt: 575ms | tok/sec: 911,659 | mfu: 22.0% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.343363 | lrm: 1.00 | dt: 575ms | tok/sec: 912,583 | mfu: 22.0% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.233471 | lrm: 1.00 | dt: 574ms | tok/sec: 913,264 | mfu: 22.1% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.136078 | lrm: 1.00 | dt: 575ms | tok/sec: 912,361 | mfu: 22.0% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.049564 | lrm: 1.00 | dt: 575ms | tok/sec: 911,615 | mfu: 22.0% | epoch: 1 | remaining: 298s    
step 00014 (0.6%) | loss: 5.976928 | lrm: 1.00 | dt: 574ms | tok/sec: 912,744 | mfu: 22.1% | epoch: 1 | remaining: 298s    
step 00015 (0.8%) | loss: 5.910274 | lrm: 1.00 | dt: 574ms | tok/sec: 912,608 | mfu: 22.1% | epoch: 1 | remaining: 297s    
step 00016 (1.0%) | loss: 5.853151 | lrm: 1.00 | dt: 575ms | tok/sec: 911,167 | mfu: 22.0% | epoch: 1 | remaining: 297s    
step 00017 (1.1%) | loss: 5.798125 | lrm: 1.00 | dt: 576ms | tok/sec: 910,725 | mfu: 22.0% | epoch: 1 | remaining: 296s    
step 00018 (1.3%) | loss: 5.748664 | lrm: 1.00 | dt: 575ms | tok/sec: 911,738 | mfu: 22.0% | epoch: 1 | remaining: 295s    
step 00019 (1.5%) | loss: 5.702184 | lrm: 1.00 | dt: 575ms | tok/sec: 911,675 | mfu: 22.0% | epoch: 1 | remaining: 295s    
step 00020 (1.7%) | loss: 5.659510 | lrm: 1.00 | dt: 576ms | tok/sec: 910,864 | mfu: 22.0% | epoch: 1 | remaining: 294s    
step 00021 (1.9%) | loss: 5.619398 | lrm: 1.00 | dt: 576ms | tok/sec: 909,884 | mfu: 22.0% | epoch: 1 | remaining: 294s    
step 00022 (2.1%) | loss: 5.583728 | lrm: 1.00 | dt: 577ms | tok/sec: 909,330 | mfu: 22.0% | epoch: 1 | remaining: 293s    
step 00023 (2.3%) | loss: 5.546521 | lrm: 1.00 | dt: 575ms | tok/sec: 911,447 | mfu: 22.0% | epoch: 1 | remaining: 293s    
step 00024 (2.5%) | loss: 5.511195 | lrm: 1.00 | dt: 575ms | tok/sec: 911,071 | mfu: 22.0% | epoch: 1 | remaining: 292s    
step 00025 (2.7%) | loss: 5.480482 | lrm: 1.00 | dt: 576ms | tok/sec: 910,351 | mfu: 22.0% | epoch: 1 | remaining: 291s    
step 00026 (2.9%) | loss: 5.447643 | lrm: 1.00 | dt: 576ms | tok/sec: 909,556 | mfu: 22.0% | epoch: 1 | remaining: 291s    
step 00027 (3.1%) | loss: 5.419321 | lrm: 1.00 | dt: 576ms | tok/sec: 909,500 | mfu: 22.0% | epoch: 1 | remaining: 290s    
step 00028 (3.3%) | loss: 5.392620 | lrm: 1.00 | dt: 576ms | tok/sec: 910,963 | mfu: 22.0% | epoch: 1 | remaining: 290s    
step 00029 (3.5%) | loss: 5.366069 | lrm: 1.00 | dt: 575ms | tok/sec: 911,389 | mfu: 22.0% | epoch: 1 | remaining: 289s    
step 00030 (3.6%) | loss: 5.338434 | lrm: 1.00 | dt: 576ms | tok/sec: 909,804 | mfu: 22.0% | epoch: 1 | remaining: 288s    
step 00031 (3.8%) | loss: 5.310177 | lrm: 1.00 | dt: 578ms | tok/sec: 907,576 | mfu: 21.9% | epoch: 1 | remaining: 288s    
step 00032 (4.0%) | loss: 5.284094 | lrm: 1.00 | dt: 576ms | tok/sec: 909,567 | mfu: 22.0% | epoch: 1 | remaining: 287s    
step 00033 (4.2%) | loss: 5.259933 | lrm: 1.00 | dt: 576ms | tok/sec: 910,258 | mfu: 22.0% | epoch: 1 | remaining: 287s    
step 00034 (4.4%) | loss: 5.230120 | lrm: 1.00 | dt: 576ms | tok/sec: 910,458 | mfu: 22.0% | epoch: 1 | remaining: 286s    
step 00035 (4.6%) | loss: 5.205141 | lrm: 1.00 | dt: 576ms | tok/sec: 910,530 | mfu: 22.0% | epoch: 1 | remaining: 286s    
step 00036 (4.8%) | loss: 5.180584 | lrm: 1.00 | dt: 577ms | tok/sec: 909,028 | mfu: 22.0% | epoch: 1 | remaining: 285s    
step 00037 (5.0%) | loss: 5.154859 | lrm: 1.00 | dt: 578ms | tok/sec: 907,628 | mfu: 21.9% | epoch: 1 | remaining: 284s    
step 00038 (5.2%) | loss: 5.128669 | lrm: 1.00 | dt: 577ms | tok/sec: 908,965 | mfu: 22.0% | epoch: 1 | remaining: 284s    
step 00039 (5.4%) | loss: 5.097894 | lrm: 1.00 | dt: 576ms | tok/sec: 910,033 | mfu: 22.0% | epoch: 1 | remaining: 283s    
step 00040 (5.6%) | loss: 5.069508 | lrm: 1.00 | dt: 577ms | tok/sec: 909,321 | mfu: 22.0% | epoch: 1 | remaining: 283s    
step 00041 (5.8%) | loss: 5.044915 | lrm: 1.00 | dt: 577ms | tok/sec: 909,376 | mfu: 22.0% | epoch: 1 | remaining: 282s    
step 00042 (6.0%) | loss: 5.021467 | lrm: 1.00 | dt: 577ms | tok/sec: 908,944 | mfu: 22.0% | epoch: 1 | remaining: 282s    
step 00043 (6.1%) | loss: 4.994889 | lrm: 1.00 | dt: 578ms | tok/sec: 907,362 | mfu: 21.9% | epoch: 1 | remaining: 281s    
step 00044 (6.3%) | loss: 4.971415 | lrm: 1.00 | dt: 578ms | tok/sec: 907,476 | mfu: 21.9% | epoch: 1 | remaining: 280s    
step 00045 (6.5%) | loss: 4.946728 | lrm: 1.00 | dt: 577ms | tok/sec: 908,310 | mfu: 21.9% | epoch: 1 | remaining: 280s    
step 00046 (6.7%) | loss: 4.921231 | lrm: 1.00 | dt: 576ms | tok/sec: 909,603 | mfu: 22.0% | epoch: 1 | remaining: 279s    
step 00047 (6.9%) | loss: 4.888647 | lrm: 1.00 | dt: 576ms | tok/sec: 910,706 | mfu: 22.0% | epoch: 1 | remaining: 279s    
step 00048 (7.1%) | loss: 4.867196 | lrm: 1.00 | dt: 577ms | tok/sec: 908,864 | mfu: 22.0% | epoch: 1 | remaining: 278s    
step 00049 (7.3%) | loss: 4.841417 | lrm: 1.00 | dt: 577ms | tok/sec: 909,120 | mfu: 22.0% | epoch: 1 | remaining: 278s    
