Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=96 binary=001110
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'rmsnorm', 'attention_type': 'standard', 'mlp_type': 'swiglu', 'use_value_embeddings': True, 'use_qk_norm': True, 'rope_base': 10000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 33,554,944
  scalars                 : 16
  total                   : 58,720,784
Estimated FLOPs per token: 3.271588e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011380 | lrm: 1.00 | dt: 3026ms | tok/sec: 173,237 | mfu: 5.7% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.853439 | lrm: 1.00 | dt: 704ms | tok/sec: 744,972 | mfu: 24.6% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.460950 | lrm: 1.00 | dt: 704ms | tok/sec: 744,764 | mfu: 24.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.005566 | lrm: 1.00 | dt: 704ms | tok/sec: 744,533 | mfu: 24.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.611146 | lrm: 1.00 | dt: 704ms | tok/sec: 744,715 | mfu: 24.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.274915 | lrm: 1.00 | dt: 705ms | tok/sec: 744,158 | mfu: 24.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.022986 | lrm: 1.00 | dt: 705ms | tok/sec: 743,416 | mfu: 24.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.815266 | lrm: 1.00 | dt: 704ms | tok/sec: 744,326 | mfu: 24.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.638098 | lrm: 1.00 | dt: 705ms | tok/sec: 743,353 | mfu: 24.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.486188 | lrm: 1.00 | dt: 705ms | tok/sec: 743,583 | mfu: 24.6% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.361109 | lrm: 1.00 | dt: 706ms | tok/sec: 742,678 | mfu: 24.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.253709 | lrm: 1.00 | dt: 705ms | tok/sec: 743,252 | mfu: 24.6% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.160422 | lrm: 1.00 | dt: 706ms | tok/sec: 742,538 | mfu: 24.6% | epoch: 1 | remaining: 299s    
step 00013 (0.5%) | loss: 6.081665 | lrm: 1.00 | dt: 707ms | tok/sec: 741,599 | mfu: 24.5% | epoch: 1 | remaining: 298s    
step 00014 (0.7%) | loss: 6.006792 | lrm: 1.00 | dt: 706ms | tok/sec: 742,354 | mfu: 24.5% | epoch: 1 | remaining: 297s    
step 00015 (0.9%) | loss: 5.943903 | lrm: 1.00 | dt: 706ms | tok/sec: 742,529 | mfu: 24.6% | epoch: 1 | remaining: 296s    
step 00016 (1.2%) | loss: 5.886321 | lrm: 1.00 | dt: 708ms | tok/sec: 740,806 | mfu: 24.5% | epoch: 1 | remaining: 296s    
step 00017 (1.4%) | loss: 5.833084 | lrm: 1.00 | dt: 707ms | tok/sec: 741,891 | mfu: 24.5% | epoch: 1 | remaining: 295s    
step 00018 (1.6%) | loss: 5.784509 | lrm: 1.00 | dt: 707ms | tok/sec: 741,491 | mfu: 24.5% | epoch: 1 | remaining: 294s    
step 00019 (1.9%) | loss: 5.742638 | lrm: 1.00 | dt: 708ms | tok/sec: 740,845 | mfu: 24.5% | epoch: 1 | remaining: 294s    
step 00020 (2.1%) | loss: 5.704276 | lrm: 1.00 | dt: 707ms | tok/sec: 741,258 | mfu: 24.5% | epoch: 1 | remaining: 293s    
step 00021 (2.4%) | loss: 5.666286 | lrm: 1.00 | dt: 708ms | tok/sec: 740,776 | mfu: 24.5% | epoch: 1 | remaining: 292s    
step 00022 (2.6%) | loss: 5.629373 | lrm: 1.00 | dt: 708ms | tok/sec: 740,530 | mfu: 24.5% | epoch: 1 | remaining: 292s    
step 00023 (2.8%) | loss: 5.596104 | lrm: 1.00 | dt: 707ms | tok/sec: 741,288 | mfu: 24.5% | epoch: 1 | remaining: 291s    
step 00024 (3.1%) | loss: 5.565110 | lrm: 1.00 | dt: 709ms | tok/sec: 739,887 | mfu: 24.5% | epoch: 1 | remaining: 290s    
step 00025 (3.3%) | loss: 5.534325 | lrm: 1.00 | dt: 708ms | tok/sec: 740,775 | mfu: 24.5% | epoch: 1 | remaining: 289s    
step 00026 (3.5%) | loss: 5.500751 | lrm: 1.00 | dt: 708ms | tok/sec: 740,242 | mfu: 24.5% | epoch: 1 | remaining: 289s    
step 00027 (3.8%) | loss: 5.471834 | lrm: 1.00 | dt: 708ms | tok/sec: 740,054 | mfu: 24.5% | epoch: 1 | remaining: 288s    
step 00028 (4.0%) | loss: 5.443564 | lrm: 1.00 | dt: 708ms | tok/sec: 740,544 | mfu: 24.5% | epoch: 1 | remaining: 287s    
step 00029 (4.2%) | loss: 5.417561 | lrm: 1.00 | dt: 709ms | tok/sec: 739,490 | mfu: 24.4% | epoch: 1 | remaining: 287s    
step 00030 (4.5%) | loss: 5.389851 | lrm: 1.00 | dt: 709ms | tok/sec: 739,354 | mfu: 24.4% | epoch: 1 | remaining: 286s    
step 00031 (4.7%) | loss: 5.360347 | lrm: 1.00 | dt: 709ms | tok/sec: 739,084 | mfu: 24.4% | epoch: 1 | remaining: 285s    
step 00032 (5.0%) | loss: 5.333985 | lrm: 1.00 | dt: 710ms | tok/sec: 738,283 | mfu: 24.4% | epoch: 1 | remaining: 284s    
step 00033 (5.2%) | loss: 5.305415 | lrm: 1.00 | dt: 710ms | tok/sec: 738,374 | mfu: 24.4% | epoch: 1 | remaining: 284s    
step 00034 (5.4%) | loss: 5.275574 | lrm: 1.00 | dt: 711ms | tok/sec: 737,883 | mfu: 24.4% | epoch: 1 | remaining: 283s    
step 00035 (5.7%) | loss: 5.248494 | lrm: 1.00 | dt: 710ms | tok/sec: 738,160 | mfu: 24.4% | epoch: 1 | remaining: 282s    
step 00036 (5.9%) | loss: 5.224381 | lrm: 1.00 | dt: 710ms | tok/sec: 738,380 | mfu: 24.4% | epoch: 1 | remaining: 282s    
